dnb_id,dnb_uri,dnb_birthdate,dnb_deathdate,dnb_gender,dnb_name,dnb_work
dnb_7302,http://d-nb.info/gnd/116610530,1870-01-01,1931-01-01,male,"Kunits, Luigi",
dnb_7303,http://d-nb.info/gnd/120532867,1919-01-01,2009-01-01,notKnown,"Hall, Marie Boas",
dnb_7304,http://d-nb.info/gnd/139944796,1926-01-01,2008-01-01,notKnown,"Takvam, Marie",
dnb_7305,http://d-nb.info/gnd/140878823,1961-01-01,,notKnown,"Protosevich, Mark",
dnb_7306,http://d-nb.info/gnd/122774523,,,notKnown,"De Kretser, Michelle",
dnb_7307,http://d-nb.info/gnd/1045698601,1962-01-01,,female,"Uehashi, Nahoko",
dnb_7308,http://d-nb.info/gnd/1025168593,1983-01-20,,female,"Aoyama, Nanae",
dnb_7309,http://d-nb.info/gnd/116365684,1869-04-01,1959-07-15,male,"Egge, Peter",
dnb_7310,http://d-nb.info/gnd/130207500,1967-01-01,,notKnown,"Said, S. F.",
dnb_7311,http://d-nb.info/gnd/118794167,1861-01-01,1940-01-01,notKnown,Saint-Pol-Roux,
dnb_7312,http://d-nb.info/gnd/117486930,1860-01-01,1937-01-01,male,"Volkonskij, Sergej M.",
dnb_7313,http://d-nb.info/gnd/141846305,1960-01-01,,male,"Medoruma, Shun",
dnb_7314,http://d-nb.info/gnd/122733800,1919-01-01,2008-01-01,male,"Katō, Shūichi",
dnb_7315,http://d-nb.info/gnd/105509279X,1810-01-01,1850-01-01,female,"Arbouville, Sophie d'",
dnb_7316,http://d-nb.info/gnd/118671308,1931-05-26,1992-02-16,male,"Delblanc, Sven",
dnb_7317,http://d-nb.info/gnd/138499101,1935-06-25,,male,"Ismail, Taufiq",
dnb_7318,http://d-nb.info/gnd/1044361514,1978-01-01,,notKnown,"Takemiya, Yuyuko",
dnb_7319,http://d-nb.info/gnd/133728552,1924-01-01,2007-01-01,notKnown,Zahrat,
dnb_7320,http://d-nb.info/gnd/117178101,1821-11-09,1910-05-20,male,"Weckerlin, Jean Baptiste",
dnb_7321,http://d-nb.info/gnd/13297312X,1892-01-01,1954-01-01,male,"Obouhow, Nicolas",
dnb_7322,http://d-nb.info/gnd/1042477337,1908-04-09,1984-03-04,male,"Bang-Hansen, Odd",
dnb_7323,http://d-nb.info/gnd/118645641,1884-01-01,1975-01-01,notKnown,"Arévalo Martínez, Rafael",
dnb_7324,http://d-nb.info/gnd/128532378,1866-01-01,1920-01-01,notKnown,"Andersen, Tryggve",
dnb_7325,http://d-nb.info/gnd/117672750,1804-01-01,1887-01-01,male,"Ganot, Adolphe",
dnb_7326,http://d-nb.info/gnd/118792709,1804-08-30,1838-01-01,male,"Poležaev, Aleksandr I.",
dnb_7327,http://d-nb.info/gnd/100423426,1425-01-01,1457-01-01,notKnown,"Basinio, da Parma",
dnb_7328,http://d-nb.info/gnd/124762158,1947-10-19,,female,"Jacobs, Bárbara",
dnb_7329,http://d-nb.info/gnd/115367268,1952-01-01,,female,"Thompson, Carlene",
dnb_7330,http://d-nb.info/gnd/134389484,1850-01-01,1930-01-01,male,"Grandmougin, Charles Jean",
dnb_7331,http://d-nb.info/gnd/133920380,1825-01-01,1888-01-01,male,"Monselet, Charles",
dnb_7332,http://d-nb.info/gnd/116207310,1836-01-01,1907-01-01,male,"Blum, Ernest",
dnb_7333,http://d-nb.info/gnd/128354798,1826-01-01,1897-01-01,notKnown,"Godefroy, Frédéric",
dnb_7334,http://d-nb.info/gnd/139556966,1886-05-18,1945-06-14,notKnown,"Adamov, Grigorij Borisovič",
dnb_7335,http://d-nb.info/gnd/119376776,1900-08-30,,male,"Han, Sŏr-ya",
dnb_7336,http://d-nb.info/gnd/121582825,1964-12-11,,female,"Uri, Helene",
dnb_7337,http://d-nb.info/gnd/104933518,1929-05-06,1972-01-01,notKnown,"Salomon, Horst",
dnb_7338,http://d-nb.info/gnd/122530322,1854-01-01,1926-01-01,notKnown,"Alcover, Joan",
dnb_7339,http://d-nb.info/gnd/1048085562,1836-03-06,1923-11-25,male,"Stritar, Josip",
dnb_7340,http://d-nb.info/gnd/121018474,1931-01-01,2013-01-01,notKnown,"Erbil, Leylâ",
dnb_7341,http://d-nb.info/gnd/118977881,1878-12-24,1946-06-09,male,Ivanov-Razumnik,
dnb_7342,http://d-nb.info/gnd/1046210491,1943-07-06,2015-11-11,female,"Gross, Rita M.",
dnb_7343,http://d-nb.info/gnd/1055096515,1850-01-01,,notKnown,"Bonnières, Robert de",
dnb_7344,http://d-nb.info/gnd/118949543,1936-01-01,1976-01-01,notKnown,"Soysal, Sevgi",
dnb_7345,http://d-nb.info/gnd/172470366,1902-01-01,1969-01-01,notKnown,"Yuki, Shigeko",
dnb_7346,http://d-nb.info/gnd/123724589,1860-01-01,1916-01-01,notKnown,"Frug, Semen G.",
dnb_7347,http://d-nb.info/gnd/135543479,1932-01-01,2014-01-01,male,"Timm, Uwe",
dnb_7348,http://d-nb.info/gnd/1036904881,1976-01-01,,male,"Mansbach, Adam",
dnb_7349,http://d-nb.info/gnd/131588680,1884-01-01,1929-01-01,notKnown,"Losada Diéguez, Antonio",
dnb_7350,http://d-nb.info/gnd/1057678937,,,notKnown,"Silva Rodas, Medardo Ángel",
dnb_7351,http://d-nb.info/gnd/124937845,1866-01-01,1937-01-01,notKnown,"Medina, Vicente",
dnb_7352,http://d-nb.info/gnd/119008076,1772-01-01,1810-01-01,notKnown,"Lomonaco, Francesco",
dnb_7353,http://d-nb.info/gnd/1057243337,1953-01-01,,notKnown,"Gordon, José",
dnb_7354,http://d-nb.info/gnd/1014392144,1938-01-01,,notKnown,"Doenecke, Justus D.",
dnb_7355,http://d-nb.info/gnd/1057153567,1940-01-01,2015-01-01,male,"Rojas, Max",
dnb_7356,http://d-nb.info/gnd/12003834X,1912-01-01,1974-01-01,female,"Jazova, Jana",
dnb_7357,http://d-nb.info/gnd/1095487086,1986-01-01,,female,"Kleeman, Alexandra",
dnb_7358,http://d-nb.info/gnd/1055482628,1878-09-19,1947-05-06,notKnown,"Gripenberg, Bertel",
dnb_7359,http://d-nb.info/gnd/130289590,1592-01-01,1646-01-01,notKnown,"Anslo, Cornelis Claasz",
dnb_7360,http://d-nb.info/gnd/1055166025,1824-01-01,1901-01-01,notKnown,"Cutts, Edward Lewes",
dnb_7361,http://d-nb.info/gnd/130653640,1932-01-01,,notKnown,"Beaugé-Rosier, Jacqueline",
dnb_7362,http://d-nb.info/gnd/1047877538,1891-01-01,1918-01-01,male,"West, Julius",
dnb_7363,http://d-nb.info/gnd/116717254,1851-01-01,1935-01-01,male,"Hennique, Leon",
dnb_7364,http://d-nb.info/gnd/143037161,,,male,"Guite, Malcolm",
dnb_7365,http://d-nb.info/gnd/13861590X,1921-01-01,,notKnown,"Cervi, Mario",
dnb_7366,http://d-nb.info/gnd/1037181840,1873-01-01,1941-01-01,notKnown,"Gardner, Monica M.",
dnb_7367,http://d-nb.info/gnd/1036672751,1950-01-01,,male,"Béha, Philippe",
dnb_7368,http://d-nb.info/gnd/119513846,1867-01-01,1914-01-01,notKnown,"Satta, Sebastiano",
dnb_7369,http://d-nb.info/gnd/1023283298,1961-01-01,,male,"Poulin, Stéphane",
dnb_7370,http://d-nb.info/gnd/141092947,1965-01-01,,notKnown,"Sakurai, Takamasa",
dnb_7371,http://d-nb.info/gnd/1052958737,1989-01-01,,notKnown,Valgerður Þóroddsdóttir,
dnb_7372,http://d-nb.info/gnd/143405012,,,female,"Condie, Allyson Braithwaite",
dnb_7373,http://d-nb.info/gnd/1015649920,1984-01-01,,female,"Hocking, Amanda",
dnb_7374,http://d-nb.info/gnd/1081724307,,,male,"Kane, Ben",
dnb_7375,http://d-nb.info/gnd/121862682,1923-01-01,2008-01-01,male,"Schreiber, Boris",
dnb_7376,http://d-nb.info/gnd/1056216131,1964-01-01,,notKnown,"Rivera Garza, Cristina",
dnb_7377,http://d-nb.info/gnd/140007660,1967-04-22,,male,"Fernández García, César",
dnb_7378,http://d-nb.info/gnd/124567541,1952-01-01,,female,"Doncova, Dar'ja",
dnb_7379,http://d-nb.info/gnd/138703817,1965-01-01,,notKnown,"Harkness, Deborah E.",
dnb_7380,http://d-nb.info/gnd/133148661,1931-01-01,2015-01-01,male,"Levine, Donald Nathan",
dnb_7381,http://d-nb.info/gnd/173733069,1970-01-01,,male,"Klinenberg, Eric",
dnb_7382,http://d-nb.info/gnd/11899168X,1887-01-01,1974-01-01,male,"Aichele, Erwin",
dnb_7383,http://d-nb.info/gnd/125006497,1964-01-01,,notKnown,"Westerman, Frank",
dnb_7384,http://d-nb.info/gnd/142802875,,,notKnown,"Clement, Gary",
dnb_7385,http://d-nb.info/gnd/120932962,1943-01-01,,notKnown,"Bloom, Howard",
dnb_7386,http://d-nb.info/gnd/1032417978,1982-01-01,,female,"Sullivan, J. Courtney",
dnb_7387,http://d-nb.info/gnd/1057969540,1979-01-01,,female,"West, Jacqueline",
dnb_7388,http://d-nb.info/gnd/134151542,1954-01-01,,notKnown,"Carey, Janet Lee",
dnb_7389,http://d-nb.info/gnd/124158919,1964-04-08,,female,"Teller, Janne",
dnb_7390,http://d-nb.info/gnd/141890762,1972-01-01,,female,"Brown, Jennifer",
dnb_7391,http://d-nb.info/gnd/1048628353,1977-01-01,,female,"Ward, Jesmyn",
dnb_7392,http://d-nb.info/gnd/1077935625,1982-01-01,,female,"Kagawa, Julie",
dnb_7393,http://d-nb.info/gnd/12365307X,1951-01-01,,notKnown,"Lindh, Knut",
dnb_7394,http://d-nb.info/gnd/1017069972,1986-01-01,,notKnown,"Penny, Laurie",
dnb_7395,http://d-nb.info/gnd/1076932118,1983-01-01,,female,"Jamison, Leslie",
dnb_7396,http://d-nb.info/gnd/1076934188,,,female,"Azam Zanganeh, Lila",
dnb_7397,http://d-nb.info/gnd/130278114,1960-03-15,,female,"Michael, Livi",
dnb_7398,http://d-nb.info/gnd/13576498X,1958-01-01,1996-01-01,male,"Pereiro, Lois",
dnb_7399,http://d-nb.info/gnd/140065660,1981-01-01,,notKnown,"Christopher, Lucy",
dnb_7400,http://d-nb.info/gnd/130553883,1968-01-01,,female,"Hyland, Maria J.",
dnb_7401,http://d-nb.info/gnd/122070682,1957-01-01,,female,"Arbatova, Marija",
dnb_7402,http://d-nb.info/gnd/115649743,1944-01-01,,notKnown,"Carvalho, Mário de",
dnb_7403,http://d-nb.info/gnd/1025983408,1984-02-19,,female,"Meyer, Marissa",
dnb_7404,http://d-nb.info/gnd/112792979,1959-01-01,,male,"Hediger, Markus",
dnb_7405,http://d-nb.info/gnd/1104749602,,,male,"De la Peña, Matt",
dnb_7406,http://d-nb.info/gnd/131648055,1964-01-01,,notKnown,"McCloskey, Molly",
dnb_7407,http://d-nb.info/gnd/119349329,1939-01-01,,notKnown,"Cagnone, Nanni",
dnb_7408,http://d-nb.info/gnd/1038486963,1981-01-01,,female,"Bulawayo, NoViolet",
dnb_7409,http://d-nb.info/gnd/130879703,1967-01-01,,notKnown,"Hawley, Noah",
dnb_7410,http://d-nb.info/gnd/124275192,1947-01-01,,notKnown,"Rolin, Olivier",
dnb_7411,http://d-nb.info/gnd/140957308,1920-01-01,1997-01-01,notKnown,"Berry, Ron",
dnb_7412,http://d-nb.info/gnd/1026461391,1967-01-01,,female,"Sepetys, Ruta",
dnb_7413,http://d-nb.info/gnd/120714701,1892-01-01,1977-01-01,notKnown,Sāhiba Siṅgha,
dnb_7414,http://d-nb.info/gnd/1031504397,1971-01-01,,female,"Gran, Sara",
dnb_7415,http://d-nb.info/gnd/143267043,,,female,"Elkeles, Simone",
dnb_7416,http://d-nb.info/gnd/1031986502,1979-01-01,,female,"Selasi, Taiye",
dnb_7417,http://d-nb.info/gnd/1015710166,1975-01-01,,male,"Cole, Teju",
dnb_7418,http://d-nb.info/gnd/135640792,1959-01-01,,male,"Cain, Tom",
dnb_7419,http://d-nb.info/gnd/1013484630,1985-01-01,,female,"Obreht, Téa",
dnb_7420,http://d-nb.info/gnd/120383837,1898-01-01,1987-01-01,notKnown,"Paz-Andrade, Valentín",
dnb_7421,http://d-nb.info/gnd/1055729828,1942-01-01,,male,"Randall, Willard Sterne",
dnb_7422,http://d-nb.info/gnd/124153038,1940-01-01,,male,"Yang, Mu",
dnb_7423,http://d-nb.info/gnd/121377105,1967-07-19,,male,"Drvenkar, Zoran",
dnb_7424,http://d-nb.info/gnd/104368748,1865-01-01,1948-01-01,notKnown,"Mason, Alfred E. W.",
dnb_7425,http://d-nb.info/gnd/118957864,1926-01-19,1996-12-30,male,"Falaturi, Abdoldjavad",
dnb_7426,http://d-nb.info/gnd/122369300,1932-01-01,2000-01-01,notKnown,"Henri, Adrian",
dnb_7427,http://d-nb.info/gnd/117676764,1796-01-01,1874-01-01,female,"Strickland, Agnes",
dnb_7428,http://d-nb.info/gnd/119077183,1932-02-16,2018-01-04,male,"Apelfeld, Aharon",
dnb_7429,http://d-nb.info/gnd/1055462503,1580-01-01,1630-01-01,notKnown,"Hume, Alexander",
dnb_7430,http://d-nb.info/gnd/118519557,1886-01-01,1950-01-01,notKnown,"Rodríguez Castelao, Alfonso",
dnb_7431,http://d-nb.info/gnd/1048161684,1846-01-01,1931-01-01,male,"Graves, Alfred Perceval",
dnb_7432,http://d-nb.info/gnd/121534553,1954-01-01,,female,"McDermott, Alice",
dnb_7433,http://d-nb.info/gnd/104221356,1919-01-01,2005-01-01,notKnown,Amṛtā Prītama,
dnb_7434,http://d-nb.info/gnd/11937367X,1920-01-01,1990-01-01,male,"Broyard, Anatole",
dnb_7435,http://d-nb.info/gnd/1105197085,1934-08-16,2013-04-20,male,"Offutt, Andrew J.",
dnb_7436,http://d-nb.info/gnd/119424266,1834-01-01,1903-01-01,male,"Hare, Augustus J. C.",
dnb_7437,http://d-nb.info/gnd/119143305,1933-02-05,1973-11-13,notKnown,"Johnson, Bryan S.",
dnb_7438,http://d-nb.info/gnd/119165732,1920-09-06,2006-02-15,notKnown,"Guest, Barbara",
dnb_7439,http://d-nb.info/gnd/121625133,1930-01-01,2012-01-01,notKnown,"Unsworth, Barry",
dnb_7440,http://d-nb.info/gnd/123914973,1931-01-01,,female,"Graham, Caroline",
dnb_7441,http://d-nb.info/gnd/118642367,1855-01-01,1929-01-01,notKnown,Séverine,
dnb_7442,http://d-nb.info/gnd/119187787,1789-12-28,1867-07-31,female,"Sedgwick, Catharine Maria",
dnb_7443,http://d-nb.info/gnd/118598236,1878-09-24,1947-05-23,male,"Ramuz, C. F.",
dnb_7444,http://d-nb.info/gnd/119151596,1938-05-09,,male,"Simic, Charles",
dnb_7445,http://d-nb.info/gnd/116127309,1789-12-08,1864-08-10,male,"Dilke, Charles Wentworth",
dnb_7446,http://d-nb.info/gnd/171978048,1942-01-01,,female,"Bingham, Charlotte",
dnb_7447,http://d-nb.info/gnd/119555395,1873-08-13,1932-07-15,male,"Langenhoven, C. J.",
dnb_7448,http://d-nb.info/gnd/1012943089,1952-11-25,,notKnown,"Dragonwagon, Crescent",
dnb_7449,http://d-nb.info/gnd/1057637475,1927-01-01,,male,"Rosenmann Taub, David",
dnb_7450,http://d-nb.info/gnd/136486185,1965-01-01,,notKnown,"Goyer, David S.",
dnb_7451,http://d-nb.info/gnd/119416328,1882-03-05,1960-12-13,female,"Marsden, Dora",
dnb_7452,http://d-nb.info/gnd/119024233,1904-01-01,1995-01-01,notKnown,"Birney, Earle",
dnb_7453,http://d-nb.info/gnd/123989280,1968-01-01,,female,"Robinson, Eden",
dnb_7454,http://d-nb.info/gnd/118861069,1937-08-18,1979-07-24,male,"Stachura, Edward",
dnb_7455,http://d-nb.info/gnd/121043886,1969-01-19,,female,"Danticat, Edwidge",
dnb_7456,http://d-nb.info/gnd/107021765,1868-01-01,1920-01-01,notKnown,"Porter, Eleanor H.",
dnb_7457,http://d-nb.info/gnd/124852513,1683-01-01,1730-01-01,notKnown,"Fenton, Elijah",
dnb_7458,http://d-nb.info/gnd/119431661,1822-01-01,1898-01-01,female,"Linton, Elizabeth Lynn",
dnb_7459,http://d-nb.info/gnd/118947877,1753-01-01,1821-01-01,notKnown,"Inchbald, Elizabeth",
dnb_7460,http://d-nb.info/gnd/101348444,,,,"Warburton, Eliot",
dnb_7461,http://d-nb.info/gnd/118853295,1929-06-25,,male,"Carle, Eric",
dnb_7462,http://d-nb.info/gnd/121277658,1965-01-01,,male,"Hansen, Erik Fosnes",
dnb_7463,http://d-nb.info/gnd/172486211,1881-01-01,1939-01-01,female,"Dell, Ethel M.",
dnb_7464,http://d-nb.info/gnd/1073147681,,,female,"Tallentyre, Stephen G.",
dnb_7465,http://d-nb.info/gnd/127458581,1868-09-28,1956-04-13,female,"Hall, Evelyn Beatrice",
dnb_7466,http://d-nb.info/gnd/118869094,1888-01-01,1957-01-01,notKnown,"Harvey, Frederick W.",
dnb_7467,http://d-nb.info/gnd/115536493,1860-01-01,1924-01-01,male,"Abbott, Frank Frost",
dnb_7468,http://d-nb.info/gnd/117498866,1831-01-01,1903-01-01,male,"Farrar, F. W.",
dnb_7469,http://d-nb.info/gnd/119025248,1821-01-01,1873-01-01,notKnown,"Tuckerman, Frederick Goddard",
dnb_7470,http://d-nb.info/gnd/1018784241,1922-01-01,2001-01-01,notKnown,"Yamada, Fūtarō",
dnb_7471,http://d-nb.info/gnd/118670263,1858-01-01,1929-01-01,notKnown,"Courteline, Georges",
dnb_7472,http://d-nb.info/gnd/120466023,1803-01-01,1840-01-01,notKnown,"Griffin, Gerald",
dnb_7473,http://d-nb.info/gnd/118659944,1585-01-01,1618-01-01,notKnown,"Bredero, Gerbrand A.",
dnb_7474,http://d-nb.info/gnd/119000210,1857-01-01,1948-01-01,notKnown,"Atherton, Gertrude Franklin Horn",
dnb_7475,http://d-nb.info/gnd/121221202,1927-01-01,2005-01-01,notKnown,"Davenport, Guy",
dnb_7476,http://d-nb.info/gnd/120487101,1937-01-01,2000-01-01,notKnown,"Tunström, Göran",
dnb_7477,http://d-nb.info/gnd/119306255,1954-01-01,,male,"Kureishi, Hanif",
dnb_7478,http://d-nb.info/gnd/118639323,1877-11-25,1946-08-31,notKnown,"Granville-Barker, Harley",
dnb_7479,http://d-nb.info/gnd/128432330,1860-01-01,1936-01-01,notKnown,"Smith, Harry Bache",
dnb_7480,http://d-nb.info/gnd/118777165,1830-01-02,1876-05-24,notKnown,"Kingsley, Henry",
dnb_7481,http://d-nb.info/gnd/120553805,1915-01-09,1996-08-08,male,"Huncke, Herbert",
dnb_7482,http://d-nb.info/gnd/140087125,1915-01-01,2000-01-01,male,"Hwang, Sun-wŏn",
dnb_7483,http://d-nb.info/gnd/121223825,1897-01-01,1968-01-01,notKnown,"Tree, Iris",
dnb_7484,http://d-nb.info/gnd/118796909,1913-02-27,1984-05-16,male,"Shaw, Irwin",
dnb_7485,http://d-nb.info/gnd/120722895,1921-01-01,2004-01-01,male,"Šamjakin, Ivan Pjatrovič",
dnb_7486,http://d-nb.info/gnd/120249774,1873-01-01,1947-01-01,notKnown,"Beresford, John D.",
dnb_7487,http://d-nb.info/gnd/118888609,1926-03-25,1999-03-19,male,"Sabines, Jaime",
dnb_7488,http://d-nb.info/gnd/12115873X,1796-01-01,1880-01-01,male,"Planché, James R.",
dnb_7489,http://d-nb.info/gnd/172085993,1817-01-01,1881-01-01,notKnown,"Fields, James Thomas",
dnb_7490,http://d-nb.info/gnd/118768034,1902-02-26,1991-06-10,male,Vercors,
dnb_7491,http://d-nb.info/gnd/172071747,1878-01-01,1952-01-01,notKnown,"Farnol, Jeffery",
dnb_7492,http://d-nb.info/gnd/1074667565,1956-12-19,,male,"Fink-Jensen, Jens",
dnb_7493,http://d-nb.info/gnd/12001260X,1934-01-01,2018-01-01,notKnown,"Conway, Jill K.",
dnb_7494,http://d-nb.info/gnd/119410087,1934-01-01,2006-01-01,notKnown,"McGahern, John",
dnb_7495,http://d-nb.info/gnd/132287110,1922-01-01,2003-01-01,notKnown,"Craveirinha, José",
dnb_7496,http://d-nb.info/gnd/128448709,1952-01-01,,notKnown,"Cole, Juan Ricardo",
dnb_7497,http://d-nb.info/gnd/129199877,1908-01-01,1937-01-01,notKnown,"Bell, Julian",
dnb_7498,http://d-nb.info/gnd/119551020,1841-08-03,1885-05-13,notKnown,"Ewing, Juliana Horatia Gatty",
dnb_7499,http://d-nb.info/gnd/119010836,1952-01-01,,female,"Chang, Jung",
dnb_7500,http://d-nb.info/gnd/118952978,1879-01-01,1959-01-01,male,"Nagai, Kafū",
dnb_7501,http://d-nb.info/gnd/101555318,1877-01-01,1965-01-01,notKnown,"Anthony, Katharine S.",
dnb_7502,http://d-nb.info/gnd/119405237,1915-08-15,2014-03-20,male,Khushwant Singh,
dnb_7503,http://d-nb.info/gnd/119373459,1850-01-01,1943-01-01,notKnown,"Richards, Laura Elizabeth Howe",
dnb_7504,http://d-nb.info/gnd/118953796,1942-01-01,,male,"Liu, Xinwu",
dnb_7505,http://d-nb.info/gnd/119156822,1908-01-01,1992-01-01,female,"Fisher, Mary Frances Kennedy",
dnb_7506,http://d-nb.info/gnd/121546365,1865-07-21,1947-02-17,notKnown,"Shiel, M. P.",
dnb_7507,http://d-nb.info/gnd/118967185,1855-01-01,1930-01-01,notKnown,"Zeno Gandía, Manuel",
dnb_7508,http://d-nb.info/gnd/118786989,1828-04-04,1897-06-25,notKnown,"Oliphant, Margaret",
dnb_7509,http://d-nb.info/gnd/118777807,1842-05-23,1910-10-08,female,"Konopnicka, Maria",
dnb_7510,http://d-nb.info/gnd/118644483,1886-11-07,1957-02-25,male,"Aldanov, Mark A.",
dnb_7511,http://d-nb.info/gnd/118639099,1852-01-01,1930-01-01,notKnown,"Freeman, Mary Eleanor Wilkins",
dnb_7512,http://d-nb.info/gnd/118702289,1895-01-01,1936-01-01,male,"Caragiale, Matei I.",
dnb_7513,http://d-nb.info/gnd/118678973,1867-07-25,1918-08-29,male,"Dauthendey, Max",
dnb_7514,http://d-nb.info/gnd/118972472,1865-01-01,1921-01-01,male,"Bin-Gorion, Micha Josef",
dnb_7515,http://d-nb.info/gnd/130649910,1961-01-01,,notKnown,"Mazzini, Miha",
dnb_7516,http://d-nb.info/gnd/11952645X,1553-01-01,1615-01-01,notKnown,ʿImād al-Ḥasanī,
dnb_7517,http://d-nb.info/gnd/11926689X,1956-01-01,,male,"Mo, Yan",
dnb_7518,http://d-nb.info/gnd/1025885376,1861-09-30,1915-03-24,male,"Robertson, Morgan",
dnb_7519,http://d-nb.info/gnd/1056082410,1827-01-01,1876-01-01,notKnown,"Collins, Mortimer",
dnb_7520,http://d-nb.info/gnd/118899511,1910-01-01,1988-01-01,notKnown,"Ó Direáin, Máirtín",
dnb_7521,http://d-nb.info/gnd/118663453,1864-01-01,1937-01-01,male,"Birnbaum, Nathan",
dnb_7522,http://d-nb.info/gnd/11880748X,1806-01-10,1867-01-20,male,"Willis, Nathaniel Parker",
dnb_7523,http://d-nb.info/gnd/12142927X,1966-01-01,,notKnown,"Barker, Nicola",
dnb_7524,http://d-nb.info/gnd/118590529,1904-01-01,1936-01-01,male,"Ostrovskij, Nikolaj A.",
dnb_7525,http://d-nb.info/gnd/115652612,1929-01-01,2005-01-01,notKnown,"Varmā, Nirmala",
dnb_7526,http://d-nb.info/gnd/12499539X,1929-01-01,2004-01-01,male,"Cantor, Norman F.",
dnb_7527,http://d-nb.info/gnd/119372940,1902-01-01,1990-01-01,notKnown,"Maclean, Norman",
dnb_7528,http://d-nb.info/gnd/15523580X,,,,"Kline, Otis A.",
dnb_7529,http://d-nb.info/gnd/118824465,1927-01-01,2016-01-01,male,"Wühr, Paul",
dnb_7530,http://d-nb.info/gnd/120997347,1938-01-01,,male,"Anderson, Perry",
dnb_7531,http://d-nb.info/gnd/119083124,1921-01-01,1977-01-01,notKnown,"Reṇu, Phanīśvaranātha",
dnb_7532,http://d-nb.info/gnd/118009591,1877-01-01,1962-01-01,male,"Gibbs, Philip",
dnb_7533,http://d-nb.info/gnd/122544943,1929-02-06,2015-06-06,male,"Brice, Pierre",
dnb_7534,http://d-nb.info/gnd/129689149,1953-04-03,,male,"Aspe, Pieter",
dnb_7535,http://d-nb.info/gnd/118899619,1950-04-14,2016-07-14,male,"Esterházy, Péter",
dnb_7536,http://d-nb.info/gnd/118657313,1872-12-28,1956-10-30,male,"Baroja, Pío",
dnb_7537,http://d-nb.info/gnd/111917069,1951-01-01,1994-01-01,notKnown,"Shilts, Randy",
dnb_7538,http://d-nb.info/gnd/132689987,1984-01-01,,notKnown,"Wataya, Risa",
dnb_7539,http://d-nb.info/gnd/118645811,1900-01-01,1942-01-01,notKnown,"Arlt, Roberto",
dnb_7540,http://d-nb.info/gnd/118683640,1886-01-01,1926-01-01,notKnown,"Firbank, Ronald",
dnb_7541,http://d-nb.info/gnd/141940603,1867-01-01,1904-01-01,notKnown,"Saitō, Ryokuu",
dnb_7542,http://d-nb.info/gnd/124742726,1885-01-01,1971-01-01,notKnown,"Leslie, Shane",
dnb_7543,http://d-nb.info/gnd/130388793,1974-01-01,,notKnown,"Hale, Shannon",
dnb_7544,http://d-nb.info/gnd/119280671,1904-01-01,1926-01-01,notKnown,"Kosovel, Srečko",
dnb_7545,http://d-nb.info/gnd/119491060,1868-01-01,1935-01-01,notKnown,"Rudd, Steele",
dnb_7546,http://d-nb.info/gnd/130302627,1887-02-26,1936-11-12,male,"Grabiński, Stefan",
dnb_7547,http://d-nb.info/gnd/1056270845,1783-01-01,1859-01-01,notKnown,"Morgan, Sidney Lady",
dnb_7548,http://d-nb.info/gnd/118641166,1776-12-25,1859-04-14,female,"Morgan, Sydney",
dnb_7549,http://d-nb.info/gnd/118775308,1883-01-01,1917-01-01,notKnown,"Hulme, Thomas E.",
dnb_7550,http://d-nb.info/gnd/113340648,1930-12-30,1989-12-09,male,"Kaikō, Takeshi",
dnb_7551,http://d-nb.info/gnd/100624960,,,notKnown,"Telesilla, Argiva",
dnb_7552,http://d-nb.info/gnd/1118653068,1941-01-01,,male,"Hendra, Tony",
dnb_7553,http://d-nb.info/gnd/123228050,1959-01-01,,female,"Dangarembga, Tsitsi",
dnb_7554,http://d-nb.info/gnd/120605821,1932-01-01,2014-01-01,notKnown,"Anantamurthy, U. R.",
dnb_7555,http://d-nb.info/gnd/119297108,0505-01-01,0587-01-01,notKnown,Varāhamihira,
dnb_7556,http://d-nb.info/gnd/118806327,1906-01-01,1967-01-01,notKnown,"Watkins, Vernon Phillips",
dnb_7557,http://d-nb.info/gnd/172907152,1863-06-21,1929-01-28,notKnown,"Plarr, Victor",
dnb_7558,http://d-nb.info/gnd/119019841,1900-01-01,1990-01-01,female,"Pandit, Vijaya Lakshmi",
