dbp_id,dbp_uri,dbp_birthdate,dbp_deathdate,dbp_gender,dbp_name,dbp_work
dbp_23619,http://dbpedia.org/resource/Jean-Rock_Gaudreault,1972-0-0,,male,Jean-Rock Gaudreault,
dbp_23620,http://dbpedia.org/resource/Jean_Lambert-wild,1972-0-0,,male,Jean Lambert-wild,
dbp_23621,http://dbpedia.org/resource/Jeff_Kingston,1957-06-26,,male,Jeff Kingston,
dbp_23622,http://dbpedia.org/resource/Jennifer_Cook_O'Toole,1975-10-24,,female,Jennifer Cook O'Toole,
dbp_23623,http://dbpedia.org/resource/Johann_Christoph_Arnold,1940-0-0,,male,Johann Christoph Arnold,
dbp_23624,http://dbpedia.org/resource/Jonathan_Baumbach,1933-07-05,,male,Jonathan Baumbach,
dbp_23625,http://dbpedia.org/resource/Joël_Pourbaix,1958-06-02,,male,Joël Pourbaix,
dbp_23626,http://dbpedia.org/resource/K._V._Narayana,1948-10-20,,male,K. V. Narayana,
dbp_23627,http://dbpedia.org/resource/Kaajal_Oza_Vaidya,1966-09-29,,female,Kaajal Oza Vaidya,
dbp_23628,http://dbpedia.org/resource/Karen_Mulhallen,1942-0-0,,female,Karen Mulhallen,
dbp_23629,http://dbpedia.org/resource/Karolina_Ramqvist,1976-11-08,,female,Karolina Ramqvist,
dbp_23630,http://dbpedia.org/resource/Kelwyn_Sole,1951-0-0,,male,Kelwyn Sole,
dbp_23631,http://dbpedia.org/resource/Koji_Yanagi,1967-09-20,,male,Koji Yanagi,Joker_Game
dbp_23632,http://dbpedia.org/resource/Leigh_Bardugo,1975-4-6,,female,Leigh Bardugo,
dbp_23633,http://dbpedia.org/resource/Lincoln_Michel,1982-0-0,,male,Lincoln Michel,
dbp_23634,http://dbpedia.org/resource/Liubomyr_Vynar,1932-01-02,,male,Liubomyr Vynar,
dbp_23635,http://dbpedia.org/resource/Maggie_Hannan,1962-0-0,,female,Maggie Hannan,
dbp_23636,http://dbpedia.org/resource/Marc_Crépon,1962-03-30,,male,Marc Crépon,
dbp_23637,http://dbpedia.org/resource/Maria_Lewis,1988-10-24,,female,Maria Lewis,
dbp_23638,http://dbpedia.org/resource/Marie_Sizun,1940-1-1,,female,Marie Sizun,
dbp_23639,http://dbpedia.org/resource/Melissa_Hartwig,1974-03-04,,female,Melissa Hartwig,
dbp_23640,http://dbpedia.org/resource/Amity_Shlaes,1960-09-10,,female,Amity Shlaes,The_Forgotten_Man:_A_New_History_of_the_Great_Depression
dbp_23641,http://dbpedia.org/resource/Carrie_Vaughn,1973-01-28,,female,Carrie Vaughn,Kitty_Norville
dbp_23642,http://dbpedia.org/resource/Cherie_Priest,1975-07-30,,female,Cherie Priest,Boneshaker_(novel)	I_Am_Princess_X
dbp_23643,http://dbpedia.org/resource/Christopher_Priest_(novelist),1943-07-14,,male,Christopher Priest (novelist),The_Prestige	The_Affirmation	Inverted_World	The_Separation_(2002_novel)	Fugue_for_a_Darkening_Island	The_Islanders_(Christopher_Priest_novel)	A_Dream_of_Wessex	The_Extremes	An_Infinite_Summer	The_Separation_(Priest_novel)
dbp_23644,http://dbpedia.org/resource/Clive_Coates,1941-1-1,,male,Clive Coates,
dbp_23645,http://dbpedia.org/resource/Harlan_Coben,1962-01-04,,male,Harlan Coben,Myron_Bolitar	Fade_Away_(Coben_novel)	Gone_for_Good_(novel)	Tell_No_One_(novel)	No_Second_Chance_(novel)	Long_Lost	Caught_(Coben_novel)	Shelter_(novel)	The_Innocent_(Coben_novel)	Just_One_Look_(novel)	Miracle_Cure_(novel)	Back_Spin_(novel)	One_False_Move_(Coben_novel)	Play_Dead_(Coben_novel)	Promise_Me_(novel)	Hold_Tight_(novel)
dbp_23646,http://dbpedia.org/resource/Harlan_Greene,1953-1-1,,male,Harlan Greene,
dbp_23647,http://dbpedia.org/resource/Ian_McDonald_(British_author),1960-3-31,,male,Ian McDonald (British author),Out_on_Blue_Six_(novel)	The_Dervish_House	Desolation_Road	Luna:_New_Moon	Luna:_Wolf_Moon
dbp_23648,http://dbpedia.org/resource/John_Ennis_(poet),1944-1-1,,male,John Ennis (poet),
dbp_23649,http://dbpedia.org/resource/Kate_Grenville,1950-10-14,,female,Kate Grenville,The_Secret_River	The_Lieutenant_(novel)	The_Idea_of_Perfection	Sarah_Thornhill
dbp_23650,http://dbpedia.org/resource/Leah_Blatt_Glasser,1950-1-1,,female,Leah Blatt Glasser,
dbp_23651,http://dbpedia.org/resource/Maria_Rozanova,1929-12-27,,female,Maria Rozanova,
dbp_23652,http://dbpedia.org/resource/Richard_Baker_(game_designer),1950-9-12,,male,Richard Baker (game designer),Farthest_Reach	Forsaken_House_(novel)	The_City_of_Ravens	Tome_of_Battle:_The_Book_of_Nine_Swords	Stormwrack	The_Dalelands	The_Will_and_the_Way	Lords_of_Madness	Condemnation_(novel)	Manual_of_the_Planes	Complete_Arcane	War_of_the_Spider_Queen	Player's_Option:_Combat_&_Tactics	Unapproachable_East_(supplement)
dbp_23653,http://dbpedia.org/resource/Steve_Thayer,1953-03-23,,male,Steve Thayer,
dbp_23654,http://dbpedia.org/resource/Susan_Cain,1968-1-1,,female,Susan Cain,Quiet:_The_Power_of_Introverts_in_a_World_That_Can't_Stop_Talking	Quiet_Power:_The_Secret_Strengths_of_Introverts
dbp_23655,http://dbpedia.org/resource/Suzy_McKee_Charnas,1939-10-22,,female,Suzy McKee Charnas,The_Holdfast_Chronicles	Dorothea_Dreams	The_Vampire_Tapestry
dbp_23656,http://dbpedia.org/resource/A._Charles_Muller,1953-1-1,,male,A. Charles Muller,
dbp_23657,http://dbpedia.org/resource/A._M._Homes,1961-12-18,,female,A. M. Homes,The_End_of_Alice	May_We_Be_Forgiven	Jack_(Homes_novel)
dbp_23658,http://dbpedia.org/resource/Abul_Bashar,1951-1-1,,male,Abul Bashar,
dbp_23659,http://dbpedia.org/resource/Alan_N._Shapiro,1956-04-23,,male,Alan N. Shapiro,
dbp_23660,http://dbpedia.org/resource/Alan_White_(novelist),1924-1-1,,male,Alan White (novelist),The_Long_Day's_Dying
dbp_23661,http://dbpedia.org/resource/Alice_Hoffman,1952-03-16,,female,Alice Hoffman,Here_on_Earth_(novel)	At_Risk_(book)	Aquamarine_(novel)	Practical_Magic_(novel)	The_Ice_Queen	The_Story_Sisters	Green_Angel
dbp_23662,http://dbpedia.org/resource/Andrew_Collins_(broadcaster),1965-03-04,,male,Andrew Collins (broadcaster),Gates_(TV_series)	Man_Down_(TV_series)	Grass_(TV_series)	Not_Going_Out
dbp_23663,http://dbpedia.org/resource/Andrew_Miller_(novelist),1960-04-29,,male,Andrew Miller (novelist),Ingenious_Pain	One_Morning_Like_a_Bird	Casanova_(novel)	The_Optimists_(novel)	Oxygen_(Miller_novel)	Pure_(Miller_novel)
dbp_23664,http://dbpedia.org/resource/Andy_Donato,1937-1-1,,male,Andy Donato,
dbp_23665,http://dbpedia.org/resource/Ann_Beattie,1947-09-08,,female,Ann Beattie,
dbp_23666,http://dbpedia.org/resource/Ann_Blackman,1946-02-22,,female,Ann Blackman,
dbp_23667,http://dbpedia.org/resource/Ann_Charters,1936-11-10,,female,Ann Charters,
dbp_23668,http://dbpedia.org/resource/Anne_Enright,1962-10-11,,female,Anne Enright,The_Gathering_(Enright_novel)	Taking_Pictures_(short_story_collection)
dbp_23669,http://dbpedia.org/resource/Anne_H._Ehrlich,1933-11-17,,female,Anne H. Ehrlich,"Ecoscience:_Population,_Resources,_Environment"
dbp_23670,http://dbpedia.org/resource/Anthony_Browne_(author),1946-09-11,,male,Anthony Browne (author),
dbp_23671,http://dbpedia.org/resource/Anthony_Cronin,1928-1-1,,male,Anthony Cronin,
dbp_23672,http://dbpedia.org/resource/Antonio_Rodríguez_Salvador,1960-12-22,,male,Antonio Rodríguez Salvador,
dbp_23673,http://dbpedia.org/resource/Apostolos_Doxiadis,1953-06-06,,male,Apostolos Doxiadis,Uncle_Petros_and_Goldbach's_Conjecture	Logicomix
dbp_23674,http://dbpedia.org/resource/Arthur_Baker_(calligrapher),1955-4-22,,male,Arthur Baker (calligrapher),
dbp_23675,http://dbpedia.org/resource/Barbara_McClintock_(illustrator),1955-05-06,,female,Barbara McClintock (illustrator),
dbp_23676,http://dbpedia.org/resource/Barry_McCrea,1974-10-15,,male,Barry McCrea,
dbp_23677,http://dbpedia.org/resource/Ben_Fong-Torres,1945-01-07,,male,Ben Fong-Torres,
dbp_23678,http://dbpedia.org/resource/Bernard_Rosenthal_(scholar),1934-1-1,,male,Bernard Rosenthal (scholar),
dbp_23679,http://dbpedia.org/resource/Brad_Gooch,1952-1-31,,male,Brad Gooch,
dbp_23680,http://dbpedia.org/resource/Brian_Blume,1950-01-12,,male,Brian Blume,The_Rogues_Gallery	Eldritch_Wizardry
dbp_23681,http://dbpedia.org/resource/Brian_Keenan_(writer),1950-09-28,,male,Brian Keenan (writer),
dbp_23682,http://dbpedia.org/resource/Carl_Muller,1935-10-22,,male,Carl Muller,Children_of_the_Lion	The_Jam_Fruit_Tree
dbp_23683,http://dbpedia.org/resource/Cass_Pennant,1958-03-03,,male,Cass Pennant,
dbp_23684,http://dbpedia.org/resource/Charles_Harrington_Elster,1957-0-0,,male,Charles Harrington Elster,
dbp_23685,http://dbpedia.org/resource/Charles_R._Acland,1963-10-04,,male,Charles R. Acland,
dbp_23686,http://dbpedia.org/resource/Chris_Andrews_(translator),1962-1-1,,male,Chris Andrews (translator),
dbp_23687,http://dbpedia.org/resource/Chris_Kraus_(American_writer),2000-1-1,,female,Chris Kraus (American writer),I_Love_Dick
dbp_23688,http://dbpedia.org/resource/Craig_Russell_(British_author),1956-1-1,,male,Craig Russell (British author),Blood_Eagle_(novel)
dbp_23689,http://dbpedia.org/resource/Daniel_Pipes,1949-09-09,,male,Daniel Pipes,"The_Rushdie_Affair:_The_Novel,_the_Ayatollah,_and_the_West"
dbp_23690,http://dbpedia.org/resource/David_Bell_(author),1969-11-17,,male,David Bell (author),Cemetery_Girl
dbp_23691,http://dbpedia.org/resource/David_Conyers,1971-05-30,,male,David Conyers,Cthulhu_Mythos_anthology	The_Spiraling_Worm
dbp_23692,http://dbpedia.org/resource/David_Gessner,1961-03-15,,male,David Gessner,
dbp_23693,http://dbpedia.org/resource/David_Mitchell_(author),1969-01-12,,male,David Mitchell (author),Black_Swan_Green	Cloud_Atlas_(novel)	Ghostwritten	The_Bone_Clocks	Number9dream	The_Thousand_Autumns_of_Jacob_de_Zoet	Slade_House
dbp_23694,http://dbpedia.org/resource/David_Pringle,1950-03-01,,male,David Pringle,Interzone_(magazine)	The_Ant_Men_of_Tibet_and_Other_Stories
dbp_23695,http://dbpedia.org/resource/David_Renwick,1951-09-04,,male,David Renwick,"One_Foot_in_the_Grave	Jonathan_Creek	Assaulted_Nuts_(TV_series)	Hot_Metal	If_You_See_God,_Tell_Him	Alexei_Sayle's_Stuff	Love_Soup"
dbp_23696,http://dbpedia.org/resource/Derek_Robinson_(novelist),1932-04-12,,male,Derek Robinson (novelist),Goshawk_Squadron	Piece_of_Cake_(book)	The_Eldorado_Network	Damned_Good_Show	Piece_of_Cake_(novel)	A_Good_Clean_Fight
dbp_23697,http://dbpedia.org/resource/Deroy_Murdock,1963-12-10,,male,Deroy Murdock,
dbp_23698,http://dbpedia.org/resource/Diana_Gabaldon,1952-01-11,,female,Diana Gabaldon,Science_Software_Quarterly	Outlander_series	Lord_John_series	An_Echo_in_the_Bone	Voyager_(novel)	Outlander_(novel)	Dragonfly_in_Amber	A_Breath_of_Snow_and_Ashes	Drums_of_Autumn	The_Fiery_Cross_(novel)	Written_in_My_Own_Heart's_Blood	Naked_Came_the_Phoenix
dbp_23699,http://dbpedia.org/resource/Dick_Clement,1937-09-05,,male,Dick Clement,Parents_of_the_Band	Tracey_Takes_On...	Billy_(musical)	Tracey_Ullman:_A_Class_Act
dbp_23700,http://dbpedia.org/resource/Dini_Petty,1945-01-15,,female,Dini Petty,
dbp_23701,http://dbpedia.org/resource/Dominique_Fabre,1960-1-1,,male,Dominique Fabre,
dbp_23702,http://dbpedia.org/resource/Dominique_Fabre_(novelist),1929-06-30,,male,Dominique Fabre (novelist),
dbp_23703,http://dbpedia.org/resource/Don_Mancini,1963-01-25,,male,Don Mancini,
dbp_23704,http://dbpedia.org/resource/Don_Miguel_Ruiz,1952-08-27,,male,Don Miguel Ruiz,
dbp_23705,http://dbpedia.org/resource/Doni_Tamblyn,1952-10-01,,female,Doni Tamblyn,
dbp_23706,http://dbpedia.org/resource/Doreen_Cronin,1966-1-1,,female,Doreen Cronin,"Click,_Clack,_Moo	Dooby_Dooby_Moo	Duck_for_President	Giggle,_Giggle,_Quack	Click,_Clack,_Quackity-Quack	Click,_Clack,_Splish,_Splash"
dbp_23707,http://dbpedia.org/resource/Eileen_Albrizio,1960-1-1,,female,Eileen Albrizio,
dbp_23708,http://dbpedia.org/resource/Eileen_Myles,1949-12-09,,female,Eileen Myles,
dbp_23709,http://dbpedia.org/resource/Eileen_Wilks,1952-11-03,,female,Eileen Wilks,Blood_Lines_(Wilks_novel)	Mortal_Danger	Night_Season	Only_Human_(short_story)	Tempting_Danger
dbp_23710,http://dbpedia.org/resource/Elfriede_Jelinek,1946-10-20,,female,Elfriede Jelinek,The_Piano_Teacher_(Jelinek_novel)	Lust_(Jelinek_novel)	Greed_(Jelinek_novel)	Die_Kinder_der_Toten
dbp_23711,http://dbpedia.org/resource/Elizabeth_H._Boyer,1952-0-0,,female,Elizabeth H. Boyer,
dbp_23712,http://dbpedia.org/resource/Elizabeth_Hay_(novelist),1951-10-22,,female,Elizabeth Hay (novelist),The_Only_Snow_in_Havana	Late_Nights_on_Air
dbp_23713,http://dbpedia.org/resource/Ellen_Gilchrist,1935-02-20,,female,Ellen Gilchrist,
dbp_23714,http://dbpedia.org/resource/Elsa_Joubert,1922-10-19,,female,Elsa Joubert,
dbp_23715,http://dbpedia.org/resource/Emmanuèle_Bernheim,1955-12-1,,female,Emmanuèle Bernheim,
dbp_23716,http://dbpedia.org/resource/Eric_Metaxas,1963-1-1,,male,Eric Metaxas,
dbp_23717,http://dbpedia.org/resource/Erin_Morgenstern,1978-07-08,,female,Erin Morgenstern,The_Night_Circus
dbp_23718,http://dbpedia.org/resource/F._Sionil_José,1924-12-03,,male,F. Sionil José,"My_Brother,_My_Executioner	Mass_(novel)	Tree_(novel)	Three_Filipino_Women	Ermita_(novel)	Sin_(novel)	The_Pretenders_(novel)	Ben_Singkol	Gagamba	Sherds_(novel)	The_God_Stealer	The_Rosales_Saga	Viajero	Vibora!	Po-on"
dbp_23719,http://dbpedia.org/resource/Fakhar_Zaman,1943-1-1,,male,Fakhar Zaman,
dbp_23720,http://dbpedia.org/resource/Francisco_Goldman,1954-1-1,,male,Francisco Goldman,
dbp_23721,http://dbpedia.org/resource/Gail_Carson_Levine,1947-09-17,,female,Gail Carson Levine,Ella_Enchanted	Dave_at_Night	Disney_Fairies	The_Wish_(novel)	Fairest_(novel)	The_Two_Princesses_of_Bamarre
dbp_23722,http://dbpedia.org/resource/Gail_Collins,1945-11-25,,female,Gail Collins,
dbp_23723,http://dbpedia.org/resource/Gail_Sheehy,1937-11-15,,female,Gail Sheehy,Hillary's_Choice	Passages_(book)
dbp_23724,http://dbpedia.org/resource/Gavin_Menzies,1937-08-14,,male,Gavin Menzies,
dbp_23725,http://dbpedia.org/resource/Georg_Blume,1963-1-1,,male,Georg Blume,
dbp_23726,http://dbpedia.org/resource/George_Barr_(artist),1937-01-13,,male,George Barr (artist),Upon_the_Winds_of_Yesterday_and_Other_Explorations
dbp_23727,http://dbpedia.org/resource/Giulia_Enders,1990-1-1,,female,Giulia Enders,
dbp_23728,http://dbpedia.org/resource/Giulia_Niccolai,1934-1-1,,female,Giulia Niccolai,
dbp_23729,http://dbpedia.org/resource/Greg_Cox_(writer),1959-1-1,,male,Greg Cox (writer),The_Eugenics_Wars:_The_Rise_and_Fall_of_Khan_Noonien_Singh	To_Reign_in_Hell:_The_Exile_of_Khan_Noonien_Singh	Loose_Ends_(novel)
dbp_23730,http://dbpedia.org/resource/Gregg_Easterbrook,1953-03-03,,male,Gregg Easterbrook,
dbp_23731,http://dbpedia.org/resource/Gretel_Ehrlich,1946-01-21,,female,Gretel Ehrlich,
dbp_23732,http://dbpedia.org/resource/Gwyneth_Jones_(novelist),1952-02-14,,female,Gwyneth Jones (novelist),Bold_As_Love_(novel)	Castles_Made_of_Sand_(novel)	Band_of_Gypsys_(novel)	Midnight_Lamp	Bold_as_Love_(novel)
dbp_23733,http://dbpedia.org/resource/Helal_Hafiz,1948-10-07,,male,Helal Hafiz,
dbp_23734,"http://dbpedia.org/resource/Henry_L._P._Beckwith,_Jr.",1935-05-22,,male,"Henry L. P. Beckwith, Jr.",Lovecraft's_Providence_and_Adjacent_Parts
dbp_23735,http://dbpedia.org/resource/Herbert_P._Bix,1938-1-1,,male,Herbert P. Bix,
dbp_23736,http://dbpedia.org/resource/Hidefumi_Kimura,1965-1-1,,male,Hidefumi Kimura,Kiddy_Girl-and	Uta_Kata__light_novel__1	Kiddy_Grade	Gemini_Knives
dbp_23737,http://dbpedia.org/resource/Howard_Frank_Mosher,1942-1-1,,male,Howard Frank Mosher,
dbp_23738,http://dbpedia.org/resource/Hugh_MacDonald_(poet),1945-1-1,,male,Hugh MacDonald (poet),
dbp_23739,http://dbpedia.org/resource/Ian_Templeton,1929-1-1,,male,Ian Templeton,
dbp_23740,http://dbpedia.org/resource/Idar_Lind,1954-1-1,,male,Idar Lind,
dbp_23741,http://dbpedia.org/resource/J._C._Hutchins,1975-01-26,,male,J. C. Hutchins,
dbp_23742,http://dbpedia.org/resource/James_Corbett_(author),1978-11-12,,male,James Corbett (author),
dbp_23743,http://dbpedia.org/resource/James_Phelan_(literary_scholar),1951-01-25,,male,James Phelan (literary scholar),
dbp_23744,http://dbpedia.org/resource/James_Rollins,1961-08-20,,male,James Rollins,Subterranean_(novel)	Jake_Ransom_and_the_Skull_King's_Shadow	Deep_Fathom	Fear_(anthology)
dbp_23745,http://dbpedia.org/resource/James_Van_Pelt,1954-0-0,,male,James Van Pelt,
dbp_23746,http://dbpedia.org/resource/James_Wood_(critic),1965-11-01,,male,James Wood (critic),
dbp_23747,http://dbpedia.org/resource/Jason_Thompson_(writer),1974-10-13,,male,Jason Thompson (writer),Manga:_The_Complete_Guide
dbp_23748,http://dbpedia.org/resource/Jeff_Burlingame,1971-06-14,,male,Jeff Burlingame,
dbp_23749,http://dbpedia.org/resource/Joan_Brady_(American-British_writer),1939-12-04,,female,Joan Brady (American-British writer),Theory_of_War
dbp_23750,http://dbpedia.org/resource/Joan_Brady_(Christian_novelist),1950-1-1,,female,Joan Brady (Christian novelist),
dbp_23751,http://dbpedia.org/resource/Joan_D._Vinge,1948-04-02,,female,Joan D. Vinge,The_Snow_Queen_(Vinge_novel)
dbp_23752,http://dbpedia.org/resource/Joh_Sasaki,1950-03-16,,male,Joh Sasaki,
dbp_23753,http://dbpedia.org/resource/John_Green_(author),1977-08-24,,male,John Green (author),"The_Fault_in_Our_Stars	Paper_Towns	Looking_for_Alaska	An_Abundance_of_Katherines	Will_Grayson,_Will_Grayson	Let_It_Snow:_Three_Holiday_Romances"
dbp_23754,http://dbpedia.org/resource/John_Gruber,1973-1-1,,male,John Gruber,Markdown	The_Talk_Show_(podcast)
dbp_23755,http://dbpedia.org/resource/John_le_Carré,1931-10-19,,male,John le Carré,The_Spy_Who_Came_in_from_the_Cold	Smiley's_People	Tinker_Tailor_Soldier_Spy	The_Honourable_Schoolboy	The_Night_Manager	The_Constant_Gardener	Single_&_Single	Our_Game	The_Looking_Glass_War	Our_Kind_of_Traitor	A_Delicate_Truth	A_Murder_of_Quality	A_Small_Town_in_Germany	Call_for_the_Dead	The_Incongruous_Spy	The_Naïve_and_Sentimental_Lover	The_Secret_Pilgrim	The_Tailor_of_Panama	A_Most_Wanted_Man	A_Perfect_Spy	Absolute_Friends	The_Little_Drummer_Girl	The_Russia_House	The_Mission_Song
dbp_23756,http://dbpedia.org/resource/Jordi_Galceran,1964-03-05,,male,Jordi Galceran,El_mètode_Grönholm
dbp_23757,http://dbpedia.org/resource/Joshua_Davis_(writer),1974-1-1,,male,Joshua Davis (writer),
dbp_23758,http://dbpedia.org/resource/José_Luis_Rodríguez_Pittí,1971-03-29,,male,José Luis Rodríguez Pittí,
dbp_23759,http://dbpedia.org/resource/Julian_May,1931-07-10,,female,Julian May,
dbp_23760,http://dbpedia.org/resource/Justin_Cronin,1962-1-1,,male,Justin Cronin,The_Twelve_(novel)	The_City_of_Mirrors_(novel)	The_Passage_(novel)
dbp_23761,http://dbpedia.org/resource/Kaori_Ekuni,1964-3-21,,female,Kaori Ekuni,
dbp_23762,http://dbpedia.org/resource/Kaori_Manabe,1980-05-31,,female,Kaori Manabe,
dbp_23763,http://dbpedia.org/resource/Katherine_Neville_(author),1945-04-04,,female,Katherine Neville (author),The_Eight_(novel)
dbp_23764,http://dbpedia.org/resource/Keith_McCune,1955-12-23,,male,Keith McCune,
dbp_23765,http://dbpedia.org/resource/Kerri_Sakamoto,1960-1-1,,female,Kerri Sakamoto,
dbp_23766,http://dbpedia.org/resource/Lacey_Dancer,1948-1-1,,female,Lacey Dancer,
dbp_23767,http://dbpedia.org/resource/Lennox_Raphael,1939-09-17,,male,Lennox Raphael,Che!_(play)
dbp_23768,http://dbpedia.org/resource/Linas_Alsenas,1979-1-1,,male,Linas Alsenas,
dbp_23769,http://dbpedia.org/resource/Lucien_Polastron,1944-1-1,,male,Lucien Polastron,
dbp_23770,http://dbpedia.org/resource/Luis_G._Abbadie,1968-08-13,,male,Luis G. Abbadie,
dbp_23771,http://dbpedia.org/resource/Lyndon_Hardy,1941-0-0,,male,Lyndon Hardy,Master_of_the_Five_Magics
dbp_23772,http://dbpedia.org/resource/M._Rickert,1959-12-11,,female,M. Rickert,
dbp_23773,http://dbpedia.org/resource/Makoto_Ueda_(architecture_critic),1935-1-1,,male,Makoto Ueda (architecture critic),
dbp_23774,http://dbpedia.org/resource/Malorie_Blackman,1962-02-08,,female,Malorie Blackman,Pig_Heart_Boy	Noughts_&_Crosses_(novel_series)	Cloud_Busting	Gadgetman
dbp_23775,http://dbpedia.org/resource/Marcia_Muller,1944-09-28,,female,Marcia Muller,
dbp_23776,http://dbpedia.org/resource/Marion_Woodman,1928-08-15,,female,Marion Woodman,
dbp_23777,http://dbpedia.org/resource/Marjorie_Torrey,1899-1-1,,female,Marjorie Torrey,
dbp_23778,http://dbpedia.org/resource/Mark_Walden,1972-10-03,,male,Mark Walden,H.I.V.E._(series)
dbp_23779,http://dbpedia.org/resource/Meg_Cabot,1967-02-01,,female,Meg Cabot,"The_Princess_Diaries	Avalon_High	The_Mediator	Boy_Meets_Girl_(novel)	Jinx_(Cabot_novel)	Being_Nikki	Haunted_(Cabot_novel)	Ready_or_Not_(novel)	Twilight_(Cabot_novel)	Prom_Nights_from_Hell	Shadowland_(Cabot_novel)	Teen_Idol_(novel)	The_Princess_Diaries,_Volume_III:_Princess_in_Love	How_to_Be_Popular	Airhead_(novel)	The_Princess_Diaries,_Volume_X:_Forever_Princess	The_Princess_Diaries,_Volume_II:_Princess_in_the_Spotlight	The_Princess_Diaries,_Volume_IV:_Princess_in_Waiting	The_Princess_Diaries,_Volume_IV_and_1/2:_Project_Princess	The_Princess_Diaries,_Volume_IX:_Princess_Mia	The_Princess_Diaries,_Volume_V:_Princess_in_Pink	The_Princess_Diaries,_Volume_VI:_Princess_in_Training	The_Princess_Diaries,_Volume_VII:_Party_Princess	The_Princess_Diaries,_Volume_VIII:_Princess_on_the_Brink	The_Princess_Diaries,_Volume_VII_and_1/2:_Sweet_Sixteen_Princess	The_Princess_Diaries,_Volume_VII_and_3/4:_Valentine_Princess	The_Princess_Diaries,_Volume_VI_and_1/2:_The_Princess_Present	Ransom_My_Heart	All_American_Girl_(novel)	From_the_Notebooks_of_a_Middle_School_Princess	The_Princess_Diaries,_Volume_XI:_Royal_Wedding	The_Princess_Diaries_(novel)	Ninth_Key	Reunion_(Cabot_novel)	Fear_(anthology)	Darkest_Hour_(Cabot_novel)"
dbp_23780,http://dbpedia.org/resource/Melody_Beattie,1948-07-02,,female,Melody Beattie,Codependent_No_More
dbp_23781,http://dbpedia.org/resource/Michael_Carroll_(author),1966-03-21,,male,Michael Carroll (author),
dbp_23782,http://dbpedia.org/resource/Michael_Scott_(Irish_author),1959-09-28,,male,Michael Scott (Irish author),The_Secrets_of_the_Immortal_Nicholas_Flamel	The_Sorceress:_The_Secrets_of_the_Immortal_Nicholas_Flamel	The_Enchantress:_The_Secrets_of_the_Immortal_Nicholas_Flamel	The_Magician:_The_Secrets_of_the_Immortal_Nicholas_Flamel	The_Alchemyst:_The_Secrets_of_the_Immortal_Nicholas_Flamel	The_Thirteen_Hallows	The_Warlock:_The_Secrets_of_the_Immortal_Nicholas_Flamel	The_Necromancer:_The_Secrets_of_the_Immortal_Nicholas_Flamel
