ids,label,rewo_base,cdi_base,rewo_brand,cdi_brand,rewo_capacity,cdi_capacity,rewo_category,cdi_category,rewo_cluster_id,cdi_cluster_id,rewo_color,cdi_color,rewo_finish,cdi_finish,rewo_height,cdi_height,rewo_id,cdi_id,rewo_material,cdi_material,rewo_product_type,cdi_product_type,rewo_shape,cdi_shape,rewo_style,cdi_style,rewo_title,cdi_title
rewo_21269_cdi_729,1,,,delfield,delfield,'27 doors','27 doors',,,989042,989042,,'pizza','hfc','hfc',,'805.00 ',rewo_21269,cdi_729,'pizza' 'stainless steel','stainless steel','table three' 'top' 'pan rail','table three' 'top' 'pan rail',,,'refrigerated' 'with refrigerated','with refrigerated' 'doors'," "" 18699ptbm refrigerated pizza prep table""@en ""  table | width: 94"" - 120""""@en","refrigerated pizza table "" | culinary depot"""
rewo_55310_cdi_4742,0,,,john boos,john boos,'72 l',,,,6640771,9151657,'locker bench',,'var','var',,,rewo_55310,cdi_4742,'flat grain','flat grain','not included','not included',,,'radius corners' 'bench supports','locker bench' 'maple' 'radius corners' 'bench supports'," "" lbs72 cluster seating bench only, indoor""@en "" john only","locker bench seat ""john | culinary depot"""
rewo_45595_cdi_2114,1,,'legs',southbend,southbend,,,,,3096928,3096928,'two speed fan motor','oven gas half size' 'two speed fan motor','nsf','nsf',,'850.00 ',rewo_45595,cdi_2114,'solid state temperature','solid state temperature','single door with','deck standard' 'single door with','control' 'porcelain','control' 'porcelain','control' 'oven','oven'," "" gh/20sc convection oven, gas""@en ""  oven","marathonergold gas convection oven "" gh/20sc marathonergold | culinary depot"""
rewo_82315_cdi_872,0,,,delfield,delfield,,'54 - 85 cu. ft.',,,16351297,1162194,'epoxy coated wire shelves' 'per','epoxy coated wire shelves' 'per','stainless steel','stainless steel',,'622.00 ',rewo_82315,cdi_872,'front aluminum ends','front aluminum ends','reach in three','reach in three',,,'self contained refrigeration' 'digital thermometer','self contained refrigeration' 'digital thermometer'," "" 6176xl-s solid door reach-in freezer""@en ""  freezer | three section reach-in freezers""@en","freezer "" | culinary depot"""
rewo_25569_cdi_872,1,,,delfield,delfield,,'54 - 85 cu. ft.',,,1162194,1162194,'epoxy coated wire shelves' 'per','epoxy coated wire shelves' 'per','stainless steel','stainless steel',,'622.00 ',rewo_25569,cdi_872,'front aluminum ends','front aluminum ends','reach in three','reach in three',,,'self contained refrigeration' 'digital thermometer','self contained refrigeration' 'digital thermometer'," "" 6176xl-sh solid door reach-in freezer""@en ""  freezer | three section""@en","freezer "" | culinary depot"""
rewo_82315_cdi_7656,1,,,delfield,delfield,,'54 - 85 cu. ft.',,,16351297,16351297,'epoxy coated wire shelves' 'per','epoxy coated wire shelves' 'per','stainless steel','stainless steel',,'622.00 ',rewo_82315,cdi_7656,'front aluminum ends','front aluminum ends','reach in three','reach in three',,,'self contained refrigeration' 'digital thermometer','self contained refrigeration' 'digital thermometer' 'hinged / swing'," "" 6176xl-s solid door reach-in freezer""@en ""  freezer | three section reach-in freezers""@en","freezer "" | culinary depot"""
rewo_31700_cdi_2948,0,,,john boos,john boos,'48 l','30 l',,,1411092,4948949,'black walnut','black walnut','walnut','walnut',"'34""'","'149.00 ' '34""'",rewo_31700,cdi_2948,'with beeswax painted alabaster base solid walnut','with beeswax painted alabaster base solid walnut','heritage rustica','heritage rustica',,,'end grain top' 'shelf','end grain top' 'shelf'," "" wal-cucr05shf-al butcher block unit""@en "" john","american heritage rustica butcher block ""john | culinary depot"""
rewo_60590_cdi_6589,0,'36 h with','36 h with',john boos,john boos,'30 l','30 l',,,8339624,13579139,'stainless steel','stainless steel','maple','maple',"'36""'","'36""' '125.00 '",rewo_60590,cdi_6589,'with beeswax','with beeswax laminated sides',,,,,'end grain work surface with boos block cream' '30' 'round' 'tie bars','end grain work surface with boos block cream' '30' 'round' 'tie bars'," "" ppb3030 butcher block unit""@en "" john unit | casters""@en","pro prep butcher block ""john | culinary depot"""
rewo_80783_cdi_3613,0,,,john boos,john boos,,'30 l',,,15646052,6371346,'with boos block cream' 'rack with 2 x3 16','with boos block cream' 'rack with 2 x3 16','maple','maple',"'36""'","'138.00 ' '36""'",rewo_80783,cdi_3613,'with beeswax with perforated 18 304 stainless steel' 'stainless steel','with beeswax with perforated 18 304 stainless steel' 'stainless steel','towel bar legs' 'flat bar includes','towel bar legs' 'flat bar includes',,,'top' 'stainless steel','premo butcher block' 'top' 'stainless steel'," "" cucpm30 butcher block unit""@en "" john unit | classic country work table""@en","cucina premo butcher block ""john | culinary depot"""
rewo_26940_cdi_5899,0,,,john boos,john boos,,,,,1218442,11981324,'tie bars' 'hooks cherry slatted shelf','tie bars' 'hooks cherry slatted shelf','cherry','cherry',,'95.00 ',rewo_26940,cdi_5899,'pot','pot','table' 'with beeswax','table' 'with beeswax',,,'flat copper' 'black caviar painted base cherry' 'with boos block cream','flat copper' 'black caviar painted base cherry' 'with boos block cream'," "" rn-ppb2424 butcher block unit""@en "" john","rouge et noir pro prep bloc work table ""john | culinary depot"""
rewo_25413_cdi_1069,0,'nsf cul','nsf cul',randell,randell,'2n1 on','4n1 on','interior','interior',1154874,1404219,'series refrigerator freezer','series refrigerator freezer',,,,'half' '790.00 ',rewo_25413,cdi_1069,'electronic' 'front and sides','electronic' 'front and sides','two drawers','two drawers',,,'thaw' 'chef s','thaw' 'chef s'," "" fx2-4n1csr refrigerator freezer, convertible""@en convertible | fx series freezer""@en ""  freezer","fx series refrigerator/freezer & rapid chiller/safety thaw chefs stand "" | culinary depot"""
rewo_31508_cdi_1069,1,'nsf cul','nsf cul',randell,randell,'4n1 on','4n1 on','interior','interior',1404219,1404219,,'series refrigerator freezer',,,,'half' '790.00 ',rewo_31508,cdi_1069,'series refrigerator freezer' 'electronic' 'front and sides','electronic' 'front and sides','two drawers','two drawers',,,'thaw' 'chef s','thaw' 'chef s'," "" fx2-4n1csl refrigerator freezer, convertible""@en convertible | refrigerator/freezer chef base""@en ""  freezer","fx series refrigerator/freezer & rapid chiller/safety thaw chefs stand "" | culinary depot"""
rewo_25413_cdi_868,1,'nsf cul','nsf cul',randell,randell,'2n1 on','2n1 on','interior','interior',1154874,1154874,'series refrigerator freezer','series refrigerator freezer',,,,'half' '790.00 ',rewo_25413,cdi_868,'electronic' 'front and sides','electronic' 'front and sides','two drawers','two drawers',,,'thaw' 'chef s','thaw' 'chef s'," "" fx2-4n1csr refrigerator freezer, convertible""@en convertible | fx series freezer""@en ""  freezer","fx series refrigerator/freezer & rapid chiller/safety thaw chefs stand "" | culinary depot"""
rewo_55309_cdi_2918,0,,,john boos,john boos,,'48 l',,,6640753,4873243,'locker bench','locker','var','var',,,rewo_55309,cdi_2918,'flat grain','flat grain','not included','not included',,,'radius corners' 'bench supports','radius corners' 'bench supports'," "" lbs48 cluster seating bench only, indoor""@en "" john only","locker bench seat ""john | culinary depot"""
rewo_53_cdi_3,1,'pyromax rear','(2) standard ovens',southbend,southbend,,,,,2723,2723,,,'nsf','nsf',,'1075.00 ',rewo_53,cdi_3,,'saut burners' 'oven','saute burners' 'legs','burners rear',,'restaurant','standard','standard ovens with battery' 'per'," "" 4606dd-2tr range, 60"" restaurant, gas""@en restaurant ""  range","ultimate restaurant range "" | culinary depot"""
rewo_119_cdi_5,1,,,accutemp,accutemp,"'(6) 12""x20""x2-1/2"" deep pans'",,,,6092,6092,,,,,'12 x 20','12 x 20' '231.00 ',rewo_119,cdi_5,,,'convection steamer featuring' 'not voided' 'energy star','not voided',,,'electric holds 6' 'deep pans digital','electric holds 6' 'deep pans digital'," "" e64403d120 steamer, convection, countertop""@en countertop | convection steamers""@en ""  steamer","connectionless evolution boilerless "" | culinary depot"""
rewo_167_cdi_6,1,,,tow,town equipment,,,,,8866,8866,'rack','rack',,,,,rewo_167,cdi_6,'stainless steel','stainless steel','fits pot','fits pot',,,,," ""n 229012tr stock pot accessories""@en "" n accessories | pots and pans""@en","t rack ""town | culinary depot"""
rewo_335_cdi_12,1,,,jackso,jackson,,,,,17695,17695,'limit switch with strike plate',,'unmounted',,,,rewo_335,cdi_12,,,,,,,,'table'," ""n 05700-002-88-07""@en "" n","table limit switch with strike plate (unmounted) "" | culinary depot"""
rewo_359_cdi_13,1,,,hoshizaki,hoshizaki,,'19 7 cu ft' '17 - 19 pan','solid hinged door','solid hinged doors',18918,18918,,,,,,'375.00 ',rewo_359,cdi_13,'exterior front sides','self contained refrigeration system' 'exterior front sides','shelves' 'cetlus','shelves',,,'polyethylene cutting board stainless steel' 'with brakes r 134a refrigerant','refrigerator' 'pan capacity' 'with brakes r 134a refrigerant' 'hp culus' 'doors'," "" crmr72-18 refrigerated counter, sandwich / salad top""@en top | mega ""  counter","commercial series sandwich top refrigerator "" | culinary depot"""
rewo_508_cdi_18,1,,,southbend,southbend,,,,,25790,25790,'refrigerator base remote low',,,'width pull',,'835.00 ',rewo_508,cdi_18,'width pull' 'stainless steel','stainless steel','legs 120v' 'cook tops','drawers full',,,,'drawers'," "" 20096rsb equipment stand, refrigerated base""@en ""  stand","refrigerator base "" | culinary depot"""
rewo_589_cdi_23,1,,,dormont,dormont,,,,,30029,30029,,,,,,'4.13 ',rewo_589,cdi_23,'stainless steel','stainless steel','braid coated with orange' 'sleeve heat shield limited','braid coated with orange' 'sleeve heat shield limited',,,'dia' 'insulated heat shield','insulated heat shield'," "" h100bip48 connector hose, steam""@en steam | steamer parts""@en ""  hose","safety system steam connector hose "" | culinary depot"""
rewo_592_cdi_24,1,'cabinet','(1) cabinet',southbend,southbend,,,,,30189,30189,'manifold cabinet base cabinet stainless steel',,,'nsf',,'660.00 ',rewo_592,cdi_24,,,'plate thermostatic','heavy duty',,,'duty' 'front',," "" p48c-tttt range, 48"" heavy duty, gas""@en gas | duty range""@en ""  range","platinum heavy duty range "" | culinary depot"""
rewo_601_cdi_25,1,,,turbo air,turbo air,'36 f' '42 f' '60 1','36 f' '42 f' '60 1' '2','fluorescent light','fluorescent light',30673,30673,'cetlus etl sanitation','cetlus etl sanitation',,,"'49"" - 54""'",'777.00 ',rewo_601,cdi_25,'stainless steel','stainless steel','floor air flow grille rear','floor air flow grille rear','lamp','lamp','deli case refrigerated' 'sliding rear' 'shelves shielded top','rear doors' 'shelves shielded top'," "" tcdd-72-2-h display case, refrigerated deli""@en "" turbo case deli | curved glass case""@en","deli case ""turbo - | culinary depot"""
rewo_644_cdi_27,1,,'left manual' '(2) standard / space saver ovens',southbend,southbend,,,'nsf total btu s nat',,32780,32780,,,,'nsf',,'860.00 ',rewo_644,cdi_27,'stainless steel' 'lower','oven' 'stainless steel','open burners' 'front rail','open burners' 'removable shelf',,'valve panel includes','standard ovens with snap action' 'thermostat' 'removable grease drawer hinged' 'valve panels metal','standard ovens snap action' 'thermostat'," "" s48ee-2gl range, 48"" restaurant, gas""@en restaurant ""  range gas | ranges""@en","s-series restaurant range "" | culinary depot"""
rewo_681_cdi_28,1,,,randell,randell,'30 l','30 l',,,34701,34701,,,,,,,rewo_681,cdi_28,,,,,,,,," "" ran sgs30""@en "" ","sgs30 single-tier overshelf "" | culinary depot"""
rewo_684_cdi_29,1,'dia','dia',dinex,dinex,,,'conveyor dual','conveyor dual',35029,35029,'tray make',,,,,'980.00 ',rewo_684,cdi_29,'band belts' 'pan' 'stationary','band belts' 'pan' 'stationary',,,,,'fda','fda'," "" dxiesb18 conveyor, tray make-up""@en ""  conveyor","tray make-up conveyor "" | culinary depot"""
rewo_781_cdi_30,1,,,garland / us rang,garland,,'21 3' '16 d',,'nsf',40082,40082,'heavy duty adjustable cast iron grates' 'valve per burner manual','heavy duty adjustable cast iron grates' 'valve per burner manual','nsf',,,'391.00 ',rewo_781,cdi_30,'stainless steel','stainless steel','gas manifold connection',,,,'npt gas regulator',," ""e utbg36-ar36 charbroiler, gas, countertop""@en countertop | charbroilers""@en "" garland charbroiler gas","charbroiler "" | culinary depot"""
rewo_794_cdi_31,1,'modular (countertop) no base','countertop',garland / us rang,garland,,,,,40590,40590,,'stainless steel',,,,'392.00 ',rewo_794,cdi_31,,'left',,'plate thermostatic control',,,,'cuisine series heavy duty' 'open burners'," ""e c0836-3-1m range, 36"" heavy duty, gas""@en duty "" garland gas | 30"" - range""@en","cuisine series heavy duty range "" | culinary depot"""
rewo_855_cdi_32,1,,,turbo air,turbo air,,'10 - 12 pan',,,43910,43910,,'self contained rear mounted','two' 'stainless steel','two',,'255.00 ',rewo_855,cdi_32,'stainless steel' 'cetlus','stainless steel','super deluxe sandwich salad unit' 'top' 'drawers','deluxe sandwich salad unit' 'top' 'drawers with',,,'pan opening' 'self contained rear' 'mounted' 'refrigeration system','pan opening' 'refrigeration system' 'cetlus' 'drawers'," "" tst-48sd-d4 refrigerated counter, sandwich / salad top""@en top | mega "" turbo counter","super deluxe sandwich/salad unit ""turbo - | culinary depot"""
rewo_886_cdi_33,1,,,carlisl,carlisle,,,,,45695,45695,,,'abs plastic white' 'nsf','abs plastic white' 'nsf',,,rewo_886,cdi_33,,,,,,,'food pan 1' 'resistant refrigerant gel insulated dishwasher safe','resistant refrigerant gel insulated dishwasher safe'," ""e cm110002 food pan, refrigerant filled""@en "" e pan","coldmaster food pan "" | culinary depot"""
rewo_910_cdi_36,1,'convection steamer includes',,accutemp,accutemp,"'(3) 12""x20""x2-1/2 deep pans'",,,,46984,46984,,,,,,'238.00 ',rewo_910,cdi_36,,,'n hold' 'electric' 'mechanical timer' 'energy star','n hold boilerless' 'convection steamer includes' 'electric' 'mechanical timer' 'energy star',,,'deep pans vacuum cooking','deep pans vacuum cooking'," "" s32401d060 sgl steamer, convection, electric, boilerless, floor model""@en ""  steamer boilerless convection model | steamers""@en electric","sgl steam'n'hold boilerless convection steamer "" | culinary depot"""
rewo_1035_cdi_43,1,'convection oven','convection ovens' '(2) convection ovens',southbend,southbend,,,,,53422,53422,,'per oven','nsf','nsf',,'1075.00 ',rewo_1035,cdi_43,,'saut burners' 'battery' 'stainless steel','saute burners','shelf 6 adjustable',,'restaurant','restaurant' 'in rear' 'csa','rear'," "" 4604aa-2gr range, 60"" restaurant, gas""@en restaurant ""  range","ultimate restaurant range "" | culinary depot"""
rewo_1050_cdi_44,1,,'left thermostatic' '(1) standard oven (1) convection oven',southbend,southbend,,,,,54324,54324,'standard and 1 convection','ultimate','nsf','nsf',,'1075.00 ',rewo_1050,cdi_44,,'battery','left thermostatic','wavy grates' 'shelf 6 adjustable','restaurant',,'with wavy grates' 'csa','restaurant' 'oven' 'flue riser with shelf stainless steel' 'front'," "" 4602ad-3tl range, 60"" restaurant, gas""@en ""  range restaurant","ultimate restaurant range "" | culinary depot"""
rewo_1057_cdi_46,1,,,carlisl,carlisle,,,,,54641,54641,'coldmaster food pan',,'abs plastic black' 'nsf','abs plastic black' 'nsf',,,rewo_1057,cdi_46,,,,,,,'resistant refrigerant gel insulated dishwasher safe','food pan' 'resistant refrigerant gel insulated dishwasher safe'," ""e cm110203 food pan, refrigerant filled""@en "" e pan","coldmaster food pan "" | culinary depot"""
rewo_1128_cdi_50,1,'cabinet','(1) cabinet',garland / us rang,garland,'12 even','12 even','left','left cabinet',57966,57966,'standard depth stainless steel','cuisine series heavy duty',,,,'404.00 ',rewo_1128,cdi_50,'series heavy' 'front and sides','stainless steel','open burners',,,,'duty range' 'front manifold' 'cabinet base 6 adjustable','open burners' 'front'," ""e c0836-13l range, 36"" heavy duty, gas""@en duty "" garland gas | 30"" - range""@en","cuisine series heavy duty range "" | culinary depot"""
rewo_1158_cdi_54,1,,,delfield,delfield,,,,,59893,59893,,'pizza' 'stainless steel','hfc','hfc',,'927.00 ',rewo_1158,cdi_54,'refrigerated',,'table three' 'top' 'pan rail','table three' 'pan rail','pizza',,'with refrigerated','pan capacity' 'gauge' 'top' 'with refrigerated' 'doors'," "" 186114ptbm refrigerated pizza prep table""@en ""  table | width: 94"" - 120""""@en","refrigerated pizza table "" | culinary depot"""
