cluster_id,Battery Capacity,Battery Type,Brand,Bus Speed,Cable Length,Cache Memory,Category,Clock Speed,Color,Compliant Standards,Condition,Data Link Protocol,Data Transfer Rate,Generation,Graphics Card,Height,Interface,Length,Material,Memory,Memory Speed,Memory Type,Model,Operating System,Output Voltage,Portable Memory,Power Supply Type,Processor,Processor Core,Processor Socket,Product Type,RAID Level,Reading Speed,Resolution,Rotational Speed,Screen Size,Security,Storage Capacity,UPC,Warranty,Weight,Width,Writing Speed
11752699,,,,,,,,,,,,,,,,,,,,,,['120 ufo red 600 1000rpm'],,,,,,,,,['red led'],,,,,,,['120mm'],,,,,
11752740,,,,,,,,,,,,,,,,,,,,,,['1000rpm'],,,['120'],,,,['green led'],,,,,,,,,['120mm'],,,,,
11752767,,,,,['120mm'],,,,,,,,,,,,,,,,,,,,['120'],,,['600 1000rpm'],,,,,,,,,,,,['blue led'],,,
11752781,,,,,,,,,,,,,,,,,,,,,,,,,['120'],,,,,,['white led'],,,,,,,['120mm'],,,,,
11753236,,,,,,,,,,,,,,,,,,,['dark rock'],['32gb'],,['ddr4'],,,,,,,,,['maximus viii hero'],,,,,,,,,,,,
11753738,,,,,,,,,,,,['HomePlug AV2 IEEE 802.3'],['1200 Mbps'],,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,
11757058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['corsair'],,,,,,,['8gb'],['5v'],,,,
11761298,,,,,,,,,,,,,,,,,,,,,,,,,,,,['intel x550 at2'],,,['ethernet controller chip for'],,,,,,,"['2 port', '10gb']",,,,,
11761640,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779247,,,['black'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11786852,,,,,,['560mb s read'],,,,,,,,,,,['sata iii'],,,,,['510'],,,,,,,,,['adata premier'],,,,,,,['240gb'],,,,,['75k iops']
11791053,,,['netgear dgn2200'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11799568,,,,,,,,,,,,,,,,,,,,['8gb ram'],,,,,,,,,,,,,,,,,,['256gb'],,,,,
11807401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['key lock hot swappable 2xfront leds tool less'],,,,,,,,,,,,
11808280,,,,,,,,,['\xa0'],,,,,,,,,,,,"['RDIMM', 'DDR3', 'Server', 'PC3-12800 (1600)', 'ECC']",['ddr3 pc3 12800 1600'],,,['1.35 V'],,,,,,['crucial server memory'],,,,,,,['8gb'],,,,,
11875170,,,,,,,,,,,,['132t'],,,,,,,,['4gb ram'],,,,,,,,['intel celeron n3060'],,,['emmc chrome'],,,,,,,"['11 6', '32gb']",,,,,
11889855,,,['draytek'],,,,,,,,,,,,,,,,,,,,,,,,,,,,['antennae'],,,,,,,,,,,,
11893255,,,,,,,,,,,,,,,['intel s3100 2'],"['510mb', '81mb']",,,,,['50k'],,,,,,,,,,,,,,,,,['180gb'],,,,,
11896027,,,,,,,,,,,,,,,['sandisk extreme'],,,,,,,,,,,,,,,,"['microsdhc memory card', 'write adapter included']",,,,,,,['16gb'],,,,,
11915750,,,,,['200mm'],,,,,['megaflow 700rpm'],,,,,,,,,,,['110cfm 19db'],,,,,,,,,,['cooler master'],,,,,,,,,['red led'],,,
11918808,,,,,,,['vengeance'],,['\xa0'],,,,,,,,,,,['4x16gb corsair'],"['Non-ECC', 'Vengeance Performance', 'DDR4 SO-DIMM', 'UDIMM (Unbuffered)', 'PC4-19200 (2400)']",['ddr4 so dimm'],['performance pc4 19200'],,['1.2 V'],,,,,,,,,,,,,['64gb'],,,,,
11926532,,,,,,,,,,,,,,,,,,,,['32gb'],,,,,,,,['intel core i7 6900k broadwell e asus x99'],,,['overclocked bundle'],,,,,,,['3xs x99'],,,,,
11973053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['mini tower case'],,,,,,,,,,,,
11978069,,,['msi cubi'],,,,,['5005u 2ghz'],,,,,,,,,"['sata bay', 'usb 3 0 no o s']",,,['4gb ram'],,,['black'],,,,,['intel i3'],,,,,,,,,,['128gb'],,,,,
11978346,,,['16 bay'],,,,['qnap'],,,,,,,,,,['usb 3 0'],,,['4gb ddr3'],['ecc ram'],['10 gbe sfp 4x gbe 4x'],,,,,,,,,,,,,,,,,,,,,
11987014,,,['msi'],,,,,,,,,,,,,,,,,,,['ddr4'],,,['1151'],,,,,,,,,,,,,,,,,,
12003243,,,['15'],,,,,,,,,,,,,,,,,"['16gb', '3gb gtx']",['2 7ghz'],['ddr3l'],,,,,,,['i7 5700hq'],,,,,,,,,,,,,,
12004279,,,,,,,,,,,,,,,,,,,,,,,,,,,,['android'],,,,,,,,,,,,,,,
12057565,,,,,,,,,,,,,,,,,['sata iii'],,,,,,,,,,,,,['ap240gas2242 mini m 2 22x42'],,,,,,,,['240gb'],,,,,
12069049,,,['logic case'],,,,,,,,,,,,,,,,,,,,['2u sc 23400'],['support'],,,,,,,['chassis low profile pci card'],,,,,,,,,,,,
12085661,,,,,,,,,,,,,,,,,,,,,,,['socket f 1207'],,,,,,,,,,,,,,,,,,,,
12088257,,,,,,,,,,,,,,,,,,,,,,,['4k full'],,,,,,,,['toshiba exceria pro m401 micro sd card'],,,,,,,['16gb'],['hd'],,,,
12095810,,,,,,,,,,,,,,,,,,,,,,['ddr3'],,,,,,['8x sata hotswap 2u rackmount'],,,,,,,,,,,,,,,
12102851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['year warranty'],,,,,,,,,,,,
12118732,,,['550w'],,,,,,,,,,,,,,,,,,,,,,,,,,,,"['antec edge', 'modular psu']",,,,,,,,,,,,
12132786,,,,,,,,['8ghz base 2 3ghz'],,,,,,,,,,,,,,,,,,,,['intel xeon e5'],,,['70w cpu'],,,,,,,,,,,,
12148623,,,"['gamer', 'xfx']",,,,,,,,,,,,,,,,,"['8gb', '4gb']",,['ddr4'],['rx 480'],,,,,['intel core i5'],,,,,,,,,,,['10'],,,,
12158308,,,['targus'],,,,,,,,,,,,,,,,,,,,,,,,,,,,['beu0470c notebook accessories kit'],,,,,,,,,,,,
12162043,,,['octacore'],,,,,,['white'],,,,,,,,['android 5'],,,['2gb ram'],,,,,,,,,,,,,,,,,,['16gb'],,,,,
12171990,,,,,,,,,,,,,,,,,['uhs i'],,,,,,,,,,,,,,"['professional x rugged sdxc memory card', 'write']",,,,,,,['64gb'],,,,,
12173344,,,['atomos'],,,,,,,,,,,,,,,,,,,,,,,,,,,,['serial cable enables samurai'],,,,,,,,,,,,
12173880,,,['asus'],,,,,,,,,,,,,,,,,,,,['m061u'],,,,,,,,,,,,,,,,,,,,
12185339,,,['dynamode'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12197110,,,['logickeyboard'],,,,,,,,,,,,,,,,,,,,['final cut pro x shortcut pro'],,,,,,,,,,,,,,,,,,,,
12210549,,,['asus'],,,,,,,,,,,,,,,,,['4gb'],['gpu'],['gddr5 graphics card'],,,,,,"['geforce gtx 1050 ti phoenix', '768 core 1290mhz']",,,['1392mhz boost'],,,,,,,,,,,,
12211561,,,['geforce'],,,,,,,,,,,,,,,,,['6gb'],,['gddr5'],,,,,,,,,,,,,,,,,,,,,
12244251,,,['asus'],,,,,,,,,,,,,,,,,,,,"['2011 x2', 'sata raid pcie 3 0 x16']",,,,,['intel c602 s'],,,['z9pe d8 ws'],,,,,,,,,,,,
12251192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['support'],,,,,,,,,,,,
12269928,,,['logickeyboard cubase nuendo keyboard'],,,,,,,,,,,,,,,,,,,,,,,,,,,,['mac advance'],,,,,,,,,,,,
12276737,,,,,,,['pny'],,"['apple macbook', 'air pro']",,,,,,,,,,,,,,,,,,,,,,['storedge sdxc memory card'],,,,,,,['256gb'],,,,,
12278932,,,,,,,,['700'],,,,,['1400 rpm'],,,,,,,,,,,,,,,,,,['nanoxia deep silence pwm ultra quiet pc'],,,,,,,['140mm'],,,,,
12291221,,,['aerocool ls5200'],,,,,,,,,,,,,,,,,,,,,,,,,,,,"['white mid tower', 'computer chassis', 'watercooling 2x fan controllers', 'body psu cover']",,,,,,,,,,,,
12299575,,,,,,,,,,,,['1x gbe'],,,,,,,,,,,,,,,['1733mb s'],,,,,,,,,,,,,,,,
12316504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['lga 2011 3'],['server'],,,,,,,['rs720q e8'],,,,,
12320651,,,,,,,,,,,,,,,,,,,,,,['gddr5'],,,,,,['radeon'],,,['sapphire'],,,,,,,['4gb'],,,,,
12325820,,,,,,['140mb s read 20mb s'],,,,,,,,,,,,,,,,,,,,,,,,,['apple lightning usb 3 0 drive'],,,,,,,['64gb'],,,,,
12336881,,,['corsair'],,,,,,,,,,,,,,['gen 2'],,,,,,,,,,,,,,,,,,,,,,,,,,
12336883,,,['corsair'],,,,,,,,,['4 gen 2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12336885,,,['corsair'],,,,,,,,,['4 gen 2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12336886,,,['corsair'],,,,,,['red'],,,,,,,,['gen 2'],,,,,,,,,,,,,,,,,,,,,,,,,,
12336887,,,['corsair'],,,,,,,,,['4 gen 2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12338630,,,,,,,['scan'],,,,,['gigabit ethernet'],,,,,,,,,,,,,,,,,,,,,,,,,,['15cm'],,,,,
12347255,,,['cooler master'],,,,,,,,,,,,,['120mm'],,,,,,,,['black'],,,,,,,"['masterbox 5 mid tower', 'computer chassis 2x', 'fans 2x usb 3 0 mitx']",,,,,,,,,,,,
12362782,,,['ek supremacy evo water'],,,,,,,,,,,,,,,,['Acetal'],,,,['cpu block'],,,,,,,,['acetal'],,,,,,,,,,['\xa0'],,
12363780,,,,,,,,,,,,,,,,,,,['Nickel'],,,,,,,,,,,,,,,,,,,,['2011'],,['\xa0'],,
12363789,,,,,,,,,,,,,,,,,,,['\xa0'],,,,,,,,,['intel 115x'],,,,,,,,,,,,,['\xa0'],,
12366297,,,['intel'],,,,,,,,,,,,,,"['emmc micro sdxc', 'hdmi wifi']",,,,,,,,,,,['intel quad core z3735f'],,,,,,,,,,['8gb'],,,,,
12367583,,,['spare battery'],,,,,,,,,,,,,,,,,,,,,,,,,,,,['laptop notebook'],,,,,,,,,,,,
12373747,,,,,,,['toshiba'],,,,,,,,,,,,,,,,,,,,,,,,['mbf2600rc enterprise sas'],,,,,,,['600gb'],['4ms'],,,,
12391875,,,,,,,,,,,,,,,,,,,,,,,,,,,,['amd opteron 64 252'],['socket 940 troy core'],,,,,,,,,,,,,,
12397135,,,,,,,,,,,,,,,,,,,,,,,,,,,,['8x'],,,,,,,,,,,,,,,
12405568,,,['enermax'],,,,,,,,,,,,,,,,,,,,,,,,,,,,['liqtech'],,,,,,,,,['patented shunt'],,,
12406857,,,['gigabyte'],,,,,,,,,,,,,,,,['g1 sniper z170'],,,,,,,,,,,,,,,,,,,,,,,,
12406967,,,,,,,,,,,,,,,,,['uhs i'],,,,,,,,,,,,,,"['sdxc memory card', 'write']",,,,,,,['64gb'],,,,,
12414352,,,,,,,,,,,,,,,,,,,,,['54k'],,,,,,,,,,['intel s3100 2'],,,,,,,['240gb'],,,,['106mb'],
12415057,,,['scan'],,,,,,,,,,,,,,,,,['6700 8'],,['r9 390'],,,,,,['intel core i7'],,,,,,,,,,['2tb'],,,,,
12417727,,,['scan'],,,,,,['corsair'],,,,,,,,,,,['16gb'],,,,,,,,['intel core i7'],,,['r9 fury'],,,,,,,,,,,,
12417902,,,['scan'],,,,,,['corsair'],,,,,,,,,,,['16gb'],,,,,,,,['intel core i5 6600'],,,['r9 fury'],,,,,,,['2tb'],,,,,
12419071,,,['cherry'],,,,,,,,,,,,,,,,,,,,,,,,,,,,['mouse black'],,,,,,,,,,,,
12420798,,,['sonnet'],,,,,,,,,,,,,,,,,,,,['allegro pcie usb 3 0'],,,,,,,,,,,,,,,,,,,,
12429453,,,,,,,,['0ghz'],,,,['7'],['hp'],,,,,,,['2gb ddr3'],,,,,,,,['amd c50 dual core'],,,['ssd win'],,,,,,,"['10 1', '32gb']",,,,,
12448838,,,['startech'],,,,,,,,,,,,,,"['usb a', 'usb 3 0 hub']",,,,,,,,,,,['com'],,,,,,,,,,,,,,,
12456915,,,,,,,,['4 ghz'],,,,,,,,,,,,['32gb ram'],['8x'],,,,,,,,,,['1282t'],,,,,,,,,,,,
12490088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['corsair'],,,,,,,['128gb'],,,,['55mb refurbished'],
12514555,,,['icy dock'],,,,,,,,,,,,,,['sata backplane'],,,,,,,,,,,,,,,,,,,,,,,,,,
12518182,,,,,,,['pny'],,,,,,,,,,,,,,,,,,,,,,,,['cs2030 enthusiast'],,,,,,,['480gb'],,,,['1550mb s 204k 250k iops max retail'],
12528255,,,,,,,,,,,,,,,,['135mm'],,,,,,,,,,,,,,,['psu'],,,,,,,,,,,,
12531052,,,['scan'],,,,,,,,,['5v 10w 2'],,,,,['usb chrga2a usb'],,,,,,,,,,,,,,['adaptor charger'],,,,,,,,,,,,
12533686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['icy dock mobile rack ivory'],,,,,,,,,,,,
12533692,,,['icy dock'],,,,,,,,,,,,,,,,,,,,,,,,,,,,['mobile rack'],,,,,,,,,,,,
12535470,,,,,,,,,,,,,,,,,['thunderbolt 2'],,,,,,,,,,,,,,,,,,,,,,,,,,
12538557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['logic pro x keyboard pro'],,,,,,,,,,,,
12540537,,,,,,,,,,,,,,,,,"['uhs i', 'u3 100mb s read 90mb s']",,,,,,,,,,,,,,"['samsung pro', 'memory card', 'write', 'adapter included']",,,,,,,['64gb'],,,,,
12545471,,,,,,,,,,,,,,,,['135mm'],,,,,,,,,,,,,,,"['antec', 'modular 80plus bronze', 'psu']",,,,,,,,,,,,
12545817,,,,,,,,,,,,,,,,['1x135mm'],,,,,,,,,,,,,,,"['antec', 'modular 80']",,,,,,,,,,,,
12576329,,,,,,,,,,,,,,,,['1x120mm'],,,,,,,,,,,,,,,['psu dual rail'],,,,,,,,,,,,
12583018,,,,,"['0.5 m', 'PVC Jacket']",,,,['Black'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12594205,,,['2 4ghz wireless'],,,,,,,,,,,,,,,,,,,,,,,,,,,,['mouse set compoint black'],,,,,,,,,,,,
12595762,,,['asrock'],,,,['sata3 6gbps'],,,,,,,,,,,,,,,['ddr4'],,,,,,,,,,,,,,,,,,,,,
12606838,,,,,,,,,,,,,,,,,,,,['16gb'],,,,,,,,,,,['overclocked core i7 6820hk'],,,,,,,['17 3'],,,,,
12611791,,,['asus'],,,,,,,,,,,,,,['modem router 3167mbps dual band'],,,,,,['ac88u'],,,,,,,,['ac3100 adsl'],,,,,,,,,,,,
12613886,,,['netgear plp1200 powerline'],,,,,,,,,['HomePlug AV2 IEEE 1901 IEEE 802.3'],['1200 Mbps'],,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,
12642838,,,,,,,,,['win 10'],,,,,,,,['bt 4 0 usb 3'],,,,,['ddr3 ram'],,,,,,,,,,,,,,,,,,,,,
12643400,,,['15'],,,,,,['win 10'],,,,,,,,['bt 4 0 usb 3'],,,,,['ddr3 ram'],,,,,,,,,['x541sa quad core'],,,,,,,,,,,,
12646591,,,['cisco'],,,,,,,,,,,,,,,,,,['128mb ram'],,,,,,,,,,"['catalyst managed', 'rack mountable led indicators']",,,,,,,,,,,,
12652786,,,['lenovo thinkpad onelink dock'],,,,,,,,,,,,,,['usb 3 0 2x usb 2 0'],,,,,,,,,,,,,,['video output 2x'],,,,,,,,,,,,
12668545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['patch cable'],,,,,,['yellow'],,,,,,
12683320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['server adaptor'],,,,,,,,,,,,
12700792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['mouse black'],,,,,,,,,,,,
12707490,,,,,,,,,,,,,,,,,,,,,,,['write and 120mb s read'],,,,,,,,['pny'],,,,,,,['64gb'],,,,,
12711879,,,['3xs gamer'],,,,,,,,,,,,,,,,,"['16gb', '8gb']",['radeon'],['ddr4'],['rx 480'],,,,,,,,['amd ryzen 7'],,,,,,,,,,,,
12718183,,,['cooltek'],,,,,,,,,,,,,['120mm'],,,,,,,,,,,,,,,"['home theater', 'desktop case']",,,,,,,,,,,,
12720160,,,['msi'],,,,,,,,,['1151 ddr4'],,,,,,,,,,['usb3'],,,,,,,,,"['mortar arctic', 'intel b150 s']",,,,,,,,,,,,
12721121,,,['hp'],,,,,['2 5ghz'],,,,,,,,,,,,,,['ddr3'],['642107 421 dl380p'],,,,,['intel xeon e5 2600'],,,['smart array server intel c606'],,,,,,,,,,,,
12744300,,,,,,,['dominator'],,['Aluminium Heatspreader with DHX Red Top Bar'],,,,,,['corsair ddr4'],,,,,,"['Non-ECC', 'PC4-25600 (3200)', 'UDIMM (Unbuffered)', 'DDR4', 'Dominator Platinum ROG Edition']",['rog pc4 25600 3200 non'],,,['1.35 V'],,,,,,['platinum'],,,,,,,"['16gb', '4x4gb']",,,,,
12749565,,,,,,,,['7ghz'],,,,,,,,,['com usb3'],,,['4gb ddr4'],,,,,,,,['intel core i3 6100'],,,,,,,,,,['1tb'],,,,,
12750264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['bus powered'],,,,,,,,,,,,
12772429,,,,,,,,['8ghz'],,,,,,,,,['com lpt'],,,['4gb ddr3'],,,,,,,,['intel celeron 1037u'],,,,,,,,,,['500gb'],,,,,
12796360,,,,,,,,,,,,,,,,,,,,,,,,,,,,['read'],,,"['duracell sdhc memory card', 'write']",,,,,,,['16gb'],,,,,
12804132,,,,,,,,,,,,,,,,,['huc101812cs4200 2 5'],,,,,,['10520rpm'],,,,,,,,"['hgst ultrastar c10k1800', 'instant secure erase']",,,,,,,['2tb'],,,,,
12812204,,,['startech'],,,,,,,,,,,,,,,,,,,,,,,,,['com'],,,,,,,,,,,,,,,
12819543,,,,,,,,,,,,,,,,,"['ac adapter', 'usb 3 0 without stand kit']",,,,,,,,,,,,,,['laptop port replicator uk irish advanced e port ii'],,,,,,,,,,,,
12824794,,,,,,['7mm read xxxmb s'],,,['xxk xxk'],,,,,,,,,,,,,,,,,,,,,,['xxxmb s'],,,,,,,['480gb'],,,,,
12831272,,,['cubix'],,,,,,,,,,,,,,['pcie x16'],,,,,,,,,,,,,,['xpander desktop elite external pcie expansion quiet fan'],,,,,,,,,,,,
12845666,,,['msi'],,,,['sata3'],,,,,,,,,,['micro atx'],,,,,['ddr4'],,,"['1151', 'gen1']",,,,,,,,,,,,,,,,,,
12847006,,,['3xs performance'],,,,,,,,,,,,,,,,,"['16gb', '8gb']",,"['7600k', 'ddr4']",,,,,['rx 580'],['intel core i5'],,,,,,,,,,,['10'],,,,
12848575,,,['hynix'],,,,,,,,,,,,,,,,,,,['ddr4'],,,,,,,,,['server memory'],,,,,,,,,,,,
12857337,,,,,,['550mb s read'],,,,,,,,,,,,,,,,,,,,,,,,,"['intel dc s3610 series 2 5', 'write 82k']",,,,,,,['100gb'],,,,,
12860748,,,"['avago', 'broadcom']",,,,,,,,,,,,,,,,,,,,"['sata sas pcie 3 0', 'sata sas pcie 3 0']",,,,,,,,['megaraid sas 9341 4i sgl'],,,,,,,,,,,,
12863811,,,,,,,,,,,,,,,,,,,,['256gb m'],,,,,,,,,,,,,,,,,,,,,,,
12871646,,,['600w cit black'],,,,,,,,,,,,,['1x120mm'],,,,,,,,,,,,,,,['modular uncertified'],,,,,,,,,,,,
12873685,,,['msi'],,,,,,,,,,,,,,,,,,['1151'],['ddr4'],,,,,,,,,,,,,,,,,,,,,
12881593,,,,,,,,,['support'],,,,,,,,['usb 3 0'],,,,,,,,,,['904 plus tempered glass'],,,,"['aluminium mid tower', 'computer chassis black']",,,,,,,,,,,,
12893886,,,,,,,,,,,,,,,,,,,,,,,,,,,,['com'],,,,,,,,,,,,,,,
12931691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['x7 pro g sync i7 5850hq', 'mechanical keyboard']",,,,,,,"['17 3', '16gb']",,,,,
12946498,,,,['\xa0'],,,,,,,['\xa0'],,['525mb s'],['\xa0'],,,,,,,"['525 MB/s', '445 MB/s']",,,,,,,,,,"['lexar 3500x', 'write']",,['445mb'],,,,,"['256gb', 'CFast 2.0']",,,,,
12960787,,,,,,,,,,,,,,,['hynix server memory ddr3 pc3 12800'],,,,,,,,,,,,,,,,,,,,,,,"['32gb', '4x8gb']",,,,,
12965100,,,['areca arc'],,,,,,,,,,,,,,,,,,,,"['8026', '3 x 6gb s', 'sasa 4 x sff8088 ports']",,,,,,,,,,,,,,,,,,,,
12981992,,,['silverstone'],,,,,,['aluminium black'],,,,,,,,,,,,,,,,,,,,,,['fp32b e 4 x usb 3 0 2x hd audio 3 5 bay device front i o'],,,,,,,,,,,,
13003108,,,['pakuma'],,,,['materials'],,['black red'],,,,,,,,,,,,,,,,,,,['upto'],,,,,,,,,,,,,,,
13008621,,,['sumvision'],,,,,['5ghz'],,,,,,,,,,,,['1gb ram'],,,,,,,,['octa'],,,,,,,,,,,,,,,
13016780,,,,,,,,,,,,,,,,,,,,,,,,,,,,['8x sata3'],,,['icy box external raid tower enclosure'],,,,,,,,,,,,
13017012,,,,,,,['laptop'],,['\xa0'],,,,,,,,,,,,"['DDR4 SO-DIMM', 'UDIMM (Unbuffered)', 'Non-ECC', 'Laptop Memory', 'PC4-17000 (2133)']",['ddr4 so dimm'],,,['1.2 V'],,,,,,"['hynix', 'memory pc4 17000']",,,,,,,['8gb'],,,,,
13020367,,,['3xs gamer'],,,,,,,,,,,,['gtx 1080'],,,,,"['16gb ddr4', '11gb evga']",,,,,,,,,,,,,,,,,,,,,,,
13030547,,,,,,,,,,,,,,,,,['5big thunderbolt 2 professional external 5 disk desktop hardware raid'],,,,,,,,,,,,,,,,,,,,,['20tb'],,,,,
13048770,,,['intel'],,,,['bt'],,,,,,,,,,['hdmi 2 0'],,,,,,,,,,,,,,,,,,,,,,,,,,
13049861,,,['asus'],,,,,,,,,,,,,,,,,,,['ddr4 rdimm lrdimm 2x'],['e8 ps2 intel c612 pch s2011 3 x2 pcie x16'],,,,,,,,['bays 1u'],,,,,,,,,,,,
13050700,,,['asrock'],,,,['card'],,,,,['fm2 ddr3 sata3'],,,,,,,,,,,,,,,,['realtek gbe usb'],,,['bolton d4'],,,,,,,,,,,,
13065711,,,,,,,,,,,,,,,['quadro m2200 win10 pro'],,,,,['16gb'],,['ddr4'],,,,,,,,,,,,,,,,,,,,,
13066051,,,,,,,,,,,,,,,,,,,,['2gb ram'],,,,,,,,,,,,,,,,,,,,,,,
13068207,,,['15'],,,,,['2 6ghz'],,,,,,,,,"['fhd ips', 'nvme pcie ssd 1tb']",,,['16gb ddr4'],,,,,,,,,['i7 6700hq'],,,,,,,,,['128gb'],,,,,
13068209,,,,,,,,,,,,,,,,,,,,['8gb ddr4'],['2 3ghz'],,,,,,,,['intel core i5'],,,,,,,,,,,,,,
13070591,,,,,,,,,,,,,,,['sandisk extreme'],,,,,,,,,,,,,,,,"['microsdhc memory card', 'write adapter included']",,,,,,,['32gb'],,,,,
13079827,,,['supermicro'],,,,,,,,,,,,,,,,,,,,,,,,,['intel xeon processor'],,,['x11ssh server board'],,,,,,,,,,,,
13081352,,,['akasa duodock x black'],,,,,,,,,,,,,,['bridge usb 3 0 for'],,,,,,,,,,,,,,,,,,,,,,,,,,
13094021,,,['asrock'],,,,,,,,,['1151 ddr4 sata3 6gbps'],,,,,,,,,,,,,,,,,,,['intel b150 s'],,,,,,,,,,,,
13106004,,,['icy box'],,,,,,,,,,,,,,"['1 x usb 2 0', 'usb powered black']",,,,,,,,,,,,,,,,,,,,,,,,,,
13115658,,,,,,,,,,,,['480'],['mbps'],,,,,,,,,,,,,,,,,,['black'],,,,,,,,,,,,
13118811,,,,,,,,,,,,,,,['gtx 670'],['28nm pcie 3 0 x16 6208mhz'],,,,,,['gddr5 gpu'],,,,,,,,,,,,,,,,['2gb evga'],,,,,
13135399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['mini itx tower'],,,,,,,,,,,['2x120mm'],
13142443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['bronze 80', 'psu']",,,,,,,['500w evga'],,,,,
13142927,,,['dynamode'],,,,,,,,,,,,,,,,,,,,,,,,,,,,['formats'],,,,,,,,,,,,
13149463,,,['elitebook'],,,,,,,,,,,,,,,,,,,,['8470p'],,,,,['intel core i5'],,,,,,,,['pro refurbished'],,['320gb'],,,,,
13155027,,,['heisei'],,,,,,,,,,,,,,,,,,,,['usb 3 0'],,,,,,,,,,,,,,,,,,,,
13165458,,,['gigabyte'],,,,,,,,,,,,,,,,,,,['ddr3 ddr3l so dimm on board gpu'],,,,,,['intel celeron'],,,['mini itx'],,,,,,,,,,,,
13165963,,,['asrock'],,,,,,,,,,,,,,,,,,,['ddr4 ddr3'],['1151'],,,,,,,,,,,,,,,,,,,,
13171321,,,['gigabyte'],,,,,['4a'],,,,,,,,,['usb 3 0'],,,,,,['ultra compact pc'],,,,,['dual core i5 6200u cpu intel hd graphics m 2 slot'],,,,,,,,,,,,,,,
13182354,,,,,,,,,,,,,,,,,,,['Copper / Nickel Plated'],,,,,,,,,,,,,,,,,,,,,,['\xa0'],,
13182367,,,['ek fb asus'],,,,,,,,,,,,,,,,,,,,,,,,,,,,['maximus viii hero ranger gene motherboards'],,,,,,,,,,,,
13182506,,,['ekwb'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13188078,,,['ekwb'],,,,,,,,,,,,,,,,['Copper / Nickel Plated'],,,,,,,,,,,,['motherboards'],,,,,,,,,,['\xa0'],,
13226820,,,['router'],,,,,,,,,,,,,,,,,,,,['ac3000 1733 866 400mbps'],,,,,,,,,,,,,,,,,,,,
13232552,,,['qnap'],,,,,"['1245 v3', '4 ghz']",,,,,,,,,,,,['16gb ddr3'],,,,,,,,['intel xeon'],['quad core'],,,,,,,,,,,,,,
13237454,,,['broadcom'],,,,,,,,,,,,,,,,,,,,['sas 9200 8e sgl 8 port ext'],,,,['sata sas pcie'],,,,,,,,,,,,,,,,
13241722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['casing'],,,,,,,,,,,,
13242467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['rog maximus ix formula z270', '7700k cpu']",,,,,,,,,,,,
13244654,,,,,"['1.8 m', '\xa0']",,,,['Black'],,,,,,,,,,,,,['a'],,,,,,,,,,,,,,,,,,,,,
13256697,,,['microsoft'],,,,,,['mac word'],,,,,,,,,,,,,,,,,,,,,,"['home student', 'powerpoint onenote digital download']",,,,,,,,,,,,
13257313,,,,,,,,,,,,,,,,,['server ethernet card'],,,,,,,,,,,,,,['intel expi9400pt gigabit'],,,,,,,['1 port'],,,,,
13260814,,,,,,,,,,,,,,,,,['0 x4'],,,,,['s read 2300mb s'],['write 300k'],,,,,,,,['corsair'],,,,,,,['6tb'],,,,,
13267891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['phison s10 256mb', 'write']",,,,,,,,,,,,
13292198,,,['scanfx'],,,,['connects'],,,,,,,,,,,,,,,,,,,,,,,,['macbook chromebook'],,,,,,,,,,,,
13311130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['gelid solutions silent'],,,,,,,,,,,,
