cluster_id,Battery Capacity,Battery Type,Brand,Cable Length,Cache Memory,Category,Clock Speed,Color,Compliant Standards,Condition,Data Link Protocol,Data Transfer Rate,EAN,Generation,Graphics Card,Height,Input,Interface,Length,Material,Memory,Memory Speed,Memory Type,Model,Operating System,Output Voltage,Portable Memory,Power Supply,Power Supply Type,Processor,Processor Core,Processor Socket,Product Type,Reading Speed,Resolution,Rotational Speed,Screen Size,Security,Storage Capacity,UPC,Warranty,Weight,Width,Writing Speed
13052122,,,,,,,,,,,,,,,,['120mm'],,,,,,,,,,,,,['12v atx'],,,,['almost silent operation'],,,,,,,,,,,
13058394,,,,,,,,,,,,,,,,"['44 0', '0mm', '0mm']",,,,,,,,,,,,,,,,,,,,,,,['2tb'],,,,,
13058483,,,,,,['compliant'],,,,,,,,,,,,,,,,,,,,,,,,,,,['backward compatible'],,,,,,['n6 is a 802'],['devices'],,,,
13060961,,,,,,,,,,,,,,,,,,['emi'],,,,,,,,,,,,,,,['graphic cards with'],,,,,,,,,,,
13068547,,,,,,,,,,,,,,,,,,['spectre pro 120mm'],,,,,,,,,,,,,,,['air fans'],,['you more for less so we have teamed'],,,,,,,,,
13071887,,,['small'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13083082,,,['dual'],,,,,,,,,,,,,,,,,,,,['ddr3'],,,,,,,,,,['sataii internal capacity 2x usb 1x'],,,,,,,,,,,
13083175,,,,,,,,,,,,,,,,,,,,,,['8ghz'],,,,,,,,['experts dual core'],,,['usb 2x esata'],,,,,,,,,,,
13083842,,,['uh700'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['usb hub', 'usb drives']",,,,,,,,,,,
13083949,,,['uh720'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['usb hub', 'usb drives']",,,,,,,,,,,
13092590,,,['w311'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['compliant wireless nano usb', 'over', 'backward compatible']",,,,,,,,,,,
13097355,,,['equipped'],,,['hardware'],,['aes ni'],,,,,,,,,,['quad core processor and'],,,,,,,,,,,,,,,,,,,,['encryption engine ds415 delivers blazingly'],,,,,,
13097395,,,['featuring'],,,,,,,,,,,,,,,,,['encryption engine and flawless software'],,,,,,,,,,,,,['quad core processor hardware'],,,,,,,,,,,
13099296,,,['capacity'],,,,,,,,['91 0'],,,,,"['0mm', '0mm']",,,,,,,,,,,,,,,,,,,,,,,['2tb'],,,,,
13099525,,,['dual'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13100981,,,['featuring'],,,,,,,,,,,,,,,,,['encryption engine and flawless software'],,,,,,,,,,,,,['quad core processor hardware'],,,,,,,,,,,
13105261,,,['725mhz'],,,['memory'],,,,,,,,,,,,['ocuk'],,,,['1400mhz'],['gddr3'],,,,,,,,,,['processors crossfirex ready'],,,,,,,,,,,
13105528,,,['connect'],,,,,['instant playback'],,,,,,,,,,['usb 2 0 for'],,,,,,,,,,,,,,,,,,,,,,,,,,
13105835,,,['des'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['wired network'],,,,,,,,,,,
13105903,,,,,,,,,,,,,,,,,,,,,,,['des'],,,,,,,,,,['wired network'],,,,,,,,,,,
13109039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['200 rpm'],,,['120mm'],,,,,
13110742,,,,,,['stream'],,['physx cuda'],,,,,,,,,,['sli ready'],,['enabled 10 year warranty'],,"['648mhz', '2376mhz']",['gddr3'],,,,,,,,,,,,,,,,,,,,,
13114367,,,['world'],,,,,,,,,,,,,['550mb'],,,,['all metal design read'],,,,,,,,,,,,,,,,,,,,,,,,
13120334,,,['7660d graphics quad core technology'],,,,,,,,,,,,,,,,,,,['800mhz'],,,,,,,,,,,,,,,,,,,,,,
13133350,,,['core'],,,,,,,,,,,,,,,,,,,['10000mhz'],,,,,,,,,,,['years warranty'],,,,,,,,,,,
13138446,,,['stylish'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['memory cards'],,,,,,,,,,,
13141006,,,['576mhz'],,,['memory'],,,,,,,,,,,,,,,,['1998mhz'],"['gddr3', '480']",,,,,,['2 year warranty'],,,,"['stream processors sli ready geforce', 'with cuda']",,,,,,,,,,,
13143405,,,['piperock'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['modular cable management'],,,,,,,,,,,
13144702,,,,,,,,,,,,,,,,,,,,,,,['hd'],,,,,,,,,,['pci e x16 6x'],,,,,,,,,,['7 1'],
13153001,,,['msi 890fxa'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13159607,,,,,,,,,,,,,,,,,,['firewire external'],,,,,,,,,,,,,,,,,,,,,,,,,,
13161414,,,['equipped'],,,,,['huge workloads'],,,,['1000 mbps utp'],,,,,,"['auto speed', 'network the']",,,,,,,,,,,,,,,,,,,,,,,,,,
13164119,,,['small'],,,,,,,,,,,,,,,['firewire external'],,,,,,,,,,,,,,,['elegant and'],,,,,,,,,,,
13164525,,,['buffalo s'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['terastation live multimedia storage server'],,,,,,,,,,,
13182506,,,,,,,,,,,,,,,,,,,,,,,,,['socket'],,,,,['intel lga 2011'],,,,,,,,,,,,,,
13182902,,['c6h rgb'],,,,,,,,,,,,,,,,,,,,,,,['motherboards'],,,,,,,,['rog crosshair'],,,,,,,,,,,
13187192,,,['ek fb kit'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['m6f water block kit'],,,,,,,,,,,
13187236,,,['ek fb asus'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['m6i water block', 'vi impact motherboard']",,,,,,,,,,,
13187683,,,['ek fb'],,,,,,,,,,,,,,,['complete'],,,,,,,,,,,,,,,['r4be monoblock water block'],,,,,,,,,,,
13187688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['complete water'],,,,,,,,,,,
13187765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['m6i water block', 'vi impact motherboard']",,,,,,,,,,,
13187825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['complete water'],,,,,,,,,,,
13188040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['complete water'],,,,,,,,,,,
13188111,,,['ek mosfet'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['m7', 'maximus vii gene ranger and hero motherboard']",,,,,,,,,,,
13188129,,,['ek mosfet'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['m7', 'maximus vii gene ranger and hero motherboard']",,,,,,,,,,,
13188150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['m7', 'maximus vii gene vii ranger and vii hero motherboard']",,,,,,,,,,,
13188152,,,['ek fb kit asus'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['complete water'],,,,,,,,,,,
13188627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['complete water'],,,,,,,,,,,
13190731,,,['vista'],,,,,['year warranty'],,,,,,,,,,,,,,,,['home premium'],,,,,,['intel pentium dual core'],,,,,,,,,,,,,,
13191029,,,['vista'],,,,,['year warranty'],,,,,,,,,,,,,,,,['home premium'],,,,,,['intel pentium dual core'],,,,,,,,,,,,,,
13191970,,,['netgear s'],,,,,,,,,,,,,,,['10 100'],,,,,,,,,,,,,,,"['cost effective', 'fast ethernet']",,,,,,,,,,,
13196669,,,,,,,,,,,,,,,,['8mb'],,,,,,,,,,,,,,,,['ide interface 7200rpm spin speed 10'],"['seek time', '3 year warranty']",,,,,,['100gb'],,,,,
13198785,,,['ek fb'],,,,,['gigabyte ga'],,,,,,,,,,"['complete liquid', 'for']",,,,,,,,,,,,,,,['force water block'],,,,,,,,,,,
13213373,,,['if'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13217270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['amd multi core processor allows'],,,,,,,,,,,,,,
13219253,,,['socket compatibility'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['warranty'],,,,,,,,,,,
13223715,,,,,,,,,,,,,,,,,,['5v'],,['vdimm lifetime warranty'],,,,,,,,,,,,,,,,,,['geil'],['2133mhz ram'],,,,,
13224161,,,['use'],,,,,['hard drives'],,,,,,,,,,['sata sata ii'],,,,,,,,,,,,,,,['internal hard drive'],,,,,,['3tb'],,,,,
13233345,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13236750,,,['wireless'],,,,,['year warranty'],,,['1'],,,,,,,['nano u2250'],,,,['3ghz'],,['home via'],,,,,,,,,['hard drive'],,,,,,,,,,,
13241577,,,['amd'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13262213,,,['zotac'],,,['miniature mini itx'],,,,,,,,,,,,,,,,,['ddr3 6x'],,,,,,,['i5 i7 i3 support dual channel'],,,,,,,,['platform'],,,,,,
13263499,,,"['icy box', 'external enclosure']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13276378,,,['pci express'],,,,,,,,,,,,,,,['2 0 x4 sata 6gb'],,,,,,,,,,,,,,,,,,,,,,,,,,
13279264,,,['modxstream pro'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['modes'],,,,,,,,,,,
13279428,,,['ht'],,,,,,,,,,,,,,,,,,,,,,,,,,,['android'],,,,,,,,,,,,,,
13313682,,,['corsair'],,,['secure'],,,,,['40x'],,,,,,,,,,,,,,,,,,,,,,"['digital cards are extremely', 'speeds']",,,,,,,,,,,
13338720,,,['antec presents'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13342728,,,,,,['stream'],,['physx cuda'],,,,,,,,,,,,['enabled 10 year warranty'],,"['648mhz', '2304mhz']",['gddr3'],,,,,,,,,,,,,,,,,,,,,
13343770,,,"['amd', 'amd']",,,,,"['sli ready', 'sli ready']",,,,,,,,,,"['slots', 'hdmi hybrid', 'slots', 'hdmi hybrid']",,,,,,,,,,,,,,,"['cpu geforce', 'cpu geforce']",,,,,,,,,,,
13344658,,,['amd'],,,,,['crossfirex ready'],,,,,,,,,,"['pci express', 'slots']",,,,,,,,,,,,['onboard 7'],['hd audio dual'],,,,,,,,,,,,,
13345005,,,['amd'],,,,,['crossfirex ready'],,,,,,,,,,['slots'],,,,,,,,,,,,['onboard 7'],,,,,,,,,,,,,,
13351330,,,['slate'],,,,,,,,,,,,,,,['usb drive or external hard drive'],,,,,,,,,,,,,,,,,,,['carry a'],,,,,,,
13351927,,['small efficient'],['going'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13358159,,,['intel'],,,,,,,,,,,,,,,"['sata 6gb s x4 sata 3gb s', 'usb 3 0 x12', 'usb 2 0']",,,,,,,,,,,,,,,['pci e x16 x1 pci e x1 x1 pci x2'],,,,,,,,,,,
13361735,,,,,,,,,,,,,,,,['120 mm'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
13364536,,,['775mhz'],,,['warranty'],,['call of'],,,,,,,,,,['ocuk supplied'],,,,['2250mhz'],,,,,,,,,,,['processors crossfirex ready'],,,,,,,,,,,
13365642,,,['core'],,,['stream processors 192 shader'],,['physx cuda'],,,,,,,,,,,,['enabled 2 years warranty'],,"['930mhz', '4000mhz']",['gddr5'],,,,,,,,,,,,,,,,,,,,,
13382907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['i7 6700hq gtx'],,,,,,,,,['17 fhd'],,,,,
13384700,,,['classic'],,,['stunning'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13405788,,,['intel'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13406328,,,['shuttle'],,,,,,,,,,,,,,,,,,,,,,,,,,,['amd athlon am3 95w cpu platform'],,,['computing without'],,,,,,,,,,,
13418053,,,['capacity'],,,,,,,,,,,,,"['44 0', '0mm', '0mm']",,,,,,,,,,,,,,,,,,,,,,,['3tb'],,,,,
13418124,,,['1600mhz ram'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['vdimm lifetime warranty'],,,,,,,,,,,
13432846,,,,,,,,,,,,,,,,,,,,,,['800mhz'],,,,,,,,,,,['warranty'],,,,,['ocuk'],,,,,,
13444255,,,,,,,,,,,,,,,,"['120mm', '500 1280 rpm']",,,,,,,['20 2'],,,,,,,,,,['transparant ring'],,,,,,,,,,,
13444323,,,,,,,,,,,,,,,,"['120mm', '500 1280 rpm']",,,,,,,,,,,,,,,,,"['aluminium ring', 'light sync rgb fusion']",,,,,,['2 x in win rgb'],,,,,
13444328,,,['in win'],,,,,,,,,,,,,"['120mm', '500 1280 rpm']",,,,,,,,['rgb'],,,,,,,,,"['aluminium ring', 'light sync rgb fusion']",,,,,,,,,,,
13444337,,,,,,,,,,,,,,,,"['120mm', '500 1280 rpm']",,,,,,,['20 2'],,,,,,,,,,['transparant ring'],,,,,,['2 x in win rgb'],,,,,
13444388,,,,,,,,['vdimm lifetime'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['ocz'],['1600mhz ram'],,,,,
13448227,,,,,,,,,,,,['900 mb s'],,,,,,,,,,,,,,,,,['eine'],,,,,,,,,,,,,,,
13451919,,,['capacity'],,,,,,,,,,,,,"['44 0', '0mm', '0mm']",,,,,['750gb'],,,,,,,,,,,,,,,,,,,,,,,
13452619,,,['capacity'],,,,,,,,,,,,,"['44 0', '0mm', '0mm']",,,,,,,,,,,,,,,,,,,,,,,['1tb'],,,,,
13466949,,,['ocuk'],,,,,,,,,,,,,,,['fast ethernet'],,,,,,,,,,,,,,,,,,,,,,,,,,
13469621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['small footprints'],,,,,,,,,,,
13471920,,,['3u'],,,,,,,,,,,,,,,,,,,,,['standard chassis'],,,,,,,,,,,['10 x 3 5 hdd bays'],,,,,,,,,
13478684,,,['world'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13486024,,,['dual'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['year warranty'],,,,,,,,,,,
13500878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['computer s'],,,,,,,,,,,
13502488,,,,,,,,,,,,,,,,,,['ocuk'],,,,['800mhz'],,,,,,,,,,,['warranty'],,,,,,,,,,,
13502532,,,['1600mhz ram'],,,,['7 20'],['vdimm lifetime'],,,,,,,,,,,,,,,,,,,,,,,,,['corsair'],,,,,,,,,,,
13503344,,,['core'],,,,,,,,,,,,,,,,,,,"['589mhz', '800mhz']",,,,,,,,,,,['enabled'],,,,,,,,,,,
13512115,,,,,,['stream'],,['physx cuda'],,,,,,,,,,['sli ready'],,['enabled 10 years warranty'],,"['648mhz', '2376mhz']",['gddr3'],,,,,,,,,,,,,,,,,,,,,
13512526,,,,,,['year'],,,,,,,,,,,,,,,,"['633mhz', '2268mhz']",['gddr3'],,,,,,,,,,,,,,,['warranty'],,,,,,
13515318,,,['core'],,,,,,,,,,,,,,,,,['years warranty'],,"['684mhz', '2430mhz']",['gddr3'],,,,,,,,,,,,,,,,,,,,,
13516667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['m225 series solid state drive', 'storage solution']",,,,,,,,,,,
13519927,,,['vista'],,,,,,,,,,,,,,,,,,,,['radeon hd 3470 graphics wireless'],['home premium'],,,,,,['intel core 2'],,,,,,,,,,,,,,
13526188,,,['1066mhz ram'],,,['lifetime warranty'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['geil'],,,,,,
13526464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['ati radeon hd 4200 gpu'],,['ddr integrated'],"['amd', 'onboard 7 1 hd audio gigabit lan sata 10x usb 2 0']",,,,,,,,,,,
13526791,,,['aorus'],,,,,,,,,,,,,,,,,,['16gb'],,,,['windows 8'],,,,,['intel core i7 4860hq'],,,['x3 plus cf1'],,,,,,,,,,,
13527337,,,['tp link'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13534331,,,,,,"['stream', 'years warranty']",,,,,,,,,,,,,,,,"['600mhz', '2106mhz']",['gddr3'],,,,,,,,,,['processors 480 shader'],,,,,,,,,,,
13534921,,,,,,['stream'],,,,,,,,,,,,,,['years warranty'],,"['684mhz', '2160mhz']",['gddr3'],,,,,,,,,['enabled 10'],['processors 480 shader'],,,,,,,,,,,
13538934,,,['core'],,,"['stream', 'years warranty']",,,,,,,,,,,,,,,,"['602mhz', '2052mhz']",['gddr3'],,,,,,,,,,['processors 480 shader'],,,,,,,,,,,
13539272,,,,,,['stream'],,,,,,,,,,,,,,['years warranty'],,"['576mhz', '2016mhz']",['gddr3'],,,,,,,,,['enabled 10'],"['memory 1792mb', 'processors 480 shader']",,,,,,,,,,,
13541389,,,,,,,['7 20'],,,,,,,,,,,,,,,,,,,,,,,,,,['ocz'],,,,['9v vdimm lifetime warranty'],,['1333mhz ram'],,,,,
13552532,,,['intel'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13564600,,,,,,['network'],,,,,,,,,,,,,,,,,,,,,,,,,,,['linkstation network storage'],,,,,,,,,,,
13565343,,,"['with', 'club 3d']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13570629,,,['datatraveler'],,,,,,,,,,,,,,,['flash'],,,,,,,,,,,,,,,"['room', 'photos graphics intensive documents videos spreadsheets presentations term papers and music that can be stored and and retrieved']",,,,,,,,,,,
13571050,,,['compact'],,,,,"['glossy black', 'year warranty']",,,,,,,,,,['cap it'],,,,,,,,,,,,,,,,,,,,,,,,,,
13571571,,,['amd'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['sli ready'],,,,,,,,,,,
13584211,,['nvidia geforce gtx 1080 founders edition graphics cards'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13584496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['amd reference design radeon pro duo graphics card'],,,,,,,,,,,,,,
13585141,,,['ultimate'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13585491,,['nvidia reference gp102 design'],['ek fc titan x pascal is'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['geforce gtx titan x graphics card', 'geforce gtx titan x graphics card']",,,,,,,,,,,
13594553,,,,,,,,,,,,,,,,,,['flash'],,,,,,,,,,,,,,,"['room', 'photos graphics intensive documents videos spreadsheets presentations term papers and music that can be stored and and retrieved']",,,,,,,,,,,
13597575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['geforce'],,,['graphic cards'],,,,,,,,,,,
13597598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['full cover block', 'graphic card']",,,,,,,,,,,
13597617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['full cover block', 'graphic card']",,,,,,,,,,,
13598428,,,['geforce'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['graphic cards'],,,,,,,,,,,
13598556,,,['ek'],,,,,,,,,,,,,,,,,,,,['geforce gtx 980 strix series graphics cards'],,,,['fc980 gtx'],,,,,,,,,,,,,,,,,
13607649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['radeon r9 nano graphics card'],,,,,,,,,,,
13617564,,,"['alchemy', 'super slim']",,,['budget offering realiability'],,,,,,,,,,,,,,,,,,,,,,,,,,,['lightweight design'],,,,,,,,,,,
13628264,,,['aesthetic'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['retention backplate', 'series water block']",,,,,,,,,,,
13632082,,,['packed'],,,,,['led'],,,,,,,,,,,,,,,,,,,,,,,,,"['all', 'boasts']",,,,,,,,,,,
13640939,,,,,,"['stream', 'physx cuda']",,,,,,,,,,,,,,['enabled 2 year warranty'],,"['648mhz', '2484mhz']",['gddr3'],,,,,,,,,,,,,,,,,,,,,
13644710,,,['socket'],,,,['1000 10 rpm'],,,,,,,,,"['145mm', '148mm', '112mm', '145mm', '148mm', '112mm']",,,,,['1000 10 rpm'],,,,,,,,,"['amd athlon 754 939', 'amd athlon 754 939']",,,,,,,,,,,,,,
13665344,,,,,,,,,,,,,,,,,,['usb 2 0'],,,,,,,,,,,,['icy box external enclosure'],,,,,,,,,,,,,,
13665494,"['1TB', '256 GB']",,['gigabyte'],,,,,"['1600mhz', 'warranty']",,,,,,,,,,['7200rpm'],,,,,['ddr3'],,['windows 10 64 bit'],,,,,['1920x1080 i7 6700hq gtx'],,,['Intel Core i7'],,,,,,,,,,,
13665997,,,['simple'],,,,,,,,,,,,,,,['small office and home networks easy user'],,,,,,,,,,,,,,,"['backup and media serving', 'settings media playback']",,,,,,,,,,,
13675159,,,['intel'],,,,,['2yr warranty'],,,,,,,,,,['intel pro wireless draft n wireless'],,,['3gb 667mhz'],,,,,,,,,,,,,,,,,,,,,,,
13689831,,,,,,"['stream', 'physx cuda']",,,,,,,,,,,,,,['enabled 2 year warranty'],,"['648mhz', '2484mhz']",['gddr3'],,,,,,,,,,,,,,,,,,,,,
13689916,,,['576mhz'],,,,,,,,,,,,,,,,,,,['1998mhz'],['gddr3'],,,,,,,,,,['year warranty'],,,,,,,,,,,
13690210,,,['core'],,,,,,,,,,,,,,,,,,,,,['550mhz'],,,,,,,,,,,,,,,,,,,,
13690256,,,['core'],,,"['stream', 'physx cuda']",,,,,,,,,,,,,,['enabled 2 year warranty'],,"['648mhz', '2370mhz']",['gddr3'],,,,,,,,,,,,,,,,,,,,,
13690282,,,,,,,,,,,,,,,,,,,,,,['600mhz'],,,,,,,,,,,,,,,,,,,,,,
13690363,,,,,,,,,,,,,,,,,,,,,,"['600mhz', '800mhz']",,,,,,,,,,,['year warranty'],,,,,,,,,,,
13690773,,,,,,['2'],,,,,,,,,,,,,,['years warranty'],,"['675mhz', '900mhz']",,,,,,,,,,,['stream processors 128 shader'],,,,,,,,,,,
13691214,,,,,,['2'],,,,,,,,,,,,,,['year warranty'],,"['585mhz', '1600mhz']",['gddr3'],,,,,,,,,,,,,,,,,,,,,
13691468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['hard drive', 'bays']",,,,,,,,,,,
13695315,,,,,,['stream'],,,,,,,,,,,,['physx cuda'],,['enabled 2 year warranty'],,"['585mhz', '1998mhz']",['gddr3'],,,,,,,,,,"['memory 1792mb', 'processors 216 shader']",,,,,,,,,,,
13695333,,,['738mhz'],,,,,,,,,,,,,,,,,,,['2200mhz'],['gddr3'],,,,,,,,,,['processors sli ready'],,,,,,,,,,,
13695644,"['1TB', '256 GB']",,,,,,,,,,,,['yes'],,,,,,,,,,,,['Windows 10 Home 64 Bit'],,,,,['cf2'],,,['Intel Core i7'],,['Full-HD (1.920 x 1.080 Pixel)'],,,,['15 6'],,,,,
13695807,,,,,,['stream'],,,,,,,,,,,,['physx cuda'],,['enabled 2 year warranty'],,"['625mhz', '2200mhz']",['gddr3'],,,,,,,,,,['processors 216 shader'],,,,,,,,,,,
13696363,,,,,,['memory'],,,,,,,,,,,,,,,,['1800mhz'],['gddr3'],,,,,,,,,,['ocuk direct'],,,,,,,,,,,
13696600,,,,,,['2'],,,,,,,,,,,,,,['years warranty'],,"['633mhz', '2268mhz']",['gddr3'],,,,,,,,,,,,,,,,,,,,,
13696713,,,['550mhz'],,,,,,,,,,,,,,,,,,,['800mhz'],,,,,,,,,,,['ocuk direct'],,,,,,,,,,,
13704741,,,['datatraveler'],,,,,,,,,,,,,,,['flash'],,,,,,,,,,,,,,,"['room', 'photos graphics intensive documents videos spreadsheets presentations term papers and music that can be stored and and retrieved']",,,,,,,,,,,
13710117,"['256 GB', '1TB']",,,,,,,,,,,,['yes'],,,,,,,,['8gb gddr5'],['2400mhz'],,,['Windows 10 Home 64 Bit'],,,,,['nvidia gtx 1070'],,['cf2 fhd'],"['aorus x7', 'i7 6820hk', 'Intel Core i7']",,['Full-HD (1.920 x 1.080 Pixel)'],,,,['17 3'],,,,,
13710451,,,,,,['stream'],,['enabled 2'],,,,,,,,,,,,['years warranty'],,['750mhz'],['gddr5'],,,,,,,,,,,,,,,,,,,,,
13710461,,,['15'],,,,,,,,,,,,,,,,,"['free aorus', 'k7 keyboard']",['8gb gddr5'],['2400mhz'],,,,,,,,,,,,,['6 aorus x5 v6 cf1 wqhd 2880x1620 i7 6820hk nvidia gtx 1070'],,,,,,,,,
13710467,,,,,,"['stream', 'physx cuda']",,,,,['1566mhz sli ready'],,,,,,,,,['enabled 2 years warranty'],,"['783mhz', '4020mhz']",['gddr5'],,,,,,,,,,,,,,,,,,,,,
13723925,,,['core'],,,"['stream', 'physx cuda']",,,,,,,,,,,,,,['enabled 2 years warranty'],,"['1006mhz', '6008mhz']",['gddr5'],['2012mhz'],,,,,,,,,"['processors 1536 shader', 'sli ready']",,,,,,,,,,,
13723972,,,['core'],,,['stream processors'],,,,,,,,,,,,['physx cuda'],,['enabled 2 years warranty'],,"['783mhz', '3608mhz']",['gddr5'],,,,,,,,,,,,,,,,,,,,,
13723991,,,['620mhz'],,,,,,,,,,,,,,,,,,,,,['crossfire2 compatible'],,,,,,,,,,,,,,,,,,,,
13727109,,,['core'],,,['stream'],,['years warranty'],,,,,,,,,,,,,,['6008mhz'],['gddr5'],,,,,,,,,,,,,,,,,,,,,
13728627,,,,,,['stream'],,,,,,,,,,,,['physx cuda'],,['enabled 2 years warranty'],,"['941mhz', '7000mhz']",['gddr5'],,,,,,,,,,,,,,,,,,,,,
13729040,,,,,,['stream'],,,,,,,,,,,,['physx cuda'],,['enabled 2 years warranty'],,['7010mhz'],['gddr5'],,,,,,,,,,,,,,,,,,,,,
13729048,,,"['core', 'physx cuda']",,,['stream'],,,,,,,,,,,,,,['enabled 2 years warranty'],,['7010mhz'],['gddr5'],,,,,,,,,,,,,,,,,,,,,
13729062,,,['physx cuda'],,,['stream'],,,,,,,,,,,,,,['enabled 2 years warranty'],,['7010mhz'],['gddr5'],,,,,,,,,,,,,,,,,,,,,
13729105,,,['core'],,,['stream'],,['physx cuda'],,,,,,,,,,,,['enabled 2 years warranty'],,['7010mhz'],['gddr5'],,,,,,,,,,,,,,,,,,,,,
13729455,,,['physx cuda'],,,['stream'],,,,,,,,,,,,,,['enabled 2 years warranty'],,['7200mhz'],['gddr5'],,,,,,,,,,,,,,,,,,,,,
13731608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['intel atom'],,,,,,,,,,,,,,
13732347,,,['datatraveler'],,,,,,,,,,,,,,,['flash'],,,,,,,,,,,,,,,"['room', 'photos graphics intensive documents videos spreadsheets presentations term papers and music that can be stored and and retrieved']",,,,,,,,,,,
13736443,,,['625mhz'],,,['memory'],,,,,,,,,,,,,,['lifetime warranty'],,['1800mhz'],['gddr3'],,,,,,,,,,,,,,,['direct'],,,,,,
13737140,,,,,,"['stream', 'enabled 2']",,,,,,,,,,,,,,['years warranty'],,['8008mhz'],['gddr5'],,,,,,,,,,['processors 1280 vr ready'],,,,,,,,,,,
13737151,,,,,,"['stream', 'enabled 2']",,,,,,,,,,,,,,['years warranty'],,['8008mhz'],['gddr5'],,,,,,,,,,['processors 1280 vr ready'],,,,,,,,,,,
13737168,,,,,,"['stream', 'enabled 2']",,,,,,,,,,,,,,['years warranty'],,['8008mhz'],['gddr5'],,,,,,,,,,['processors 1280 vr ready'],,,,,,,,,,,
13737494,,,,,,,,,,,,,,,,,,,,,,['10000mhz'],,,,,,,,,,,['years warranty'],,,,,,,,,,,
13737541,,,['426018336'],,,,,,,,,,,,,,,,,,,['10000mhz'],,,,,,,,['core'],,,['years warranty'],,,,,,,,,,,
