half_id,half_isbn,half_title,half_author,half_binding,half_pubdate,half_pages,half_publisher
half_2799,9780142410875,The Angel of Death,Alane Ferguson,,"Mar. 1st, 2008",258,Puffin Books
half_2800,9780440239444,Anatomy of a Boyfriend,Daria Snadowsky,,"Sep. 23rd, 2008",264,Delacorte Press Books for Young Readers
half_2801,9781580893152,Camel Rider,Prue Mason,,"Feb. 1st, 2009",204,Charlesbridge Publishing
half_2802,9780375806872,Williwaw!,Tom Bodett,,"Oct. 10th, 2000",192,Yearling Books
half_2803,9780142405512,Gentle Ben,Walt Morey,,"Feb. 2nd, 2006",191,Puffin Books
half_2804,9781414316819,Manga Mutiny,Ryo Azumi,,"Aug. 18th, 2009",304,Tyndale House s
half_2805,9780753470503,Basher Science,Simon Basher,,"Mar. 19th, 2013",64,Kingfisher
half_2806,9780756635268,Joan of Arc,Kathleen Kudlinski,Paperback,"Feb. 18th, 2008",128,DK Publishing (Dorling Kindersley)
half_2807,9781590789490,Keturah and Lord Death,Martine Leavitt,,"Oct. 1st, 2012",216,Boyds Mills Press
half_2808,9781590526798,Kingdom's Dawn,Chuck Black,,"May. 1st, 2006",160,Multnomah s
half_2809,9781570540813,Coin Magic [With Double-Headed Quarter],Klutz Press,,"Mar. 31st, 1997",62,Klutz
half_2810,9780888996459,Three Wishes,Deborah Ellis,,"Mar. 1st, 2006",111,Groundwood Books
half_2811,9780440410010,Zia,Scott O'Dell,,"Jan. 31st, 1995",179,Yearling Books
half_2812,9780938317760,The Day It Snowed Tortillas / El Dia Que Nevo Tortilla,Joe Hayes,,"Oct. 1st, 2003",160,Cinco Puntos Press
half_2813,9780439510110,Born Confused,Tanuja Desai Hidier,,"Jul. 1st, 2003",500,Push
half_2814,9781551683515,Peter Puck's Big Book of Hockey,Brian McFarlane,,,222,Key Porter Books
half_2815,9780140364019,I Am a Star,Inge Auerbacher,,"Feb. 1st, 1993",96,Puffin Books
half_2816,9780142408216,Leonardo Da Vinci,Kathleen Krull,,"Oct. 16th, 2008",124,Puffin Books
half_2817,9780142406984,"Gilda Joyce, Psychic Investigator",Jennifer Allison,Paperback,"Nov. 30th, 2006",321,Puffin Books
half_2818,9781416955207,"I Heart You, You Haunt Me",Lisa Schroeder,,"Jan. 8th, 2008",226,Simon Pulse
half_2819,9780316038898,The Disappearance of Haruhi Suzumiya,Nagaru Tanigawa,,"Nov. 2nd, 2010",183,"Little, Brown Books for Young Readers"
half_2820,9780375860058,Whirlwind,Alison Hart,,"May. 25th, 2010",263,Laurel Leaf Books
half_2821,9780060005429,Lirael,Garth Nix,Paperback,"Apr. 30th, 2002",705,HarperTrophy
half_2822,9780374466480,The Silver Branch,Rosemary Sutcliff,,"Sep. 30th, 1993",240,Farrar Straus Giroux
half_2823,9780316048910,Hell's Heroes,Darren Shan,Paperback,"Jul. 13th, 2011",200,"Little, Brown Books for Young Readers"
half_2824,9781558854338,Quesadilla Moon,Gary D. Castillo,,"Apr. 1st, 2007",100,Pinata Books
half_2825,9781584690115,Girls Who Looked Under Rocks,Jeannine Atkins,,"Aug. 1st, 2000",64,Dawn Publications (CA)
half_2826,9780531156612,World War II,Tom McGowen,,"Mar. 31st, 1993",64,Children's Press(CT)
half_2827,9780385735117,Lemonade Mouth,Mark Peter Hughes,,"Nov. 11th, 2008",338,Delacorte Press Books for Young Readers
half_2828,9781421539966,"Yu-GI-Oh! GX, Volume 8",Naoyuki Kageyama,,"Jan. 3rd, 2012",208,Viz Media
half_2829,9780974934464,Tools of the Ancient Greeks,Kris Bordessa,,"Apr. 1st, 2006",156,Nomad Press (VT)
half_2830,9780061227684,Reality Check,Peter Abrahams,,"Apr. 27th, 2010",330,Harper Teen
half_2831,9780761385486,"#07 He Loves Me, He Loves Me Not",Robin Mayhall,,"Apr. 1st, 2013",128,Graphic Universe
half_2832,9780060920470,Dove,Robin Lee Graham,,"Mar. 27th, 1991",240,William Morrow & Company
half_2833,9780553494921,How I Found the Strong,Margaret McMullan,,"Apr. 11th, 2006",136,Laurel Leaf Library
half_2834,9780486242019,Entertaining Science Experiments with Everyday Objects Entertaining Science Experiments with Everyday Objects,Martin Gardner,,"Sep. 1st, 1981",127,Dover Publications
half_2835,9781416994312,Milo,Alan Silberberg,,"Jul. 26th, 2011",275,Aladdin Paperbacks
half_2836,9780769634852,"Illinois Test Prep, Grade 5",McGraw-Hill,,"Mar. 1st, 2004",214,School Specialty Publishing
half_2837,9780761384991,What Can Wait,Ashley Hope Perez,,"Oct. 1st, 2012",234,Carolrhoda Books
half_2838,9780385736657,Almost Perfect,Brian Katcher,,"Nov. 9th, 2010",360,Delacorte Press Books for Young Readers
half_2839,9781576580196,Gladys Aylward,Janet Benge,,"May. 12th, 1998",208,YWAM Publishing
half_2840,9780689841705,Can't Get There from Here,Todd Strasser,,"Sep. 20th, 2005",198,Simon Pulse
half_2841,9780802723314,Timeriders,Alex Scarrow,,"Sep. 13th, 2011",405,Walker & Company
half_2842,9781416914174,The Pilgrims of Rayne,D. J. MacHale,,"Nov. 1st, 2008",547,Aladdin Paperbacks
half_2843,9780316154376,The Lake of Souls,Darren Shan,,,261,"Little, Brown Books for Young Readers"
half_2844,9780060758455,Phantom Stallion #17,Terri Farley,,,224,HarperCollins
half_2845,9780385739559,The Summer I Learned to Fly,Dana Reinhardt,,"Jul. 10th, 2012",216,Ember
half_2846,9780595396962,Teen Guide Job Search,Donald L. Wilkes,,"Sep. 1st, 2006",124,iUniverse
half_2847,9780451237033,Blood Fever,Veronica Wolff,,"Aug. 7th, 2012",290,New American Library
half_2848,9781442402010,Nevermore,Kelly Creagh,,"Aug. 30th, 2011",543,Atheneum Books for Young Readers
half_2849,9780375851544,A Brief History of Montmaray,Michelle Cooper,,"Mar. 8th, 2011",296,Alfred A. Knopf Books for Young Readers
half_2850,9780316056205,Voices from the Fields,S. Beth Atkin,,"Apr. 1st, 2000",96,"Little, Brown Books for Young Readers"
half_2851,9781599904481,The Dragon Princess,E. D. Baker,,"Mar. 30th, 2010",218,Bloomsbury Publishing PLC
half_2852,9780762441181,Blood Crave,Jennifer Knight,,"Aug. 14th, 2012",496,Running Press Kids
half_2853,9781442413689,Dreadnought,Mark Walden,,"Jun. 5th, 2012",297,Simon & Schuster Books for Young Readers
half_2854,9781577947929,Every Teen Girl's Little Pink Book,Cathy Bartel,,"May. 31st, 2006",83,Harrison House
half_2855,9780316186391,"The Melancholy of Haruhi Suzumiya, Volume 10",Nagaru Tanigawa,,"Nov. 22nd, 2011",174,Yen Press
half_2856,9780061493546,"Wicked Lovely: Desert Tales, Volume 1",Melissa Marr,,"May. 31st, 2009",176,HarperCollins
half_2857,9780425101537,The Lottery Rose,Irene Hunt,,"Oct. 15th, 1986",185,Berkley Publishing Group
half_2858,9780618585328,A Certain Slant of Light,Laura Whitcomb,,"Sep. 1st, 2005",288,Graphia Books
half_2859,9780060741433,Go Big or Go Home,Will Hobbs,,"Sep. 22nd, 2009",185,HarperCollins
half_2860,9780590459525,Dark Whispers,Bruce Coville,,"Feb. 1st, 2010",462,Scholastic Inc.
half_2861,9781558857452,Fat No More,Alberto Hidalgo-Robert,,"Apr. 30th, 2012",184,Pinata Books
half_2862,9780142409121,Marly's Ghost,David Levithan,,"Oct. 18th, 2007",163,Speak
half_2863,9780440405245,The Boy Who Owned the School,Gary Paulsen,,"Oct. 1st, 1991",96,Yearling Books
half_2864,9780142407295,12 Again,Sue Corbett,,"Mar. 1st, 2007",227,Puffin Books
half_2865,9781582462417,Divorce Is Not the End of the World,Zoe Stern,,"Mar. 1st, 2008",101,Tricycle Press
half_2866,9780762444014,The Downside of Being Charlie,Jenny Torres Sanchez,,"May. 22nd, 2012",268,Running Press Kids
half_2867,9780440228813,The Jumping Tree,"Rene, Jr. Saldana",,"Dec. 10th, 2002",192,Laurel Leaf Library
half_2868,9781575422824,Fighting Invisible Tigers,Earl Hipp,,"Apr. 1st, 2008",133,Free Spirit Publishing
half_2869,9780061186479,M Is for Magic,Neil Gaiman,,"Apr. 29th, 2008",133,HarperTrophy
half_2870,9781423131779,"Time Paradox, the",Eoin Colfer,,,432,Hyperion Books
half_2871,9780064410854,The Wild One,Terri Farley,,"Jul. 23rd, 2002",224,Avon Books
half_2872,9781423102274,The Van Alen Legacy,Melissa de La Cruz,Paperback,"Jul. 20th, 2010",369,Hyperion Books
half_2873,9780763658465,Angel Burn,L. A. Weatherly,Paperback,"Dec. 27th, 2011",449,Candlewick Press (MA)
half_2874,9780316086059,"The Melancholy of Haruhi Suzumiya, Volume 5",Nagaru Tanigawa,,"Mar. 23rd, 2010",192,Yen Press
half_2875,9780142415702,The Reckoning,Michael Carroll,,"Jun. 10th, 2010",298,Puffin Books
half_2876,9781438000466,Barron's New York State Math Grade 7 Test,Amy Stahl,,"Feb. 1st, 2012",372,Barron's Educational Series
half_2877,9781885358981,Gotta Have God Cool Devotions for Guys Ages 10-12,Linda Washington,,"Dec. 1st, 1999",232,Legacy Press (CA)
half_2878,9780061663161,Holiday Princess,Meg Cabot,,"Oct. 31st, 2008",137,Harper Teen
half_2879,9780140384284,A Lantern in Her Hand,Bess Streeter Aldrich,Paperback,"Apr. 1st, 1997",256,Puffin Books
half_2880,9780142418833,"Wolves, Boys, & Other Things That Might Kill Me",Kristen Chandler,,"May. 12th, 2011",371,Speak
half_2881,9781416908166,Godless,Pete Hautman,,"Oct. 25th, 2005",198,Simon Pulse
half_2882,9780805445190,Ethix,Sean McDowell,,"Oct. 15th, 2006",159,B&H Publishing Group
half_2883,9781595143549,I Am a Genius of Unspeakable Evil and I Want to Be Your Class President,Josh Lieb,,"Sep. 7th, 2010",302,Razorbill
half_2884,9781891369988,Vertical,Janet Berend,,"Sep. 11th, 2012",160,Breakaway Books
half_2885,9780062007407,Dangerous Angels,Francesca Lia Block,,"Sep. 28th, 2010",496,Harper Teen
half_2886,9780440239628,The Devil's Paintbox,Victoria McKernan,,"Oct. 12th, 2010",359,Laurel Leaf Library
half_2887,9780440418221,Matilda Bone,Karen Cushman,,"Mar. 12th, 2002",176,Yearling Books
half_2888,9781442428263,The Wake Trilogy,Lisa McMann,,"Oct. 4th, 2011",768,Simon Pulse
half_2889,9781416997078,Zebrafish,Sharon Emerson,,"Jun. 26th, 2012",119,Atheneum Books for Young Readers
half_2890,9780679886969,A Part of the Sky,Robert Newton Peck,,,176,Random House Children's Books
half_2891,9780863040368,World Tales,Idries Shah,,"Dec. 1st, 1991",176,"Octagon Press, Limited"
half_2892,9780385752664,You Against Me,Jenny Downham,,"Sep. 11th, 2012",416,Ember
half_2893,9781551433479,Something Girl,Beth Goobie,Paperback,"May. 1st, 2005",105,Orca Book s
half_2894,9780142500347,Fair Weather,Richard Peck,,"Mar. 24th, 2003",160,Puffin Books
half_2895,9780142407226,The Tough Guide to Fantasyland,Diana Wynne Jones,,"Oct. 5th, 2006",234,Puffin Books
half_2896,9780316051583,Twenty Boy Summer,Sarah Ockler,,"May. 1st, 2010",290,Little Brown and Company
half_2897,9781892213761,"Cardcaptor Sakura, Volume 2",CLAMP,,,192,TokyoPop
half_2898,9781595548924,Whirlwind,Robert Liparulo,Paperback,"Nov. 30th, 2010",314,Thomas Nelson s
half_2899,9781416990086,Wrapped,Jennifer Bradbury,,"May. 22nd, 2012",309,Atheneum Books for Young Readers
half_2900,9780142414583,The Mayflower and the Pilgrims' New World,Nathaniel Philbrick,,"Oct. 15th, 2009",342,Puffin Books
half_2901,9780547331669,King of the Screwups,K. L. Going,,"May. 3rd, 2010",310,Graphia Books
half_2902,9781423101765,"Stoneheart Trilogy, Book One, The",Charlie Fletcher,,"Apr. 15th, 2008",480,Hyperion Books
half_2903,9780385734219,Blood and Chocolate,Annette Curtis Klause,,"Aug. 14th, 2007",288,Ember
half_2904,9780375854545,The Vanishing Violin,Michael D. Beil,,"May. 10th, 2011",329,Yearling Books
half_2905,9780373210114,Outside in,Maria V. Snyder,,"Feb. 15th, 2011",326,Harlequin
half_2906,9780440228615,The Last Silk Dress,Ann Rinaldi,,"Oct. 31st, 1999",352,Laurel Leaf Library
half_2907,9780374422653,A Family Secret,Eric Heuvel,,"Oct. 13th, 2009",62,Farrar Straus Giroux
half_2908,9780375829833,Saving Francesca,Melina Marchetta,,"May. 9th, 2006",243,Alfred A. Knopf Books for Young Readers
half_2909,9780062130419,The Secret Circle,L. J. Smith,,"Mar. 12th, 2013",320,Harper Teen
half_2910,9780440229261,China's Son,Da Chen,,"Jul. 13th, 2004",213,Laurel Leaf Library
half_2911,9780312619220,Art Geeks and Prom Queens,Alyson Noel,,"Sep. 27th, 2011",226,St. Martin's Griffin
half_2912,9780142423363,The Unseen: It Begins/Rest in Peace,Richie Tankersley Cusick,,"Aug. 16th, 2012",570,Speak
half_2913,9780440961345,Snow Bound,Harry Mazer,,"Dec. 15th, 1974",144,Laurel Leaf Library
half_2914,9780439389501,Getting the Girl,Markus Zusak,,"Jun. 1st, 2004",250,Push
half_2915,9780440411475,Tucket's Ride,Gary Paulsen,Paperback,"Mar. 9th, 1998",112,Yearling Books
half_2916,9780373210244,Saving June,Hannah K. Harrington,,"Nov. 22nd, 2011",322,Harlequin
half_2917,9780763644857,Lessons from a Dead Girl,Jo Knowles,,"Aug. 11th, 2009",215,Candlewick Press (MA)
half_2918,9781416915287,The Time Thief,Linda Buckley-Archer,Paperback,"Nov. 1st, 2008",491,Aladdin Paperbacks
half_2919,9780761365389,Changing Moon,Mathieu Mariolle,,"Nov. 1st, 2010",136,Graphic Universe
half_2920,9780142417027,Tales of the Madman Underground,John Barnes,,"Jan. 6th, 2011",532,Speak
half_2921,9781551433189,Overdrive,Eric Walters,Paperback,"Apr. 1st, 2004",102,Orca Book s
half_2922,9780061239076,Saving Sky,Diane Stanley,,"Jun. 12th, 2012",208,HarperCollins
half_2923,9780060886189,Fire Maiden,Terri Farley,,,248,HarperTrophy
half_2924,9780761460671,Dragonfly,Julia Golding,,"Oct. 1st, 2011",390,Marshall Cavendish Children's Books
half_2925,9780060890377,The White Darkness,Geraldine McCaughrean,,"Dec. 30th, 2008",400,Harper Teen
half_2926,9780545106061,Countdown,Deborah Wiles,,"May. 1st, 2013",400,Scholastic Paperbacks
half_2927,9780756612450,Harry Houdini,Vicki Cobb,Paperback,"Aug. 1st, 2005",128,DK Publishing (Dorling Kindersley)
half_2928,9780312608668,Eyes Like Stars,Lisa Mantchev,,"Apr. 13th, 2010",356,Square Fish
half_2929,9781596431522,American Born Chinese,Gene Luen Yang,,"Sep. 5th, 2006",233,First Second
half_2930,9780060737061,Behind the Curtain,Peter Abrahams,Paperback,"May. 1st, 2007",400,HarperCollins
half_2931,9780547328874,Dormia,Jake Halpern,,"May. 24th, 2010",506,Houghton Mifflin Harcourt (HMH)
half_2932,9780375830761,Snake,Jeff Stone,Paperback,"Feb. 27th, 2007",193,Yearling Books
half_2933,9781442420052,Witchlanders,Lena Coakley,,"Sep. 4th, 2012",416,Atheneum Books for Young Readers
half_2934,9780553494068,Finding Miracles,Julia Alvarez,,"May. 9th, 2006",264,Laurel Leaf Library
half_2935,9780784729816,His Revolutionary Love,Lynn Cowell,,"Apr. 1st, 2011",168,Standard Publishing Company
half_2936,9780316039994,Huntress,Malinda Lo,,"Jun. 12th, 2012",371,"Little, Brown Books for Young Readers"
half_2937,9780062003324,Social Suicide,Gemma Halliday,,"Apr. 24th, 2012",288,Harper Teen
half_2938,9780062026729,Vampire Kisses,Ellen Schreiber,,"Sep. 27th, 2011",192,Katherine Tegen Books
half_2939,9780142420546,Small Persons with Wings,Ellen Booraem,,"Feb. 16th, 2012",302,Puffin Books
half_2940,9781599904535,Need,Carrie Jones,,"Dec. 8th, 2009",306,Bloomsbury Publishing PLC
half_2941,9780778751984,Pushes & Pulls,Robert Walker,,"Jan. 1st, 2010",48,Crabtree Publishing Company
half_2942,9780316038874,The Boredom of Haruhi Suzumiya,Nagaru Tanigawa,,"Jul. 1st, 2010",214,"Little, Brown Books for Young Readers"
half_2943,9780545397148,"The What We Remember, What We Forget",Inc. Scholastic,,"Jun. 1st, 2012",320,Push
half_2944,9781570914638,Cars on Mars,Alexandra Siy,,"Jul. 1st, 2011",57,Charlesbridge Publishing
half_2945,9780440422051,Cover-Up,John Feinstein,,"Dec. 9th, 2008",304,Yearling Books
half_2946,9780440420880,Stormchaser,Paul Stewart,,"May. 13th, 2008",384,Yearling Books
half_2947,9780380711925,The Man Who Was Poe,Avi,,"Aug. 1st, 1991",224,HarperCollins
half_2948,9780441001866,Martin the Warrior,Brian Jacques,,"Apr. 1st, 1995",376,Ace Books
half_2949,9780440409236,The Haymeadow,Gary Paulsen,,"Feb. 1st, 1994",208,Yearling Books
half_2950,9780439436557,The Keys to the Kingdom #2,Garth Nix,,"Jan. 1st, 2004",336,Scholastic Paperbacks
half_2951,9781423100362,The Shadow Speaker,Nnedi Okorafor-Mbachu,,"Mar. 31st, 2009",352,Jump at the Sun
half_2952,9780763610340,"When I Was Your Age, Volume One",Christina Angarola,,"Feb. 1st, 2001",160,Candlewick Press (MA)
half_2953,9780141311012,Rewind,William Sleator,,"Feb. 19th, 2001",120,Puffin Books
half_2954,9781609963354,"Comprehensive Curriculum of Basic Skills, Grade 6",American Education Publishing,,"Mar. 1st, 2011",544,American Education Publishing
half_2955,9780152061661,In the Belly of the Bloodhound,Louis A. Meyer,Paperback,"May. 1st, 2008",515,Harcourt Paperbacks
half_2956,9780758269485,A Breath of Eyre,Eve Marie Mont,,"Apr. 1st, 2012",352,K-Teen
half_2957,9780439925372,Kendra,Coe Booth,,"May. 1st, 2010",292,Push
half_2958,9781442406599,Endless Summer,Jennifer Echols,Paperback,"May. 25th, 2010",587,Simon Pulse
half_2959,9780062026781,Hereafter,Tara Hudson,,"May. 8th, 2012",407,Harper Teen
half_2960,9781434234506,Julius Caesar,Carl Bowen,,"Aug. 1st, 2011",77,Stone Arch Books
half_2961,9780060886172,Castaway Colt,Terri Farley,,,209,HarperTrophy
half_2962,9780060583156,Moonrise,Terri Farley,,,197,Avon Books
half_2963,9780758629685,Concordia's Complete Bible Handbook for Students,Edward A. Engelbrecht,,"Jun. 1st, 2011",449,Concordia Publishing House
half_2964,9780395981399,Queen Eleanor: Independent Spirit of the Medieval World,Polly Schoyer Brooks,,"Oct. 25th, 1999",183,Houghton Mifflin Harcourt (HMH)
half_2965,9781599906928,Forest Born,Shannon Hale,Paperback,"Oct. 25th, 2011",389,Bloomsbury U.S.A. Children's Books
half_2966,9780062060136,The Three Musketeers,Alexandre Dumas,,"Sep. 27th, 2011",384,HarperCollins
half_2967,9780373210343,Legacy,Cayla Kluver,,"Jun. 28th, 2011",496,Harlequin Teen
half_2968,9780486290652,Human Anatomy in Full Color,John Green,,"Dec. 24th, 1996",32,Dover Publications
half_2969,9780307975973,Runaway,Wendelin Van Draanen,,"Apr. 10th, 2012",250,Ember
half_2970,9780802775405,What's Going on Down There?,Karen Gravelle,,"Oct. 1st, 1998",150,Walker & Company
half_2971,9780060096120,Princess in Pink,Meg Cabot,,,275,HarperTrophy
half_2972,9780142422021,Rage of Lions,Curtis Jobling,,"Jan. 15th, 2013",416,Puffin Books
half_2973,9781250006394,The Girl Is Murder,Kathryn Miller Haines,,"May. 22nd, 2012",342,Square Fish
half_2974,9780142404188,Emako Blue,Brenda Woods,,"Jan. 1st, 2006",124,Puffin Books
half_2975,9780375846106,The Girl Who Threw Butterflies,Mick Cochrane,,"Feb. 9th, 2010",177,Yearling Books
half_2976,9780374443023,The Lantern Bearers,Rosemary Sutcliff,,"Jun. 30th, 1994",240,Farrar Straus Giroux
half_2977,9780763625610,A Stone in My Hand,Cathryn Clinton,,"Sep. 30th, 2004",192,Candlewick Press (MA)
half_2978,9780758231178,The Meltdown,L. Divine,,"Feb. 1st, 2011",270,Dafina Books
half_2979,9780425245477,Soul Bound,Mari Mancusi,,"Mar. 6th, 2012",260,Berkley Publishing Group
half_2980,9780316098984,Down a Dark Hall,Lois Duncan,,"Apr. 19th, 2011",211,"Little, Brown Books for Young Readers"
half_2981,9780738732473,Narc,Crissa-Jean Chappell,,"Aug. 8th, 2012",275,Flux
half_2982,9780152022686,Armageddon Summer,Jane Yolen,,"Jul. 26th, 1999",272,Harcourt Paperbacks
half_2983,9781416983415,The Lost Crown,Sarah Miller,,"Jul. 10th, 2012",412,Atheneum Books for Young Readers
half_2984,9780064400817,West from Home,Laura Ingalls Wilder,,"Oct. 20th, 1976",171,HarperCollins s
half_2985,9781402754715,Carl Sandburg,Frances Schoonmaker Bolin,Paperback,"Mar. 1st, 2008",48,Sterling
half_2986,9780310726111,Be the Change,Zach Hunter,,"Aug. 16th, 2011",171,Zondervan
half_2987,9780312379339,The Young Unicorns,Madeleine L'Engle,,"Sep. 2nd, 2008",294,Square Fish
half_2988,9780618150762,Calico Captive,Elizabeth George Speare,,"Oct. 29th, 2001",288,Houghton Mifflin Harcourt (HMH)
half_2989,9780689863608,A Solitary Blue,Cynthia Voigt,,"Jul. 31st, 2003",250,Aladdin Paperbacks
half_2990,9780061565892,No Pretty Pictures,Anita Lobel,,"Sep. 16th, 2008",239,Collins
half_2991,9780618611232,The Gift-Giver,Joyce Hansen,Paperback,"Oct. 17th, 2005",118,Clarion Books
half_2992,9781402727931,Wicked Whodunits,Jim Sukach,,"Aug. 31st, 2005",96,Sterling Publishing (NY)
half_2993,9780374410421,The Canning Season,Polly Horvath,,"Oct. 1st, 2005",195,Farrar Straus Giroux
half_2994,9780061978852,A Long Way from You,Gwendolyn Heasley,,"Jun. 5th, 2012",314,Harper Teen
half_2995,9780373210503,Spellcaster,Cara Lynn Shultz,,"Mar. 27th, 2012",371,Harlequin Teen
half_2996,9780142402528,Rascal,Sterling North,,"Sep. 23rd, 2004",192,Puffin Books
half_2997,9781575423395,Teen Cyberbullying Investigated,Tom Jacobs,,"Jan. 15th, 2010",195,Free Spirit Publishing
half_2998,9780618957064,"Run, Boy, Run",Uri Orlev,,"Oct. 29th, 2007",186,Houghton Mifflin Harcourt (HMH)
half_2999,9780375830747,Monkey,Jeff Stone,Paperback,"Sep. 12th, 2006",189,Yearling Books
half_3000,9781402736100,Admiral Richard Byrd,Paul Rink,Paperback,"Aug. 1st, 2006",181,Sterling Publishing (NY)
half_3001,9780143106340,James and the Giant Peach,Roald Dahl,,"Aug. 30th, 2011",142,Penguin Books
half_3002,9780618809158,Thin Wood Walls,David Patneaude,,"May. 19th, 2008",231,Houghton Mifflin Harcourt (HMH)
