id,hotel_name,address_street,address_locality,phone_number,stars,price_range_in_euro,number_rooms,room_types,hotel_style,rating,count_reviews,user_rating,ta_certificate_of_excellence,ta_travelers_choice,suites,family_rooms,accessible_rooms,non_smoking_rooms,kitchenette,hotel_style_business,hotel_style_luxury,hotel_style_romantic,hotel_style_family,hotel_style_spa,hotel_style_onsen,price_range_lower,price_range_upper,hotel_name-href,all_hotel_details_link-href
4782,Casa Di Accoglienza Tabor - Casa per Ferie,Via Paolo III 9,00165 Rome,,0.0,,21.0,"Suites, Kitchenette, Non-Smoking, Family, Accessible ",nan,"#1,262 of 3,898 B&Bs / Inns in Rome",25.0,5.0,False,False,True,True,True,True,True,False,False,False,False,False,False,,,https://www.tripadvisor.com/Hotel_Review-g187791-d4745483-Reviews-Casa_Di_Accoglienza_Tabor_Casa_per_Ferie-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d4745483-Reviews-Casa_Di_Accoglienza_Tabor_Casa_per_Ferie-Rome_Lazio.html#ABOUT_TAB
4783,Splendidae Mundi,Via Giovanni Battista Somis 9,00165 Rome,,0.0,40 - 90,2.0,Non-Smoking,nan,"#1,277 of 3,898 B&Bs / Inns in Rome",20.0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,False,40.0,90.0,https://www.tripadvisor.com/Hotel_Review-g187791-d4501351-Reviews-Splendidae_Mundi-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d4501351-Reviews-Splendidae_Mundi-Rome_Lazio.html#ABOUT_TAB
4784,Camping Internazionale di Castelfusano,Via Litoranea 132,00122 Rome,,0.0,23 - 88,70.0,Kitchenette ,nan,"#526 of 1,251 Specialty Lodging in Rome",111.0,3.5,False,False,False,False,False,False,True,False,False,False,False,False,False,23.0,88.0,https://www.tripadvisor.com/Hotel_Review-g187791-d238203-Reviews-Camping_Internazionale_di_Castelfusano-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d238203-Reviews-Camping_Internazionale_di_Castelfusano-Rome_Lazio.html#ABOUT_TAB
4785,Flann O'Brien Rooms,Via Napoli 29/B,00184 Rome,,2.5,57 - 360,11.0,"Non-Smoking, Family ",nan,"#1,367 of 3,898 B&Bs / Inns in Rome",167.0,3.5,False,False,False,True,False,True,False,False,False,False,False,False,False,57.0,360.0,https://www.tripadvisor.com/Hotel_Review-g187791-d12932989-Reviews-Flann_O_Brien_Rooms-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d12932989-Reviews-Flann_O_Brien_Rooms-Rome_Lazio.html#ABOUT_TAB
4786,B&B degli Eroi,Via Cipro 46,00100 Rome,,0.0,,,nan,nan,,7481.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,https://www.tripadvisor.com/Hotel_Review-g187791-d1153767-Reviews-B_B_degli_Eroi-Rome_Lazio.html,
4787,Capitolium Rooms,Via Montebello 104,00185 Rome,,2.0,63 - 151,6.0,"Non-Smoking, Family ",nan,"#249 of 3,898 B&Bs / Inns in Rome",397.0,4.5,True,False,False,True,False,True,False,False,False,False,False,False,False,63.0,151.0,https://www.tripadvisor.com/Hotel_Review-g187791-d1383210-Reviews-Capitolium_Rooms-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d1383210-Reviews-Capitolium_Rooms-Rome_Lazio.html#ABOUT_TAB
4788,B&B Millyhouse,Via Principe Amedeo 85/A,00185 Rome,,2.0,48 - 98,7.0,"Kitchenette, Non-Smoking",nan,"#3,216 of 3,898 B&Bs / Inns in Rome",17.0,3.5,False,False,False,False,False,True,True,False,False,False,False,False,False,48.0,98.0,https://www.tripadvisor.com/Hotel_Review-g187791-d3240887-Reviews-B_B_Millyhouse-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d3240887-Reviews-B_B_Millyhouse-Rome_Lazio.html#ABOUT_TAB
4789,Le Sorelle Lumiere,Via Alessandro III 6,00165 Rome,,0.0,74 - 148,3.0,"Non-Smoking, Suites ",nan,"#371 of 3,898 B&Bs / Inns in Rome",116.0,4.5,False,False,True,False,False,True,False,False,False,False,False,False,False,74.0,148.0,https://www.tripadvisor.com/Hotel_Review-g187791-d2514678-Reviews-Le_Sorelle_Lumiere-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d2514678-Reviews-Le_Sorelle_Lumiere-Rome_Lazio.html#ABOUT_TAB
4790,Residence San Pietro La Corte,Via delle Fornaci 38,00165 Rome,,4.0,,19.0,"Kitchenette, Non-Smoking, Family, Accessible ",nan,"#124 of 1,251 Specialty Lodging in Rome",176.0,4.5,False,False,False,True,True,True,True,False,False,False,False,False,False,,,https://www.tripadvisor.com/Hotel_Review-g187791-d664846-Reviews-Residence_San_Pietro_La_Corte-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d664846-Reviews-Residence_San_Pietro_La_Corte-Rome_Lazio.html#ABOUT_TAB
4791,Aurelio Aquilone B&B,Via Bonaventura Cerretti 31,00167 Rome,,0.0,56 - 115,3.0,Non-Smoking,nan,"#16 of 3,898 B&Bs / Inns in Rome",292.0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,False,56.0,115.0,https://www.tripadvisor.com/Hotel_Review-g187791-d1960703-Reviews-Aurelio_Aquilone_B_B-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d1960703-Reviews-Aurelio_Aquilone_B_B-Rome_Lazio.html#ABOUT_TAB
4792,The Suite Hotel,Via Firenze 47,00184 Rome,,0.0,,,nan,nan,,1.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,https://www.tripadvisor.com/Hotel_Review-g187791-d15185005-Reviews-The_Suite_Hotel-Rome_Lazio.html,
4793,Villa Alma,Via Federigo Martinengo 7c,00054 Rome,,0.0,50 - 100,3.0,Non-Smoking,nan,"#2,389 of 3,898 B&Bs / Inns in Rome",5.0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,False,50.0,100.0,https://www.tripadvisor.com/Hotel_Review-g187791-d5217887-Reviews-Villa_Alma-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d5217887-Reviews-Villa_Alma-Rome_Lazio.html#ABOUT_TAB
4794,Pascia Room & Breakfast,Via Prenestina 170,00176 Rome,,3.0,44 - 76,5.0,Non-Smoking,nan,"#210 of 3,898 B&Bs / Inns in Rome",196.0,4.5,False,False,False,False,False,True,False,False,False,False,False,False,False,44.0,76.0,https://www.tripadvisor.com/Hotel_Review-g187791-d1935185-Reviews-Pascia_Room_Breakfast-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d1935185-Reviews-Pascia_Room_Breakfast-Rome_Lazio.html#ABOUT_TAB
4795,Colosseo Panorama,Via Labicana 92,00184 Rome,,0.0,67 - 116,4.0,Non-Smoking,nan,"#762 of 3,898 B&Bs / Inns in Rome",64.0,4.5,False,False,False,False,False,True,False,False,False,False,False,False,False,67.0,116.0,https://www.tripadvisor.com/Hotel_Review-g187791-d3591966-Reviews-Colosseo_Panorama-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d3591966-Reviews-Colosseo_Panorama-Rome_Lazio.html#ABOUT_TAB
4796,B&B Dante,via Bixio no 9,00185 Rome,,0.0,39 - 71,20.0,nan,nan,"#2,929 of 3,898 B&Bs / Inns in Rome",24.0,3.5,False,False,False,False,False,False,False,False,False,False,False,False,False,39.0,71.0,https://www.tripadvisor.com/Hotel_Review-g187791-d1207573-Reviews-B_B_Dante-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d1207573-Reviews-B_B_Dante-Rome_Lazio.html#ABOUT_TAB
4797,Singer Palace Hotel,Via Alessandro Specchi 10,00186 Rome,00 39 06 697 6161,5.0,287 - 955,30.0,Suites ,Luxury,"#519 of 1,272 Hotels in Rome",28.0,5.0,False,False,True,False,False,False,False,False,True,False,False,False,False,287.0,955.0,https://www.tripadvisor.com/Hotel_Review-g187791-d13393444-Reviews-Singer_Palace_Hotel-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d13393444-Reviews-Singer_Palace_Hotel-Rome_Lazio.html#ABOUT_TAB
4798,Star of Rome,"Piazza Pio XI, 78",00165 Rome,,0.0,62 - 132,5.0,"Non-Smoking, Family ",nan,"#116 of 3,898 B&Bs / Inns in Rome",426.0,5.0,True,False,False,True,False,True,False,False,False,False,False,False,False,62.0,132.0,https://www.tripadvisor.com/Hotel_Review-g187791-d4005238-Reviews-Star_of_Rome-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d4005238-Reviews-Star_of_Rome-Rome_Lazio.html#ABOUT_TAB
4799,Pardis,Via della Giuliana 72,00195 Rome,,0.0,26 - 119,4.0,Kitchenette ,nan,"#852 of 1,251 Specialty Lodging in Rome",4.0,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,26.0,119.0,https://www.tripadvisor.com/Hotel_Review-g187791-d12673052-Reviews-Pardis-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d12673052-Reviews-Pardis-Rome_Lazio.html#ABOUT_TAB
4800,Few Steps From St.Peter,Borgo Pio 138,00138 Rome,,0.0,66 - 132,3.0,"Suites, Kitchenette ",nan,"#1,586 of 3,898 B&Bs / Inns in Rome",31.0,4.5,False,False,True,False,False,False,True,False,False,False,False,False,False,66.0,132.0,https://www.tripadvisor.com/Hotel_Review-g187791-d7295464-Reviews-Few_Steps_From_St_Peter-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d7295464-Reviews-Few_Steps_From_St_Peter-Rome_Lazio.html#ABOUT_TAB
4801,Colazione Al Vaticano,Via della Stazione di San Pietro 40,00165 Rome,,2.0,34 - 114,4.0,Non-Smoking,nan,"#1,047 of 3,898 B&Bs / Inns in Rome",132.0,4.0,False,False,False,False,False,True,False,False,False,False,False,False,False,34.0,114.0,https://www.tripadvisor.com/Hotel_Review-g187791-d2276235-Reviews-Colazione_Al_Vaticano-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d2276235-Reviews-Colazione_Al_Vaticano-Rome_Lazio.html#ABOUT_TAB
4802,bbagliarvali,Via del Bosco Degli Arvali 79,00148 Rome,,0.0,45 - 50,2.0,Kitchenette ,nan,"#3,226 of 3,898 B&Bs / Inns in Rome",4.0,3.5,False,False,False,False,False,False,True,False,False,False,False,False,False,45.0,50.0,https://www.tripadvisor.com/Hotel_Review-g187791-d2519488-Reviews-Bbagliarvali-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d2519488-Reviews-Bbagliarvali-Rome_Lazio.html#ABOUT_TAB
4803,Roma Resort Trevi,Via delle Quattro Fontane 171,00184 Rome,,1.0,61 - 228,25.0,Non-Smoking,nan,"#464 of 1,272 Hotels in Rome",271.0,4.0,False,False,False,False,False,True,False,False,False,False,False,False,False,61.0,228.0,https://www.tripadvisor.com/Hotel_Review-g187791-d230614-Reviews-Roma_Resort_Trevi-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d230614-Reviews-Roma_Resort_Trevi-Rome_Lazio.html#ABOUT_TAB
4804,B&B Gemelli Rooms,Via della Pineta Sacchetti 482,00168 Rome,,0.0,63 - 92,2.0,"Suites, Non-Smoking, Family ",nan,"#213 of 1,251 Specialty Lodging in Rome",39.0,4.5,False,False,True,True,False,True,False,False,False,False,False,False,False,63.0,92.0,https://www.tripadvisor.com/Hotel_Review-g187791-d7810157-Reviews-B_B_Gemelli_Rooms-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d7810157-Reviews-B_B_Gemelli_Rooms-Rome_Lazio.html#ABOUT_TAB
4805,B&B Central Palace King Of Rome,Via Tuscolana 21,00182 Rome,,0.0,49 - 99,5.0,Family ,nan,"#3,115 of 3,898 B&Bs / Inns in Rome",34.0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,False,49.0,99.0,https://www.tripadvisor.com/Hotel_Review-g187791-d7727590-Reviews-B_B_Central_Palace_King_Of_Rome-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d7727590-Reviews-B_B_Central_Palace_King_Of_Rome-Rome_Lazio.html#ABOUT_TAB
4806,Affittacamere Roma 41,Via della Ferratella in Laterano 41,00184 Rome,,0.0,57 - 155,,Family ,nan,"#3,308 of 3,898 B&Bs / Inns in Rome",4.0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,False,57.0,155.0,https://www.tripadvisor.com/Hotel_Review-g187791-d12426422-Reviews-Affittacamere_Roma_41-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d12426422-Reviews-Affittacamere_Roma_41-Rome_Lazio.html#ABOUT_TAB
4807,XX Settembre,Via del Macao 6,00185 Rome,00 39 06 446 7215,3.0,35 - 885,20.0,"Non-Smoking, Family ",nan,"#291 of 1,272 Hotels in Rome",794.0,4.0,True,False,False,True,False,True,False,False,False,False,False,False,False,35.0,885.0,https://www.tripadvisor.com/Hotel_Review-g187791-d529333-Reviews-XX_Settembre-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d529333-Reviews-XX_Settembre-Rome_Lazio.html#ABOUT_TAB
4808,Magna Cura,Via Angelo Emo 147,00136 Rome,,0.0,68 - 146,5.0,Family ,nan,"#99 of 1,251 Specialty Lodging in Rome",49.0,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,68.0,146.0,https://www.tripadvisor.com/Hotel_Review-g187791-d7815579-Reviews-Magna_Cura-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d7815579-Reviews-Magna_Cura-Rome_Lazio.html#ABOUT_TAB
4809,CarpinHouse,Interno 15 Via delle Genziane 5,00172 Rome,,0.0,32 - 63,,Family ,nan,,7482.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,32.0,63.0,https://www.tripadvisor.com/Hotel_Review-g187791-d13295488-Reviews-CarpinHouse-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d13295488-Reviews-CarpinHouse-Rome_Lazio.html#ABOUT_TAB
4810,ARS Hotel,Via Monte Altissimo 20-24,00141 Rome,,4.0,56 - 119,48.0,"Non-Smoking, Family ","Best Value, Luxury","#524 of 1,272 Hotels in Rome",685.0,4.0,False,False,False,True,False,True,False,False,True,False,False,False,False,56.0,119.0,https://www.tripadvisor.com/Hotel_Review-g187791-d275761-Reviews-ARS_Hotel-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d275761-Reviews-ARS_Hotel-Rome_Lazio.html#ABOUT_TAB
4811,Frame Vatican Inn,Via Dei Gracchi 81,00192 Rome,,0.0,49 - 199,4.0,Suites ,nan,"#1,091 of 3,898 B&Bs / Inns in Rome",38.0,4.5,False,False,True,False,False,False,False,False,False,False,False,False,False,49.0,199.0,https://www.tripadvisor.com/Hotel_Review-g187791-d7388535-Reviews-Frame_Vatican_Inn-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d7388535-Reviews-Frame_Vatican_Inn-Rome_Lazio.html#ABOUT_TAB
4812,Casa Felice,"Via Bartolo Da Sassoferrato, 22",00000 Rome,,0.0,,2.0,nan,nan,"#3,278 of 3,898 B&Bs / Inns in Rome",6.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,https://www.tripadvisor.com/Hotel_Review-g187791-d8321578-Reviews-Casa_Felice-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d8321578-Reviews-Casa_Felice-Rome_Lazio.html#ABOUT_TAB
4813,Pavoni Guest House,Via Lodovico Pavoni 127,00176 Rome,,0.0,,4.0,"Kitchenette ,  Location Italy ",nan,"#3,276 of 3,898 B&Bs / Inns in Rome",1.0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,,,https://www.tripadvisor.com/Hotel_Review-g187791-d4178031-Reviews-Pavoni_Guest_House-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d4178031-Reviews-Pavoni_Guest_House-Rome_Lazio.html#ABOUT_TAB
4814,Little Rose Residence,Via Cola di Rienzo 28,00192 Rome,,0.0,72 - 189,3.0,nan,nan,"#989 of 3,898 B&Bs / Inns in Rome",33.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,72.0,189.0,https://www.tripadvisor.com/Hotel_Review-g187791-d7377249-Reviews-Little_Rose_Residence-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d7377249-Reviews-Little_Rose_Residence-Rome_Lazio.html#ABOUT_TAB
4815,Hotel Sant'Angelo,Via Marianna Dionigi 16,00193 Rome,,3.0,59 - 484,31.0,Non-Smoking,Romantic,"#391 of 1,272 Hotels in Rome",968.0,4.0,False,False,False,False,False,True,False,False,False,True,False,False,False,59.0,484.0,https://www.tripadvisor.com/Hotel_Review-g187791-d205853-Reviews-Hotel_Sant_Angelo-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d205853-Reviews-Hotel_Sant_Angelo-Rome_Lazio.html#ABOUT_TAB
4816,Vatican Style,Via del Mascherino 46,00193 Rome,00 39 06 687 6336,0.0,91 - 1,6.0,"Suites, Non-Smoking",nan,"#227 of 3,898 B&Bs / Inns in Rome",137.0,4.5,True,False,True,False,False,True,False,False,False,False,False,False,False,91.0,1.0,https://www.tripadvisor.com/Hotel_Review-g187791-d10245528-Reviews-Vatican_Style-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d10245528-Reviews-Vatican_Style-Rome_Lazio.html#ABOUT_TAB
4817,Hotel Everest Roma,Via Cavour 47,00184 Rome,,2.0,50 - 116,10.0,Non-Smoking,nan,"#354 of 1,272 Hotels in Rome",203.0,4.0,False,False,False,False,False,True,False,False,False,False,False,False,False,50.0,116.0,https://www.tripadvisor.com/Hotel_Review-g187791-d230554-Reviews-Hotel_Everest_Roma-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d230554-Reviews-Hotel_Everest_Roma-Rome_Lazio.html#ABOUT_TAB
4818,Casa per vacanze Sabelli,Via Dei Sabelli 82,00185 Rome,,0.0,,,nan,nan,"#2,964 of 3,898 B&Bs / Inns in Rome",2.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,https://www.tripadvisor.com/Hotel_Review-g187791-d787581-Reviews-Casa_per_vacanze_Sabelli-Rome_Lazio.html,
4819,Residenza Torre Colonna,Via delle Tre Cannelle 18,00187 Rome,00 39 06 9480 8102,4.0,133 - 274,5.0,"Suites, Non-Smoking, Family ",nan,"#120 of 3,898 B&Bs / Inns in Rome",478.0,5.0,True,False,True,True,False,True,False,False,False,False,False,False,False,133.0,274.0,https://www.tripadvisor.com/Hotel_Review-g187791-d1485380-Reviews-Residenza_Torre_Colonna-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d1485380-Reviews-Residenza_Torre_Colonna-Rome_Lazio.html#ABOUT_TAB
4820,La Locanda ai Musei,Via Francesco Caracciolo 6,00192 Rome,,0.0,67 - 116,2.0,Non-Smoking,nan,"#1,033 of 3,898 B&Bs / Inns in Rome",30.0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,False,67.0,116.0,https://www.tripadvisor.com/Hotel_Review-g187791-d6529428-Reviews-La_Locanda_ai_Musei-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d6529428-Reviews-La_Locanda_ai_Musei-Rome_Lazio.html#ABOUT_TAB
4821,Music Guesthouse,Via Rimini 25,00182 Rome,,0.0,60 - 92,4.0,"Suites, Family ",nan,"#501 of 3,898 B&Bs / Inns in Rome",59.0,5.0,False,False,True,True,False,False,False,False,False,False,False,False,False,60.0,92.0,https://www.tripadvisor.com/Hotel_Review-g187791-d7988488-Reviews-Music_Guesthouse-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d7988488-Reviews-Music_Guesthouse-Rome_Lazio.html#ABOUT_TAB
4822,Madi B&B,Viale Degli Ammiragli 82,00136 Rome,,0.0,63 - 124,4.0,Non-Smoking,nan,"#1,180 of 3,898 B&Bs / Inns in Rome",25.0,4.5,False,False,False,False,False,True,False,False,False,False,False,False,False,63.0,124.0,https://www.tripadvisor.com/Hotel_Review-g187791-d6877779-Reviews-Madi_B_B-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d6877779-Reviews-Madi_B_B-Rome_Lazio.html#ABOUT_TAB
4823,The Center of Rome B&B,Via Cola di Rienzo 212,00192 Rome,,0.0,63 - 136,3.0,"Non-Smoking, Family ",nan,"#1,604 of 3,898 B&Bs / Inns in Rome",54.0,4.0,False,False,False,True,False,True,False,False,False,False,False,False,False,63.0,136.0,https://www.tripadvisor.com/Hotel_Review-g187791-d570618-Reviews-The_Center_of_Rome_B_B-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d570618-Reviews-The_Center_of_Rome_B_B-Rome_Lazio.html#ABOUT_TAB
4824,Almi Rooms,Via Dell'Assunzione 11,00168 Rome,,0.0,58 - 83,3.0,nan,nan,"#861 of 3,898 B&Bs / Inns in Rome",42.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,58.0,83.0,https://www.tripadvisor.com/Hotel_Review-g187791-d2279117-Reviews-Almi_Rooms-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d2279117-Reviews-Almi_Rooms-Rome_Lazio.html#ABOUT_TAB
4825,Seven Kings Relais,Via Venti Settembre 58A,00187 Rome,,3.0,55 - 143,11.0,Non-Smoking,nan,"#561 of 3,898 B&Bs / Inns in Rome",297.0,4.0,False,False,False,False,False,True,False,False,False,False,False,False,False,55.0,143.0,https://www.tripadvisor.com/Hotel_Review-g187791-d1047758-Reviews-Seven_Kings_Relais-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d1047758-Reviews-Seven_Kings_Relais-Rome_Lazio.html#ABOUT_TAB
4826,Hotel Dolomiti,Via San Martino della Battaglia 11,00185 Rome,,3.0,54 - 155,30.0,"Non-Smoking, Family ",nan,"#573 of 1,272 Hotels in Rome",328.0,3.5,False,False,False,True,False,True,False,False,False,False,False,False,False,54.0,155.0,https://www.tripadvisor.com/Hotel_Review-g187791-d588024-Reviews-Hotel_Dolomiti-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d588024-Reviews-Hotel_Dolomiti-Rome_Lazio.html#ABOUT_TAB
4827,B&B Gelsomina,Via Ottaviano 32,00192 Rome,,0.0,76 - 122,3.0,nan,nan,"#750 of 3,898 B&Bs / Inns in Rome",81.0,4.5,False,False,False,False,False,False,False,False,False,False,False,False,False,76.0,122.0,https://www.tripadvisor.com/Hotel_Review-g187791-d3573812-Reviews-B_B_Gelsomina-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d3573812-Reviews-B_B_Gelsomina-Rome_Lazio.html#ABOUT_TAB
4828,Miki Hotel,Via Genova,00185 Rome,,0.0,,,nan,nan,,7481.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,https://www.tripadvisor.com/Hotel_Review-g187791-d9853615-Reviews-Miki_Hotel-Rome_Lazio.html,
4829,iRooms Central Station,Via Merulana 227,00185 Rome,,4.0,61 - 202,6.0,Non-Smoking,nan,"#1,024 of 3,898 B&Bs / Inns in Rome",87.0,4.0,False,False,False,False,False,True,False,False,False,False,False,False,False,61.0,202.0,https://www.tripadvisor.com/Hotel_Review-g187791-d10236220-Reviews-IRooms_Central_Station-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d10236220-Reviews-IRooms_Central_Station-Rome_Lazio.html#ABOUT_TAB
4830,Rim Bed and Breakfast,Via Casoria 38,00182 Rome,,0.0,60 - 116,4.0,Non-Smoking,nan,"#503 of 3,898 B&Bs / Inns in Rome",84.0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,False,60.0,116.0,https://www.tripadvisor.com/Hotel_Review-g187791-d3266889-Reviews-Rim_Bed_and_Breakfast-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d3266889-Reviews-Rim_Bed_and_Breakfast-Rome_Lazio.html#ABOUT_TAB
4831,Casa per Ferie S.Emilia de Vialar,Via Paolo III 16,00165 Rome,,0.0,,29.0,Non-Smoking,nan,"#1,228 of 3,898 B&Bs / Inns in Rome",47.0,4.5,False,False,False,False,False,True,False,False,False,False,False,False,False,,,https://www.tripadvisor.com/Hotel_Review-g187791-d2636922-Reviews-Casa_per_Ferie_S_Emilia_de_Vialar-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d2636922-Reviews-Casa_per_Ferie_S_Emilia_de_Vialar-Rome_Lazio.html#ABOUT_TAB
