ids,label,katom_base,rewo_base,katom_brand,rewo_brand,katom_capacity,rewo_capacity,katom_category,rewo_category,katom_cluster_id,rewo_cluster_id,katom_color,rewo_color,katom_finish,rewo_finish,katom_height,rewo_height,katom_id,rewo_id,katom_material,rewo_material,katom_product_type,rewo_product_type,katom_shape,rewo_shape,katom_style,rewo_style,katom_title,rewo_title
katom_9469_rewo_38714,1,'open',,john boos,john boos,'48 l','48 l',,,1694504,1694504,,'cucina classico',,,'65.00' '40',,katom_9469,rewo_38714,,,'table' 'legs center bracing','table' 'legs center bracing',,,'classico' 'with varnique finish stainless steel','with varnique finish stainless steel',"cucina americana classico table, walnut, 48 x 24 40"" h""@en walnut table h ""@en"," "" wal-cucknb424-40 table, utility""@en "" john table"
katom_9470_rewo_38734,1,'standard ovens' 'standard oven','left thermostatic' 'standard',southbend,southbend,'60 3',,,,1695153,1695153,'ultimate',,'nsf','legs' 'nsf','1075.00',,katom_9470,rewo_38734,'battery' 'oven',,'lp gas' 'saut burners' 'left thermostatic' 'rear','saute burners','restaurant','restaurant','rear' 'per' 'lp' 'ng','in rear',"60"" 6-burner gas range with griddle, ng""@en griddle ng ""@en"," "" 4604dd-2tl range, 60"" restaurant, gas""@en restaurant ""  range"
katom_9472_rewo_38750,1,,,hobart,hobart,'20 qt' '120 50','120 50' '20 qt','countertop planetary mixers',,1695535,1695535,'fixed speed stainless steeltir speed gear','fixed speeds stir speed gear',,,'204.00',,katom_9472,rewo_38750,'wire whip' 'stainless steel','wire','floor' 'guard 100' 'customer service',,,,'taper hub','taper hub' 'whip s s bowl',"20-qt planetary bench mixer w/ stainless bowl & whip, 100-120/1 v""@en whip v ""@en"," "" hl200-10std mixer, planetary""@en ""  mixer"
katom_9480_rewo_38800,1,,,hoshizaki,hoshizaki,'80','71 - 80 lb',,,1697134,1697134,'built in ice storage capacity','built in',,'stainless steel','165.00' '39',,katom_9480,rewo_38800,'front opening' 'ada compliant 115v' 'cetlus energy star','ada compliant 115v',,'energy star' '201 - 300 lb',,,'bin stainless steel','bin stainless steel',"201-lb/day crescent cube ice maker w/ 80-lb bin, air cooled, 115v""@en cooled bin 115v ""@en"," "" km-201bah ice maker with bin, cube-style""@en ""  bin cube-style | full size and dice cubes""@en"
katom_9491_rewo_38838,1,'with brakes 304 stainless steel',,metro,intermetro,,'34',,,1698890,1698890,'c5 6 series heated holding cabinet','two with brakes 304 stainless steel 120v','nsf','nsf',,,katom_9491,rewo_38838,'solid' 'tempered' 'glass' 'heating' '2000 watts','solid' 'tempered' 'glass' 'heating' '2000 watts','controls analog thermometer ducted' 'temp lip' '120v','controls analog thermometer ducted' 'temp lip',,,'dutch doors','dutch doors',"full-height mobile heated cabinet w/ (34) pan capacity, 120v""@en capacity 120v ""@en"," "" c569-sds-lpdc heated cabinet, mobile, pass-thru""@en pass-thru | cabinets""@en mobile ""  cabinet"
katom_9496_rewo_38864,1,,,cambro,cambro,,,'glass and dish racks',,1699801,1699801,'sherwood green','sherwood green','nsf','nsf','7.51',"'5.250""'",katom_9496,rewo_38864,,,,,,,'maximum diameter' 'maximum height sherwood green' 'glass racks','extenders full size',"camrack glass rack - (2)extenders, 25-compartment, sherwood green""@en (2)extenders green ""@en 25-compartment"," "" 25s434119 dishwasher rack, glass compartment""@en ""  rack compartment | racks""@en"
katom_9502_rewo_38895,1,'refrigerant 115v','refrigerant 115v',hoshizaki,hoshizaki,'95 lbs','95 lb' '91 - 100 lb',,,1701111,1701111,,,,'stainless steel','345.00' '48',,katom_9502,rewo_38895,'built in' '20','built in' '20','bin','bin' '701 - 800 lb',,,'legs optional' 'countertop','legs' 'counter',"countertop cube ice dispenser w/ 95-lb storage - bucket fill, 115v""@en fill 115v ""@en"," "" dcm-751bwh ice maker dispenser, nugget-style""@en nugget-style | dispenser""@en ""  dispenser"
katom_9507_rewo_38914,1,,,elkay,elkay,'48 l' '20 d' '1500','20 d',,,1701911,1701911,,,'aluminum',,'8' '165.00',"'8""'",katom_9507,rewo_38914,'construction plastic' 'aluminum','construction plastic',,,,,'standard dunnage' 'slotted','feet flyer pricing',"48"" stationary dunnage rack w/ 1500-lb capacity, aluminum""@en aluminum ""@en capacity"," "" adr482008-mx dunnage rack, channel""@en ""  rack"
katom_9514_rewo_38938,1,'reversible','reversible',master-bilt,master-bilt,'9 1' '9 pans','9 pans' '60 1 ph',,,1702741,1702741,,,,'sandwich salad prep unit single','223.00',,katom_9514,rewo_38938,'mounted','mounted','right insulated lid' 'refrigeration 6 casters','right insulated lid' 'refrigeration 6 casters',,,'top sandwich salad prep unit single' 'standard','top',"27"" sandwich/salad prep table w/ refrigerated base, 115v""@en base 115v ""@en"," "" mbsmp27-12 mega top""@en ""  top |"
katom_9515_rewo_38939,1,,,cambro,cambro,,,'glass and dish racks',,1702746,1702746,'navy blue','navy blue','nsf','nsf','14.62',"'11.000""'",katom_9515,rewo_38939,,,,,,,'blue' 'glass racks','rack with 5 extenders full' 'blue',"camrack glass rack - (5)extenders, 36-compartment, low profile, navy blue""@en 36-compartment profile blue ""@en (5)extenders"," "" 36s1058186 dishwasher rack, glass compartment""@en ""  rack compartment | racks""@en"
katom_9516_rewo_38954,1,'60 1ph',,trauls,trauls,,,'208 115v',,1703342,1703342,'line refrigerator fish','line refrigerator fish',,,'450.00',,katom_9516,rewo_38954,,,'poultry file','poultry file',,,'self contained refrigeration stainless steel' 'hp culus','self contained refrigeration stainless steel' 'hp culus',"28"" single section reach-in fish poultry refrigerator, (4) drawers, 208/115v/1ph""@en refrigerator 208/115v/1ph ""@en drawers"," ""en rfs126n-1 refrigerator, fish / poultry file""@en "" en refrigerator"
katom_9522_rewo_38996,1,,,san jamar,san jamar,,,,,1704997,1704997,'green' 'red yellow' 'polymer white','green' 'red yellow' 'polymer white' 'assorted','nsf','nsf',,,katom_9522,rewo_38996,'food safety hook','food safety hook','anti slip grip corners' 'safe co','anti slip grip corners' 'safe co',,,'saf t' 'grip' 'colored','grip' 'colored',"saf-t-grip 4-cutting board system, 15 x 20 1/2 in, nsf""@en in nsf ""@en system"," "" cbgw152012qs cutting board, plastic""@en "" san board"
katom_9533_rewo_39052,1,,,rubbermaid,rubbermaid,'103.2',,,,1706923,1706923,'dark blue','dark blue','metal frame' 'haccp',,'37 h 16 cu ft' '50.99' '37',,katom_9533,rewo_39052,'size 500' 'plastic','size 500','open top','metal frame',,'cube truck','cube truck','mobile with we recycle symbol',"103.2-gal multiple material recycle bin - indoor, wheels""@en wheels ""@en indoor"," "" fg461673blue cube truck, mobile""@en ""  truck"
katom_9541_rewo_39078,1,,,new ag,new ag,'30 d','30 d',,,1707968,1707968,,,'nsf','nsf',,,katom_9541,rewo_39078,,'for work',,,,,'table 84','table 84',"undershelf for work table w/ knock down frame, 84x30"", aluminum""@en aluminum ""@en 84x30"" frame"," ""e 30us84kd work table, undershelf""@en "" new table"
katom_9545_rewo_39094,1,'usa 115v',,beverage air,beverage air,,'2','under shelves','under shelves',1708309,1708309,'black exterior with mirrored interior','black exterior with mirrored interior','black','usa','520.00' '46',,katom_9545,rewo_39094,'refrigerated' 'curved glass front','refrigerated' 'curved glass front','display' 'glass rear doors' 'self contained refrigeration','display' 'glass rear doors' 'self contained refrigeration',,,'two tier epoxy coated adjustable shelves' 'made in' 'curved glass','two tier epoxy coated adjustable shelves' 'made in',"49"" full service deli case w/ curved glass - (3) levels, 115v""@en levels 115v ""@en"," "" cdr4/1-b-20 display case, refrigerated deli""@en "" beverage case"
katom_9546_rewo_39101,1,,,follett,follett,'125 lb' '860 lbs','125 lb' '800 - 899 lb',,,1708520,1708520,'bin storage for cube or chewblet ice only incl poly','bin storage for cube or chewblet ice only incl poly',,,'459.00' '69.5',,katom_9546,rewo_39101,'paddle','paddle','cart cap' 'lift door with','cart cap' 'lift door with',,,'ext base custom','ext base custom' 'w/top-hinged front door&dispensing chute',"52"" wide 860-lb ice bin with chute door""@en door ""@en"," "" dev860sg-48-125 ice bin for machines""@en ""  machines | bins""@en"
katom_9547_rewo_39109,1,,,cambro,cambro,,,'glass and dish racks',,1708826,1708826,'rack height 7 1' 'beige','beige','nsf','nsf','7.61',"'7.500""'",katom_9547,rewo_39109,,,,,,,'extenders full size 1 compartment' 'inside stack height beige' 'peg & open racks','extenders full size 1 compartment' 'inside stack height beige',"camrack base rack - (3)extenders, 1-compartment, 4""h, beige""@en 1-compartment beige ""@en 4""h (3)extenders"," "" br712184 dishwasher rack, open""@en ""  rack open | cup racks""@en"
katom_9548_rewo_39110,1,'h','h',dispense-rit,dispense-rit,,,,,1709059,1709059,'includes','includes',,,'21 d','21 d',katom_9548,rewo_39110,'polystyrene','polystyrene','condiment organizer' 'narrow removable' 'pan 13','condiment organizer' 'narrow removable' 'pan 13',,,,,"narrow lid straw condiment organizer, polystyrene, black""@en black ""@en organizer polystyrene"," ""e nlo-sub-1b condiment caddy, countertop organizer""@en "" e caddy"
katom_9549_rewo_39121,1,'open base','open w/side & rear crossrails',advance tabco,advance tabco,,,,,1709648,1709648,,'top','edge','edge','517.00',,katom_9549,rewo_39121,'without backsplash with galvanized',,,'without splash' 'centered crossrails',,,'table' 'legs side' 'gauge' 'top' 'flat top','legs side' 'gauge' 'top',"132"" 14-ga work table w/ open base & 304-series stainless marine top""@en top ""@en"," "" tvlg-4811 work table, 121"" - 132"", stainless steel top""@en "" advance table top | world""@en 132"""
katom_9562_rewo_39182,1,,,dinex,dinex,,,,'dome capacity',1712378,1712378,,,'irdsd9','irdsd9','78' '228.00',,katom_9562,rewo_39182,,,'tubing frame','tubing frame',,,'dome storage' 'dome capacity' 'dome covers','dome storage' 'dome covers',"5-level mobile drying rack for dishes""@en dishes ""@en"," "" dxirdsd9100 cart, dome/base/pellet""@en ""  cart dome/base/pellet | bussing cart""@en"
katom_9566_rewo_39201,1,'undershelf','open w/18 ga undershelf',elkay,elkay,'30 wide' '300 series','30 wide' '300 s',,,1712999,1712999,,,,,'258.00',,katom_9566,rewo_39201,'stainless steel','18 gauge adjustable s s undershelf 6 s s legs','table with undershelf backsplash' 'top','table with undershelf backsplash',,,'work' 'legs with adjustable stainless steel feet' 'backsplash','work' 'with backsplash turned down edges',"96"" 16-ga work table w/ undershelf & 300-series stainless top, 4"" backsplash""@en top backsplash ""@en"," "" wt30s96-bsx work table, 85"" - 96"", stainless steel top""@en top | table world""@en 96"" "" "
katom_9569_rewo_39215,1,,,cambro,cambro,,,'glass and dish racks',,1713367,1713367,'black','camrack glass' 'black','nsf','nsf','7.39',"'10.625""'",katom_9569,rewo_39215,,,,,,,'extenders full' 'maximum height black' 'glass racks','extenders full',"camrack glass rack - (2)extenders, 9-compartments, black""@en black ""@en 9-compartments (2)extenders"," "" 9s434110 dishwasher rack, glass compartment""@en ""  rack compartment | racks""@en"
katom_9571_rewo_39220,1,,,cambro,cambro,'5 full size pans','82 l' '5-pan','to 6 cooled' 'underside','to 6 cooled' 'underside',1713605,1713605,'fest sneeze guard' 'top' 'black','fest sneeze guard' 'top' 'black',,,'271.00' '62.75',"'36""'",katom_9571,rewo_39220,'serving','serving','buffet cold food 6 ft' 'food pans accommodates' 'end panels','buffet cold food' 'food pans accommodates' 'end panels',,,'h holds' 'shelf' 'hose hook' 'floor model','h holds' 'shelf' 'hose hook' 'chill plates',"82"" cold food serving station w/ (5) pan capacity, black""@en black ""@en capacity"," "" vbru6110 serving counter, cold food""@en food | ""@en ""  counter"
katom_9575_rewo_39234,1,'undershelf','open w/undershelf',john boos,john boos,'30 d','30 d',,,1714382,1714382,'stainless steel adjustable undershelf stainless steel',,'nsf',,'164.00',,katom_9575,rewo_39234,'stainless steel','stainless steel','top','table' 'top',,,'table' 'backsplash','legs adjustable undershelf',"96"" 14-ga work table w/ undershelf & 300-series stainless top, 5"" backsplash""@en top backsplash ""@en"," "" st4r5-3096ssk work table, 85"" - 96"", stainless steel top""@en "" john table top | world""@en 96"""
katom_9580_rewo_39251,1,,,carlisl,carlisl,'2 l' '40','40 gal',,,1714952,1714952,'deep' 'gray','gray','nsf','nsf','50.24' '28.25',,katom_9580,rewo_39251,'plastic',,'ergonomic','waste' 'heavy duty construction','square','square','waste' 'handles' 'h double reinforced stress ribs' 'handles drag skids' 'hand holds on','without lid',"40-gallon commercial trash can - plastic, square, food rated""@en rated ""@en square plastic"," ""e 34154023 trash receptacle, indoor""@en "" e receptacle"
katom_9581_rewo_39258,1,,,carlisl,carlisl,'10 gallon insulated nylex ii' '10','10 gallon insulated nylex ii' '10.00 gal','drink dispensers',,1715145,1715145,'slate','slate blue','blue' 'nsf','blue' 'nsf','26.60',,katom_9581,rewo_39258,'formed','formed','ld beverage server' 'reinforced plates','ld beverage server' 'reinforced plates',,,'action drip less faucet easy' 'grip' 'handles stain' 'insulated','action drip less faucet easy' 'grip' 'handles stain',"10-gal beverage server - insulated, slate blue""@en blue ""@en insulated"," ""e ld1000n59 beverage dispenser, insulated""@en "" e dispenser"
katom_9586_rewo_39273,1,,,cambro,cambro,,'82 l' '5-pan','to 6 cooled' 'cold bars','to 6 cooled',1715883,1715883,'hot red','hot red',,,'240.00',"'36""'",katom_9586,rewo_39273,'red','serving' 'red','buffet cold food 6 ft' 'food pans accommodates','buffet cold food' 'food pans accommodates','serving',,'h holds' 'made to order' 'floor model','h holds' 'made to order' 'chill plates',"82"" versa serving cold buffet - (5)full size pans, heavy-duty, hot red""@en pans heavy-duty red ""@en"," "" vbrhd6158 serving counter, cold food""@en food | ""@en ""  counter"
katom_9587_rewo_39277,1,'barrel kegs' 'frame','barrel kegs',beverage air,beverage air,,,'standard' 'nsf','standard' 'nsf',1716026,1716026,,'refrigerated food rated backbar storage cabinet 2' 'stainless steel','two' 'exterior' 'usa','usa','12 1 cu ft' '288.00',"'34""'",katom_9587,rewo_39277,'black' 'galvanized top' 'stainless steel','galvanized',,,,'top','back bar storage cabinet' 'epoxy coated steel shelves' 'self contained refrigeration','epoxy coated steel shelves' 'with manual on off' 'self contained refrigeration' 'galvanized',"48"" (2) section bar refrigerator - swinging glass doors, 115v""@en 115v ""@en doors"," "" bb48gyf-1-b back bar cabinet, refrigerated""@en "" beverage cabinet"
katom_9592_rewo_39290,1,'27 drawers','27 drawers',garland,garland / us rang,'60 1','60 1',,,1716478,1716478,'refrigerated base remote refrigeration 120','refrigerated base remote refrigeration 120','only when ordered','only when ordered','770.00',,katom_9592,rewo_39290,'stainless steel','stainless steel','legs available','legs available',,,,,"120"" chef base w/ (8) drawers - 115v""@en 115v ""@en"," ""e un17r120 equipment stand, refrigerated base""@en "" garland stand"
katom_9596_rewo_39310,1,'convection ovens' 'convection oven','convection oven' 'flue riser with heavy duty shelf',southbend,southbend,'60 6',,,,1717061,1717061,'restaurant range' 'per oven',,'nsf','nsf','1075.00',,katom_9596,rewo_39310,'battery' 'stainless steel','stainless steel','standard grates' 'shelf 6 adjustable' 'lp gas','standard grates','restaurant','restaurant','ng' 'lp',,"60"" 6-burner gas range with griddle, ng""@en griddle ng ""@en"," "" 4601aa-2tr range, 60"" restaurant, gas""@en ""  range gas | heavy duty range""@en restaurant"
katom_9604_rewo_39359,1,,,carlisl,carlisl,'350',,'350',,1718812,1718812,'standard full size racks' 'blue','opticlean glass' 'standard full size racks' 'blue',,,'22.70',,katom_9604,rewo_39359,'platform','platform','rubber wheels','rubber wheels','square',,'glass/dish rack','rack',"dolly for glass racks w/ 350-lb capacity""@en capacity ""@en"," ""e c2236h14 dolly, dishwasher rack""@en "" e dolly"
katom_9613_rewo_39433,1,,,hobart,hobart,,,,,1721821,1721821,'star','star','auto fill stainless steel','auto fill stainless steel','80' '494.00' '21',,katom_9613,rewo_39433,,,'booster heater electric','booster heater electric',,,'chamber hot water sanitize internal' 'tank doors' 'high temp','chamber hot water sanitize internal' 'tank doors',"electric high temp door-type dishwasher w/ hood, 480v/3ph""@en 480v/3ph ""@en hood"," "" am15vlt-4 dishwasher, door type, ventless""@en ""  dishwasher type ventless | dishwashers""@en"
katom_9616_rewo_39448,1,'to 366',,scotsma,scotsma,'70 50 292 lb ahri',,,,1722440,1722440,'plus ice maker','stainless steel','nsf',,'23' '146.00',,katom_9616,rewo_39448,'stainless steel' '11 9 amps ce culus','11 9 amps','contained condenser','ice maker' '301 - 400 lb','cube',,'cube size 115v','cube size 115v',"22"" prodigy plus® full cube ice machine head - 366-lb/day, water cooled, 115v""@en cooled 366-lb/day 115v ""@en"," ""n c0322mw-1 ice maker, cube-style""@en "" n maker cube-style | full size and dice cubes""@en"
