scan_id,scan_cluster_id,scan_product_type,scan_category,scan_brand,scan_storage_capacity,scan_memory_type,scan_interface,scan_memory_speed,scan_color,scan_model,scan_processor
scan_3863,13852765,['compatible'],,['startech'],,,['sata hard drive'],,,['com 2 5 superspeed'],
scan_3864,13853751,['memory card'],['sandisk'],,['32gb'],,['uhs ii'],,,,
scan_3865,13855903,"['scratch free material', 'black']",,,,,,,['pu leather'],,
scan_3866,13856675,,,,"['16gb', '500gb']",['ddr4'],,,,,
scan_3867,13857093,,,['msi'],,['ddr4'],['usb 3'],['1151'],,,
scan_3868,13857318,['solid state drive'],,['angelbird'],,,['pkt usb 3 1'],,['Blue'],['write 68 000'],
scan_3869,13857416,['solid state drive'],,['angelbird'],,,['pkt usb 3 1'],,['Blue'],['write 68 000'],
scan_3870,13861332,,,['asrock'],,['ddr4'],['micro atx'],['1151'],,,
scan_3871,13871040,"['overclocked bundle', 'maximus viii hero']",,['3xs'],,['ddr4'],,,,['hydro h100i v2'],['intel core i7']
scan_3872,13875600,,,,['850w evga'],,,,,,
scan_3873,13878554,,,,,,,,,,
scan_3874,13890183,['intel h270 s'],,['msi'],,['ddr4'],,['1151'],,,
scan_3875,13895190,,,['netgear d6100'],,,,,,,
scan_3876,13907067,['micro atx'],,['msi'],,['ddr4'],['usb 3'],['1151'],,,
scan_3877,13912799,['macbook refurb'],,,,,,,,,['intel core']
scan_3878,13936894,,,['icybox'],,,['sata sas hdd'],,"['key lock', 'safety black']",,
scan_3879,13937634,"['bronze fully wired', 'psu']",,,['700w evga'],,,,,,
scan_3880,13939294,['5.2 kg'],,,,,,,,,
scan_3881,13943384,,,['on networks'],,,,,,,
scan_3882,13946914,,,['thermaltake riing rgb controller cable'],,,,,,,
scan_3883,13955733,,['value'],,"['2gb', '1x2gb']",,,"['Non-ECC', 'PC3-12800 (1600)', 'UDIMM (Unbuffered)', 'DDR3L SO-DIMM', 'Value Select']",['\xa0'],['select pc3 12800 1600'],
scan_3884,13958853,"['palit gtx', '700mhz shader']",['sonic'],,['1gb'],['gddr5 gpu'],,['3600mhz'],,,
scan_3885,13981670,,,['gigabyte'],,,['usb 3 0'],,,['ultra compact pc'],['dual core i7 6500u cpu intel hd graphics m 2 slot']
scan_3886,13982635,,,,['128gb'],,"['ac wifi', 'bt 4 2 2x usb 3 0']",,,,
scan_3887,14004556,"['crucial', 'server memory pc4 19200']",,,['8gb'],,,"['ECC', 'DDR4 ECC Registered', 'RDIMM', 'PC4-19200 (2400)']",['\xa0'],['ddr4'],
scan_3888,14051756,['dual band'],['glan 2x'],['netgear nighthawk vdsl adsl'],,,,,,,
scan_3889,14054187,,,['gigabyte'],,,,,,,['radeon rx vega 64 graphics card']
scan_3890,14059585,,,['microsoft office'],,,,,,['365 home 32 64'],
scan_3891,14059834,['internal drive tray'],,['supermicro'],,,,,,,
scan_3892,14060279,,,['microsoft office'],,,,,,['365 home 32 64'],
scan_3893,14063376,['black'],,,,,,,,,
scan_3894,14071418,['toshiba exceria pro'],,,['64gb'],,,,,,
scan_3895,14085514,"['nvidia quadro', 'mini displayport']",['pny'],,['2gb'],['128bit gddr3 4x'],,,,,
scan_3896,14086480,['grey orange'],,,,,,,['Black/ Orange'],,
scan_3897,14102965,,,['netgear'],,,['adsl vdsl'],,['phone line'],,
scan_3898,14113954,['optical sensor black'],,,,,,,,,
scan_3899,14131320,,,['11'],,,['ac bluetooth'],,,,
scan_3900,14134795,['95w'],,['intel'],,['2500'],,,,,['core i5']
scan_3901,14136368,,['mining'],['biostar'],,['ddr4 pcie 3 0 x16'],,['1151'],,['tb250'],['intel b250 s']
scan_3902,14152231,"['areca arc 1213 4x pcie', 'cables']",,,,,['PCIe 2.0 x8'],,,,
scan_3903,14155670,['2x 5 25 device bay'],,['silverstone'],,,,,['aluminium black'],,
scan_3904,14156890,['overclocked core i7 6820hk'],,['15'],,['ddr4'],,,,,
scan_3905,14163670,"['lms data cat6 utp solid external grade network cable', 'twistes pair']",,,['305m'],,,,,,
scan_3906,14166504,,,,,,,,,,['dual core raid on chip']
scan_3907,14185433,['aluminum mobile rack'],,['icy dock'],,,,,,,
scan_3908,14191565,"['intel dc', 'write', '1800mb s', 'iops']",,,['2tb'],,"['nvme 2 5 pcie 3 0 x4 20nm', 'mlc read 2700mb s']",,,['430k read 28k write'],
scan_3909,14210526,['usb wireless adaptor'],,['sony dualshock'],,,,,['mac'],,
scan_3910,14216891,['widescreen rack console'],,['belkin'],,,,,,,
scan_3911,14220388,"['quantel keyboard pc', 'mac keyboard pro']",['logickeyboard'],['logickeyboard'],,,,,,['premiere pro cc slim line'],
scan_3912,14222005,,,['dynamode wireless optical'],,,,,,,
scan_3913,14241054,,,['supermicro sys 6017r'],,,,,,,
scan_3914,14244577,['samsung'],,,['16gb'],,,"['UDIMM (Unbuffered)', 'ECC', '\xa0', 'PC4-17000 (2133)']",['\xa0'],['ddr4'],
scan_3915,14248097,['chassis 2x front usb'],,['akasa'],,,['specific mini itx'],,,,
scan_3916,14253579,,,['netgear'],,,['ethernet'],,,,
scan_3917,14257683,['corsair value'],,,['1gb'],"['ddr2 so dimm pc2', '200 pin']",,['6400 800mhz'],,,
scan_3918,14279925,,,,,,,,,,
scan_3919,14293666,['profile black'],,['v7'],,,,,,,
scan_3920,14295509,['corsair'],,,['16gb'],,,"['Vengeance LPX Black', 'UDIMM (Unbuffered)', 'DDR4', 'Non-ECC', 'PC4-21300 (2666)']",['Anodised Aluminium Heatspreader'],,
scan_3921,14317875,,,['raspberry'],,,,,['sandisk microsd'],,
scan_3922,14329720,,,,,,"['1000 100 10baset gigabit ethernet', 'pci express card']",,,,
scan_3923,14330579,"['br 6258nl n150', 'wireless personal hotspot travel router']",,,,,,,,,
scan_3924,14338185,,,['microsoft'],,,['usb 3'],,,,
scan_3925,14339901,,,,['37 5'],,,,,,
scan_3926,14340432,,,,['8gb'],['ddr3 pc3 12800 1600'],,,,['memory'],
scan_3927,14373223,['nvme ssd'],,['msi'],['256gb'],['ddr4'],['6qn 229'],,,,
scan_3928,14395604,"['lexar 3500x', 'write']",,,['128gb'],,,,,,
scan_3929,14417230,"['solutions antarctica silent tower', 'cpu cooler with']",,['gelid'],,,,,,,
scan_3930,14439806,['incremental access point license upgrade'],,['netgear'],,,,,,,
scan_3931,14443510,,,,,"['ddr4', 'gtx 1080 sc 250']",,,,,['amd ryzen 7']
scan_3932,14455855,,,['15'],,['ddr4 ram'],"['k', 'fhd led core i7 6500u']",,,,
scan_3933,14457584,,,,,,['sshd sd slot'],,,,
scan_3934,14466643,['silent fans'],,,,,,,,['ib e x2 cooler 8'],
scan_3935,14468885,['7990 cards'],,,,,,,,,
scan_3936,14470081,['memory cooler'],,['ek sf3d'],,,,,,,
scan_3937,14471303,,,,,,,,,,['intel amd']
scan_3938,14471942,,,['axp'],,,,,,,
scan_3939,14478666,['server adapter card'],,['sonnet'],,,['1000 100 10baset x4 pci express'],,,['gigabit pcie'],
scan_3940,14480308,['interconnect'],,,,,,,,,
scan_3941,14497384,['atx'],,['sata3'],,,,,,,
scan_3942,14512565,['i7 6820hk'],,,,['sc17'],,['7ghz'],,,
scan_3943,14534297,['320 streams'],,,['2gb'],,,['600mhz'],,,['radeon radeon r7 240 core']
scan_3944,14535390,['mobile rack'],,['icy dock'],,,,,,,
scan_3945,14536148,['windows server 2016'],,['microsoft'],,,,,,,
scan_3946,14536177,['windows server 2016'],,['microsoft'],,,,,,,
scan_3947,14536532,['p34k v5 cf2'],,,['14 gigabyte'],,,,,,
scan_3948,14536656,"['intel dc p3600 pcie', 'write iops']",,,['800gb'],,['nvme 3 0 x4 20nm'],,,['430k read 50k'],
scan_3949,14550973,,,['nofan'],,,,,,,
scan_3950,14592263,"['sst nb04b black', 'notebook cooler']",,['silverstone'],,,,,,,
scan_3951,14592288,"['notebook cooler with', 'docking station', 'product see specs']",,['silverstone'],,,,,,,
scan_3952,14593288,['keyboard and mouse bundle'],,['cherry dc'],,,,,,,
scan_3953,14596755,['fanless ali case'],,['akasa'],,,,,,,
scan_3954,14603021,,,['gigabyte'],,,,,,['7200'],['intel i5 7200u dual core']
scan_3955,14608519,"['samsung', '2 5']",,,['960gb'],,,,,"['pm863a', '97k 24k iops']",
scan_3956,14620989,,,,,,,,,,
scan_3957,14627226,,,['accuratus'],,,,,,,
scan_3958,14633921,"['compact attache', 'white']",,,['64gb'],,,,,,
scan_3959,14634982,['network cable'],,,,,,,,,
scan_3960,14647867,['blue'],,,,,,,,,
scan_3961,14648282,,,,,['a'],,,,,
scan_3962,14648823,,,,,['a'],,,,,
scan_3963,14650460,['samsung'],,,['8gb'],['server ram pc4 17000'],,"['ECC', 'PC4-17000 (2133)', 'UDIMM (Unbuffered)', 'DDR4']",['\xa0'],['ddr4'],
scan_3964,14657178,['ultra compact pc'],,['gigabyte'],,,['usb 3 0'],,,,['dual core i3 6100u cpu intel hd graphics m 2 slot']
scan_3965,14671631,,['laptop'],,,,,,,,['year warranty']
scan_3966,14675122,,,,,['a'],,,,,
scan_3967,14682587,"['fully wired 80', 'psu']",,,['450w evga'],,,,,,
scan_3968,14702233,['blue'],,,,['a'],,,,,
scan_3969,14715019,['mimi x3 wireless speaker system'],,['veho'],,,['Wireless'],,['Black'],,
scan_3970,14716168,['br 6324nl wireless n 150mbps broadband cable dsl router'],,['edimax'],,,,,,,
scan_3971,14721239,,,,,['gddr5 graphics card'],,,,,"['geforce gtx 1050', '768 core']"
scan_3972,14728490,,,,,,,,['external graphics'],,
scan_3973,14733505,['thunderbolt 3'],,,,,,,,,['intel jhl6540 thunderbolt 3 controller']
scan_3974,14737890,['server intel'],,['asus'],,['ddr4 rdimm lrdimm nvdimm'],,,,['esc4000 g3s'],
scan_3975,14740216,['n2200evo 2x bay raid'],,['thecus'],,,,,,,['dual core cavium econa cpu 256mb ddrii inc gigabit lan 2x usb']
scan_3976,14758708,['kingston microsdhc mobility multi memory card kit'],,,['8gb'],,,,['reader included'],['read adapter included usb card'],
scan_3977,14763497,,['wheels semiweighted'],['sl990pro'],,,,,,,
scan_3978,14781317,,['quad radiator'],,,,,['480'],,,
scan_3979,14781331,['radiator 2x g1'],,,,,,,,,
scan_3980,14788726,"['samsung', 'server memory pc4 19200']",,,['16gb'],,,"['DDR4', '\xa0', 'ECC', 'PC4-19200 (2400)']",['\xa0'],['ddr4'],
scan_3981,14788761,['hub psu'],,,,,,,,,
scan_3982,14801733,['corsair'],,,['8gb'],['silver pc3 14900'],['vengeance pro series'],,,,
scan_3983,14801822,['rl05 computer chassis mid tower'],,['silverstone'],,,,,,,
scan_3984,14801989,,,,,,,,,,
scan_3985,14806043,['istorage datashur'],['hardware'],,['4gb'],,,,,['usb 2'],
scan_3986,14809888,"['intel dc s3500', 'mlc read 550mb s', 'write', 'iops']",,,['400gb'],,,,,['75k read 11k'],
scan_3987,14819160,,,['ek kit x360 water cooling kit'],,,,,,,
scan_3988,14826135,"['x10dax o intel c612 s', 'sata iii', 'motherboard']",,['supermicro mbd'],,,,,,['2011 3 x2'],
scan_3989,14826827,['sandisk'],,,['480gb'],,,,,"['extreme ii', 'mlc read 545mb s']",
scan_3990,14850818,"['universal notebook ac adaptor', 'power switching']",,,,,['tips led'],,['light automatic'],,
scan_3991,14855305,['i7 6820hk'],,['4k uhd g sync ips'],,,,,,,
scan_3992,14858744,['qnap desktop'],,,,,['hdmi 5x usb 3 0'],,,,
scan_3993,14864541,"['ek vardar', 'pressure fan']",,,['120mm'],,,['120 1450rpm'],,,
scan_3994,14864943,['ek vardar'],,,['120mm'],,,,,,
scan_3995,14865247,['ek vardar'],,,['140mm'],,,,,,
scan_3996,14865265,['ek vardar'],,,,,,,,,
scan_3997,14865284,['ek vardar'],,,['140mm'],,,,,,
scan_3998,14889007,"['corsair', 'lpx red pc4 33600 4200']",,,['8gb'],,,"['Non-ECC', 'Vengeance LPX Red', 'DDR4', 'PC4-33600 (4200)', 'UDIMM (Unbuffered)']",['Anodised Aluminium Heatspreader Vengeance Airflow Fan'],,
scan_3999,14891686,"['ek cable', 'control black']","['ekwb', 'pwm fan adapter']",,,,,,['Black'],,
scan_4000,14892088,,,['intel'],,,,,['0ghz'],,['core i5']
scan_4001,14895979,['backplate black'],,,,,,,,,
scan_4002,14910374,,,['intel'],,,,,,,['core i5']
scan_4003,14915714,"['msi radeon hd', '1050mhz cores']",,,['2gb'],['gddr5 28nm gpu'],,,,['7790'],['overclocked 6000mhz']
scan_4004,14924404,['reversible'],['silverstone'],,['50cm'],,,,['Charcoal'],,
scan_4005,14927044,['istorage datashur pro secure pendrive usb 3 0'],,,['32gb'],,['USB 3.0'],"['43 MB/s', '116 MB/s']",['\xa0'],,
scan_4006,14927087,"['istorage datashur', 'usb3', 'aes']",,,['16gb'],,,,['encryption'],['pro'],
scan_4007,14927770,['sxs card'],,['sonnet'],,,,,,,
scan_4008,14936109,"['a64 board', 'keyboard mouse']",,['pine'],,,,,,,
scan_4009,14938719,,,['asus'],,,,,,,['e9 ps4 intel']
scan_4010,14939619,,,,,,['bt 4 0 usb 3'],,,,['7200u']
scan_4011,14948420,['alumni canvas case pink'],['cygnett'],,,,,,,,
scan_4012,14955589,['nvidia gtx titan'],,,"['12gb', '500gb']",,,,['win 10'],,
scan_4013,14955639,,,,,,['win'],,,,
scan_4014,14962623,"['wize', 'yr warranty']",,['prestigio'],,,,,,,['android']
scan_4015,14965925,,,,['3 5'],,['usb 3 0'],,['black'],,
scan_4016,14971884,"['x399 designare ex', 'amd x399 s']",,,,['ddr4 sata3 triple m 2 4'],,['usb3'],,,
scan_4017,14988534,['reversible'],['silverstone'],,['50cm'],,,,['Gold'],,
scan_4018,14988961,['usb 3'],,,,,,,,,
scan_4019,14992377,,,,,['ddr4'],,,,,['intel core i7 7700hq']
scan_4020,15003884,,,,,['ddr4 2x evga gtx1080'],,,['corsair'],,['intel i7 6800k']
scan_4021,15005455,,,,,['ddr4 8gb evga'],,,,,
scan_4022,15014327,,,,,,['pkt usb 3'],,['Orange'],['write 68 000'],
scan_4023,15014494,,,['angelbird'],,,"['pkt usb 3', 'grey 560']",,['Graphite'],['write 68 000'],
scan_4024,15023683,,,['gigabyte'],,,,['1151'],,,['intel gbe hdmi dvi d usb']
scan_4025,15031540,,,,,['480'],,,,,
scan_4026,15043835,,,,['17 3'],,,,,,
scan_4027,15049632,,,['microsoft'],,,['usb 3'],,,,
scan_4028,15058829,['server adapter'],,['intel'],,,['10gbe ocp sfp connectivity iscsi remote boot'],,['time sync'],,
scan_4029,15074132,['win8 free win10 upgrade'],,['msi'],,,,['gpu'],,,
scan_4030,15084160,"['adsl wireless router', 'usb3']",,['netgear'],,['5x gbe'],,['1733 mbps'],,,
scan_4031,15093973,"['widescreen led', 'optical touchscreen monitor']",,,['22 iiyama'],,,,,,
scan_4032,15095494,['sli overclocked'],,['3xs vengeance'],,"['ddr4 2x', 'gtx 1080 black']",,,,,['intel core i7']
scan_4033,15112942,,,['650w cooler master'],,,,,,,
scan_4034,15121420,['megaraid sas'],,['avago 9380'],,['4i4e sgl'],,,,['sas pcie 3 0'],
scan_4035,15129553,['x2 pcie 3 0 x16'],,['supermicro'],,,,,['sas2 sata3'],,
scan_4036,15139290,['microatx'],,,,,,,,,['gigabyte']
scan_4037,15144046,['microatx'],,['gigabyte'],,,,,,,
scan_4038,15147159,['corsair value'],,,['2gb'],"['ddr2 so dimm pc2', '200 pin']",,['6400 800mhz'],,,
scan_4039,15151941,,,,,,['usb 3 1 gen'],,,,
scan_4040,15154753,['reversible'],['silverstone'],,['50cm'],,,,['Silver'],,
scan_4041,15156801,['barebone kit'],,['gigabyte'],,,,,,['bsi5t 6200 brix'],['intel i5 6200u dual core']
scan_4042,15205864,,,['supermicro'],,,,,,,
scan_4043,15206877,['upto 480mbps'],,,,,,,,,
scan_4044,15209660,,,['amd'],,['32 thread'],['7ghz'],,,['7281 s'],
scan_4045,15232235,['mac advance'],,"['logickeyboard pro', 'tools keyboard']",,,,,,,
scan_4046,15241495,"['xfx', 'processors 2x']",,,['1gb'],['gddr5 gpu'],,"['4200mhz', '900mhz']",,,
scan_4047,15247811,['intel c624 s'],,['supermicro'],,['ddr4 sata3 pcie 3 0 x16 x8'],,,,"['x11dph t', '3647 x2 16x']",
scan_4048,15261658,,,,['16gb'],['s read 20mb s'],,,,,
scan_4049,15272319,,,,,"['ddr4', 'gtx 1050']",['win 10'],,['home'],,['intel core i5']
scan_4050,15272908,,,,,['ddr4'],,,,,['intel core i7']
scan_4051,15278573,['adam elements iklips red'],,,['128gb'],,['apple lightning usb 3'],,['Red'],,
scan_4052,15286091,"['solid state drive', 'write']",,['angelbird'],,,,,['\xa0'],['wings mx2'],
scan_4053,15286584,"['solid state drive', 'write']",,['angelbird'],,,,,['\xa0'],,
scan_4054,15286783,['msi radeon rx vega'],,,['8gb'],,"['hbm2 dp', 'hdmi']",['945mhz'],,,
scan_4055,15311599,,,,,['gddr5 graphics card'],,,,,['radeon rx 470 mining edition']
scan_4056,15315433,,,['gigabyte'],,,,,,['6200 brix'],['intel i5 6200u dual core']
scan_4057,15315798,"['rog', 'blu ray']",,,"['17 3', 'g752vy t7048t 2 6ghz core i7 6700hq']",,,,,,
scan_4058,15337496,['usb keyboard'],,['samson'],,,,,,['graphite 32'],
scan_4059,15338755,['prime b350'],,,,,,,,,['amd b350 s am4']
scan_4060,15342771,['kingston usb datatraveller g3 orange usb'],,,['32gb'],,,,,,
scan_4061,15343454,,,,,,,,['gddr5 graphics'],,['amd radeon rx 470 mining edition']
scan_4062,15350339,,,['asrock'],,,,['1151'],,,
scan_4063,15371073,"['r7 mobility', 'hub']",,['pqi'],,,['usb'],,,,
scan_4064,15373960,,,,,,,,['Black'],,
scan_4065,15375342,,['dlp projector'],['optoma'],,,,,['Gold'],,['compact']
scan_4066,15391200,"['micro atx', '400w redundant psu']",,['supermicro superchassis cse'],,,,,,,
scan_4067,15401978,,,['gigabyte'],,,,,,['k85 rgb'],
scan_4068,15421178,['ipmi kvm micro atx'],,,,,,,,,
scan_4069,15421229,,,['supermicro'],,,,,,,['intel xeon processor']
scan_4070,15428172,['corsair'],,,['4gb'],['ddr3 xms3 pc3 12800 1600 non ecc'],,"['DDR3', 'UDIMM (Unbuffered)', 'XMS3', 'Non-ECC', 'PC3-12800 (1600)']",['Heat Sink Heat Spreader'],,
scan_4071,15429316,,,['supermicro'],,,,,,['f intel c236 s1151'],
scan_4072,15498294,,,,['32gb'],,,,['rf refurbished'],,
scan_4073,15526628,"['micro pwm', 'ultra quiet pwm 3800rpm brushless fan']",,,['92mm'],,,,,,['black 3800rpm dc brushless']
scan_4074,15539653,['radeon r9 290x'],['gpu'],,"['4gb', '28nm']",,,,,,
scan_4075,15546381,"['matrox', 'pci e x16']",['p690'],,,,['PCIe (x16)'],['128MB'],,,
scan_4076,15547364,['gigabit router'],,,,,,,,,
scan_4077,15559983,['year international travellers'],,['acer advantage warranty'],,,,,,,
scan_4078,15562409,['cw01b wdr desktop'],,['silverstone'],,,,,,,
scan_4079,15574957,,,['octacore'],['16gb'],,['android 5 1'],,['grey'],,
scan_4080,15576488,,,['octacore'],['16gb'],,['android 5'],,,,
scan_4081,15577930,['storage'],,,['32gb'],,['android 4'],,,,
scan_4082,15581297,"['lexar 3500x', 'write']",,,['64gb'],,,,,,
scan_4083,15582062,"['ek vardar evo', '2000rpm fan']",['black'],,['140mm'],,,,,,
scan_4084,15582101,"['ek vardar evo', 'black']",,,['120mm'],,['blade pwm 3000rpm'],,,,
scan_4085,15582132,['ek vardar evo 120er black 2200rpm fan'],,,['120mm'],,,,,,
scan_4086,15592844,"['samsung', '2 5']",,,['960gb'],,,,,['sm863a'],
scan_4087,15639883,['istorage datashur'],,,['8gb'],,,,,['personal 256'],
scan_4088,15672394,['nvidia pny'],,,['1gb'],,['pci e 2 0 x16'],,['128bit gddr5'],['quadro 2000'],
scan_4089,15674270,,,['supermicro mbd a1srm'],,,,,,,['intel atom c2758 cpu bmc integrated aspeed']
scan_4090,15707431,['titan x pascal'],,['3xs gamer x'],['500gb'],['ddr4'],,,['corsair'],,['intel i7']
scan_4091,15721306,"['corsair voyager pendrive usb 3 0 read 80mb s', 'capless refurbished']",,,['32gb'],,,,,,
scan_4092,15722367,['gtx 1080 strix'],,,,['ddr4'],,,,,
scan_4093,15722379,,,,['256gb'],,,,,,
scan_4094,15725148,['usb port'],,,,,,,['usb powered'],,
scan_4095,15747692,['elite x fit'],,,['64gb'],,['USB 3.0 Type-A'],"['200 MB/s', '30 MB/s']",['Black'],,
scan_4096,15771905,"['silent full', 'modular 80plus', 'psu']",,['1050w seasonic snow'],,,,,,,
scan_4097,15796142,,,,"['128gb', '8x16gb']",,,"['DDR4', 'UDIMM (Unbuffered)', 'Non-ECC', 'Vengeance RGB Black', 'PC4-28800 (3600)']",['Anodised Aluminium Heatspreader'],,
scan_4098,15796860,,,,,,,,,,['intel core i7']
scan_4099,15801014,['bronze hybrid'],,['600w'],,,,,,,
scan_4100,15808484,['990fx killer'],,,,['am3 ddr3 pcie 2 0'],,,,,['amd 990fx s']
scan_4101,15827183,"['black ribbed', 'provides passive']",['aluminium design'],['ekwb'],,,,,['sata ssds'],,
scan_4102,15830323,,,"['asus', 'e8']",,,,,,,['intel']
scan_4103,15834444,,,['asrock'],,,,,,,
scan_4104,15837121,['monarch x4 clean csq nickel'],,['ek ram'],,,,,,,
scan_4105,15845420,,['pny'],,['12gb'],['745mhz'],,,,['tesla k40'],
scan_4106,15848976,,,,['17 3'],['ddr4'],['scan 3xs lg17'],,,,
scan_4107,15848991,,,,['17 3'],['ddr4'],['scan 3xs lg17'],,,,['core i7 6700hq']
scan_4108,15849735,['mx board'],,['cherry'],,,,,,,
scan_4109,15854631,"['com universal usb', 'docking station']",,['startech'],,,['adapters 2x usb usb 3 0 gbe'],,,,
scan_4110,15865024,['collection chassis'],,['4u'],,,['window'],,,['60x'],
scan_4111,15866460,['protection collection chassis'],,['silverstone'],,,,,,,
scan_4112,15875500,"['crucial', 'server memory pc3 12800']",['vlp'],,['8gb'],['ddr3'],,"['Server', 'ECC', 'DDR3', 'UDIMM (Unbuffered)', 'PC3-12800 (1600)']",['\xa0'],,
scan_4113,15890928,,,,"['16gb', '4x4gb']",,,,,,
scan_4114,15906575,['ek uni pump bracket'],,,,,,,,,
scan_4115,15911979,,,['gigabyte'],,,['usb 3 0'],['1151'],,,['intel gbe hdmi']
scan_4116,15923071,"['barebone hybrid', 'storage server 1x sp3']",,['tyan'],,,,,,,
scan_4117,15925365,['ux303ua zenbook full hd core i5 6200u cpu'],,,,,,,,,
scan_4118,15925743,,,['gigabyte'],,,,,,['1155 ddr3 sata iii'],
scan_4119,15926314,"['desktop raid 5', 'usb 3 0']",,['sonnet'],,,,,,,
scan_4120,15933904,,,,['17 3'],,['scan 3xs lg17'],,['vengeance gtx'],,
scan_4121,15937294,['ultra 3d nand'],,,,,,,,,
scan_4122,15955669,"['hba s controller', 'none raid pci e']",,,,,,,,,
scan_4123,15955774,"['cocoon protective', 'padded sleeve']",['material'],['pakuma'],,,,,,['eco2tab'],
scan_4124,15961050,,,['pny'],['11gb'],,['gddr5x vr ready graphics card'],,,,['geforce gtx 1080 ti founders']
scan_4125,15966022,"['strider sst st60f', 'v2']",,['600w silverstone'],,,['p 85 eff 80'],,,,
scan_4126,15975105,['msi radeon rx 580 armor oc'],,,['8gb'],['gddr5'],['polaris 2304 streams'],,,,
scan_4127,16000840,['android'],,,,,,,,,
scan_4128,16013157,,,['d link dsl g604t adsl router'],,,,,,,
scan_4129,16019108,,,['magma'],,,"['thunderbolt 2', 'to pcie expansion 4 drive']",,,,
scan_4130,16019442,,,,['15 6'],,,,,,['geforce gtx']
scan_4131,16032848,['sapphire'],,,['2gb'],['gddr5 980mhz'],,,,,['radeon r9']
scan_4132,16034496,['bsc000'],,['asus'],,,,,,['90xb00kp'],
scan_4133,16037193,,,,,,,,,,['7200u']
scan_4134,16038093,['aero'],,['aerocool'],,,,['gpu'],,,
scan_4135,16045060,"['laptop power', 'c5 clover leaf', 'power cable lead']",['for'],,,,,,,,
scan_4136,16094832,"['z170 premium', 'z170 s']",,['asus'],,['ddr4'],['usb3'],,,,
scan_4137,16097613,['boost'],,['gigabyte'],,['gpu'],,['1733 mhz'],,,['geforce gtx 1080 d5x windforce3']
scan_4138,16108037,['msi geforce'],['797mhz'],,['2gb'],['gddr3 gpu'],,['1600mhz'],,,
scan_4139,16110455,['corsair'],,,['16gb'],,,"['Vengeance LPX Black', 'UDIMM (Unbuffered)', 'DDR4', 'Non-ECC', 'PC4-19200 (2400)']",['Anodised Aluminium Heatspreader'],,
scan_4140,16117673,"['write', 'compact and lightweight']",['pny'],,['32gb'],,,,,,['attach']
