cdi_id,cdi_cluster_id,cdi_style,cdi_product_type,cdi_material,cdi_color,cdi_finish,cdi_height,cdi_capacity,cdi_base,cdi_shape,cdi_category,cdi_brand,cdi_blocking_key
cdi_6961,14586229,'cetlus',"'blade gear', 'guard dual'",'nsf',,,'138.00 Pound(s)',,,,'to 5',,"'cetlus'_'blade gear', 'guard dual'_'nsf'___'138.00 Pound(s)'____'to 5'_"
cdi_6962,14587650,'pump assembly',,,,,,,,,,,'pump assembly'__________
cdi_6963,14594229,"'deep pans with', 'self contained refrigeration', 'doors'",'top',,"'two section 10', 'rear mounted'",,'268.00 Pound(s)','10 - 12 pan',,,,,"'deep pans with', 'self contained refrigeration', 'doors'_'top'__'two section 10', 'rear mounted'__'268.00 Pound(s)'_'10 - 12 pan'____"
cdi_6964,14594251,"'deep pans with', 'self contained refrigeration', 'drawers'","'top', 'legs rear'",,,,'268.00 Pound(s)','10 - 12 pan',,'mounted',,,"'deep pans with', 'self contained refrigeration', 'drawers'_'top', 'legs rear'____'268.00 Pound(s)'_'10 - 12 pan'__'mounted'__"
cdi_6965,14595033,"'deep pans with 10 cutting board', 'top', 'self contained refrigeration', 'drawers'",'legs rear',,"'line mighty top', 'stainless steel'",'two','282.00 Pound(s)','10 - 12 pan',,'mounted',,,"'deep pans with 10 cutting board', 'top', 'self contained refrigeration', 'drawers'_'legs rear'__'line mighty top', 'stainless steel'_'two'_'282.00 Pound(s)'_'10 - 12 pan'__'mounted'__"
cdi_6966,14595165,"'deep pans with', 'self contained refrigeration', 'doors'",'top',,'rear mounted',,'270.00 Pound(s)','10 - 12 pan',,,,,"'deep pans with', 'self contained refrigeration', 'doors'_'top'__'rear mounted'__'270.00 Pound(s)'_'10 - 12 pan'____"
cdi_6967,14595191,"'two', 'deep pans with', 'self contained refrigeration', 'drawers'","'top', 'legs rear'",,'section with drawers',,'270.00 Pound(s)','10 - 12 pan',,'mounted',,,"'two', 'deep pans with', 'self contained refrigeration', 'drawers'_'top', 'legs rear'__'section with drawers'__'270.00 Pound(s)'_'10 - 12 pan'__'mounted'__"
cdi_6968,14597103,'h breeze with energywise self contained refrigeration system curved',"'glass rear', 'end panels with stainless mirrored'",'cetlus etl',,,'1450.00 Pound(s)','1',,'front panel','front',,"'h breeze with energywise self contained refrigeration system curved'_'glass rear', 'end panels with stainless mirrored'_'cetlus etl'___'1450.00 Pound(s)'_'1'__'front panel'_'front'_"
cdi_6969,14597132,,"'glass rear', 'end panels with stainless mirrored'",'cetlus etl',,,'1150.00 Pound(s)','1',,'front panel',"'h breeze with energywise self', 'front'",'fusion refrigerated service',"_'glass rear', 'end panels with stainless mirrored'_'cetlus etl'___'1150.00 Pound(s)'_'1'__'front panel'_'h breeze with energywise self', 'front'_'fusion refrigerated service'"
cdi_6970,14597158,'h breeze with energywise self contained refrigeration system curved',"'glass rear', 'end panels with stainless mirrored'",'cetlus etl',,,'950.00 Pound(s)','1',,'front panel','front',,"'h breeze with energywise self contained refrigeration system curved'_'glass rear', 'end panels with stainless mirrored'_'cetlus etl'___'950.00 Pound(s)'_'1'__'front panel'_'front'_"
cdi_6971,14597182,'h breeze with energywise self contained refrigeration system curved',"'glass rear', 'end panels with stainless mirrored'",'cetlus etl',,,'1150.00 Pound(s)','1',,'front panel','front',,"'h breeze with energywise self contained refrigeration system curved'_'glass rear', 'end panels with stainless mirrored'_'cetlus etl'___'1150.00 Pound(s)'_'1'__'front panel'_'front'_"
cdi_6972,14597651,"'deep pans with 10 cutting board', 'top', 'self contained refrigeration', 'drawers'",'legs rear','line mighty','stainless steel',,'285.00 Pound(s)','17 - 19 pan',,'mounted',,,"'deep pans with 10 cutting board', 'top', 'self contained refrigeration', 'drawers'_'legs rear'_'line mighty'_'stainless steel'__'285.00 Pound(s)'_'17 - 19 pan'__'mounted'__"
cdi_6973,14598082,'mechanical timer','pressure steamer electric heated boiler',,,,'1010.00 Pound(s)',,,,,,'mechanical timer'_'pressure steamer electric heated boiler'____'1010.00 Pound(s)'_____
cdi_6974,14598084,,,,,,'835.00 Pound(s)',,,,,,_____'835.00 Pound(s)'_____
cdi_6975,14598085,,'mechanical timer',,,,'1100.00 Pound(s)',,,,,'pressure steamer gas heated boiler',_'mechanical timer'____'1100.00 Pound(s)'_____'pressure steamer gas heated boiler'
cdi_6976,14616058,"'with ground nema', 'hinged / swing'","'deluxe refrigerator', 'solid door with', 'wire shelves'","'galvanized', 'cetlus energy star'",'stainless steel',,'274.00 Pound(s)','10 - 23 cu. ft.',,,'nsf culus',,"'with ground nema', 'hinged / swing'_'deluxe refrigerator', 'solid door with', 'wire shelves'_'galvanized', 'cetlus energy star'_'stainless steel'__'274.00 Pound(s)'_'10 - 23 cu. ft.'___'nsf culus'_"
cdi_6977,14619487,'opposite ends',"'mold', 'tinplate'",,,'unmolding',,,,,,,"'opposite ends'_'mold', 'tinplate'___'unmolding'______"
cdi_6978,14619490,,"'mold', 'opposite ends', 'tinplate'",,,'unmolding',,"'9 7', '8 l'",,,,,"_'mold', 'opposite ends', 'tinplate'___'unmolding'__'9 7', '8 l'____"
cdi_6979,14619508,"'mold', 'rectangular', 'opposite ends'",,'tin',,'plated',,"'11 3', '4 l'",,,,,"'mold', 'rectangular', 'opposite ends'__'tin'__'plated'__'11 3', '4 l'____"
cdi_6980,14620266,"'barrel or straight', 'wall keg capacity stainless steel top', 'stationary', 'flat top, stainless steel'",'floor self','galvanized',,,'456.00 Pound(s)','3',,'stainless steel',,,"'barrel or straight', 'wall keg capacity stainless steel top', 'stationary', 'flat top, stainless steel'_'floor self'_'galvanized'___'456.00 Pound(s)'_'3'__'stainless steel'__"
cdi_6981,14628304,'drawers','dial thermometers','top',,,"'pans face', '300.00 Pound(s)'",,,,,'phoenix refrigerated base',"'drawers'_'dial thermometers'_'top'___'pans face', '300.00 Pound(s)'_____'phoenix refrigerated base'"
cdi_6982,14628623,"'wall keg capacity stainless steel', 'flat top, stainless steel', 'stationary'",'floor self','galvanized',,,'423.00 Pound(s)','3',,'stainless steel',,,"'wall keg capacity stainless steel', 'flat top, stainless steel', 'stationary'_'floor self'_'galvanized'___'423.00 Pound(s)'_'3'__'stainless steel'__"
cdi_6983,14631516,,"'burners rear', 'left thermostatic', 'shelf 6 adjustable'","'saut burners', 'battery', 'stainless steel'",'per oven','nsf','1075.00 Pound(s)',,"'convection ovens', '(2) convection ovens'",'restaurant',,,"_'burners rear', 'left thermostatic', 'shelf 6 adjustable'_'saut burners', 'battery', 'stainless steel'_'per oven'_'nsf'_'1075.00 Pound(s)'__'convection ovens', '(2) convection ovens'_'restaurant'__"
cdi_6984,14631553,"'reach in', 'hinged / swing'","'deluxe refrigerator', 'solid door with'","'self contained 304 stainless steel', 'wire shelves', 'cetlus energy star'",,'two','357.00 Pound(s)','24 - 37 cu. ft.',,'galvanized',,,"'reach in', 'hinged / swing'_'deluxe refrigerator', 'solid door with'_'self contained 304 stainless steel', 'wire shelves', 'cetlus energy star'__'two'_'357.00 Pound(s)'_'24 - 37 cu. ft.'__'galvanized'__"
cdi_6985,14632295,'restaurant',"'burners rear', 'shelf 6 adjustable'","'saut burners', 'battery', 'stainless steel'","'ultimate', 'per oven'",'nsf','1075.00 Pound(s)',,"'convection ovens', '(2) convection ovens'",,,,"'restaurant'_'burners rear', 'shelf 6 adjustable'_'saut burners', 'battery', 'stainless steel'_'ultimate', 'per oven'_'nsf'_'1075.00 Pound(s)'__'convection ovens', '(2) convection ovens'___"
cdi_6986,14635050,,,,,,,,,,,,__________
cdi_6987,14635119,,'dome fits','high temp',,,,'9 plate',,,,,_'dome fits'_'high temp'____'9 plate'____
cdi_6988,14638127,"'twin', 'floor model'","'mechanical thermostat', 'glass door'","'60 minute', 'timer stainless steel', 'pane'",,'cetlus','212.00 Pound(s)','150 500','legs not included',,,,"'twin', 'floor model'_'mechanical thermostat', 'glass door'_'60 minute', 'timer stainless steel', 'pane'__'cetlus'_'212.00 Pound(s)'_'150 500'_'legs not included'___"
cdi_6989,14644515,"'half door(s), wide'","'refrigerator', 'contained refrigeration stainless steel', 'half height doors'",'section self',,,'490.00 Pound(s)','24 - 37 cu. ft.',,,'one',,"'half door(s), wide'_'refrigerator', 'contained refrigeration stainless steel', 'half height doors'_'section self'___'490.00 Pound(s)'_'24 - 37 cu. ft.'___'one'_"
cdi_6990,14644550,'refrigerator reach in display',"'contained refrigeration stainless steel', 'glass doors'",'section self',,,'500.00 Pound(s)',"'5 casters', '24 - 37 cu. ft.'",,'hinged','one',,"'refrigerator reach in display'_'contained refrigeration stainless steel', 'glass doors'_'section self'___'500.00 Pound(s)'_'5 casters', '24 - 37 cu. ft.'__'hinged'_'one'_"
cdi_6991,14648735,,"'refrigerator', 'contained refrigeration stainless steel', 'glass doors'","'section self', 'exterior aluminum'",,,'480.00 Pound(s)',"'5 casters', '24 - 37 cu. ft.'",,'hinged','one',,"_'refrigerator', 'contained refrigeration stainless steel', 'glass doors'_'section self', 'exterior aluminum'___'480.00 Pound(s)'_'5 casters', '24 - 37 cu. ft.'__'hinged'_'one'_"
cdi_6992,14648747,"'half door(s), wide'","'refrigerator', 'contained refrigeration stainless steel', 'half height doors'","'section self', 'exterior aluminum'",,,'470.00 Pound(s)','24 - 37 cu. ft.',,,'one',,"'half door(s), wide'_'refrigerator', 'contained refrigeration stainless steel', 'half height doors'_'section self', 'exterior aluminum'___'470.00 Pound(s)'_'24 - 37 cu. ft.'___'one'_"
cdi_6993,14649040,"'top', 'pans', 'rear', 'r404a refrigeration system', 'drawers'",'refrigerator three','stainless steel',,,'545.00 Pound(s)','10 - 12 pan',,,,,"'top', 'pans', 'rear', 'r404a refrigeration system', 'drawers'_'refrigerator three'_'stainless steel'___'545.00 Pound(s)'_'10 - 12 pan'____"
cdi_6994,14649363,"'restaurant', 'oven', 'oven', 'flue riser with shelf stainless steel', 'front'","'burners rear', 'shelf 6 adjustable'","'saut burners', 'battery', 'battery'",'ultimate','nsf','1075.00 Pound(s)',,"'(1) standard oven, (1) convection oven'",,,,"'restaurant', 'oven', 'oven', 'flue riser with shelf stainless steel', 'front'_'burners rear', 'shelf 6 adjustable'_'saut burners', 'battery', 'battery'_'ultimate'_'nsf'_'1075.00 Pound(s)'__'(1) standard oven, (1) convection oven'___"
cdi_6995,14649366,"'ultimate', 'restaurant', 'oven', 'oven', 'flue riser with shelf stainless steel', 'front'","'burners rear', 'shelf 6 adjustable'","'saut burners', 'battery', 'battery'",,'nsf','1075.00 Pound(s)',,"'(1) standard oven, (1) convection oven'",,,,"'ultimate', 'restaurant', 'oven', 'oven', 'flue riser with shelf stainless steel', 'front'_'burners rear', 'shelf 6 adjustable'_'saut burners', 'battery', 'battery'__'nsf'_'1075.00 Pound(s)'__'(1) standard oven, (1) convection oven'___"
cdi_6996,14649590,"'restaurant', 'oven', 'oven', 'flue riser with shelf stainless steel', 'front'","'burners rear', 'left thermostatic', 'shelf 6 adjustable'","'saut burners', 'battery', 'battery'",'ultimate','nsf','1075.00 Pound(s)',,"'(1) standard oven, (1) convection oven'",,,,"'restaurant', 'oven', 'oven', 'flue riser with shelf stainless steel', 'front'_'burners rear', 'left thermostatic', 'shelf 6 adjustable'_'saut burners', 'battery', 'battery'_'ultimate'_'nsf'_'1075.00 Pound(s)'__'(1) standard oven, (1) convection oven'___"
cdi_6997,14650084,,,,'only',,,,,,,,___'only'_______
cdi_6998,14650090,,,,,,,,,,,,__________
cdi_6999,14650095,,,,'only',,,,,,,,___'only'_______
cdi_7000,14650119,,,,'only',,,,,,,,___'only'_______
cdi_7001,14650127,,,,,,,,,,,,__________
cdi_7002,14650814,'legs flue connector','compartment ssd solid state digital','front',,,'1095.00 Pound(s)',,"'each cetl', 'legs'",,,,"'legs flue connector'_'compartment ssd solid state digital'_'front'___'1095.00 Pound(s)'__'each cetl', 'legs'___"
cdi_7003,14658999,'compartment ssd solid state digital','legs flue connector','front',,'nsf','1155.00 Pound(s)',,'legs',,,,'compartment ssd solid state digital'_'legs flue connector'_'front'__'nsf'_'1155.00 Pound(s)'__'legs'___
cdi_7004,14659558,"'porcelain crumb', 'front'","'doors', 'legs', 'cetl'","'solid state digital', 'stainless steel'",,,'590.00 Pound(s)',,'legs',,'25',,"'porcelain crumb', 'front'_'doors', 'legs', 'cetl'_'solid state digital', 'stainless steel'___'590.00 Pound(s)'__'legs'__'25'_"
cdi_7005,14659836,"'barrel or straight', 'wall keg capacity stainless steel top', 'flat top, stainless steel', 'stationary'",'floor self','galvanized',,,'500.00 Pound(s)','4',,'stainless steel',,,"'barrel or straight', 'wall keg capacity stainless steel top', 'flat top, stainless steel', 'stationary'_'floor self'_'galvanized'___'500.00 Pound(s)'_'4'__'stainless steel'__"
cdi_7006,14661210,,,,'stainless steel',,,,,,,,___'stainless steel'_______
cdi_7007,14661702,,,,'only',,,,,,,,___'only'_______
cdi_7008,14662160,,,,'only',,,,,,,,___'only'_______
cdi_7009,14662161,,,,'only',,,,,,,,___'only'_______
cdi_7010,14662172,,,,'only',,,,,,,,___'only'_______
cdi_7011,14663303,"'restaurant', 'oven'","'burners rear', 'raised griddle broiler standing pilot 1', 'shelf 6 adjustable'","'saut burners', 'battery'",'ultimate',"'stainless steel', 'nsf'",'1075.00 Pound(s)',,"'flue riser with shelf', '(1) convection oven, (1) cabinet'",,,,"'restaurant', 'oven'_'burners rear', 'raised griddle broiler standing pilot 1', 'shelf 6 adjustable'_'saut burners', 'battery'_'ultimate'_'stainless steel', 'nsf'_'1075.00 Pound(s)'__'flue riser with shelf', '(1) convection oven, (1) cabinet'___"
cdi_7012,14666439,'hinged / swing',"'deluxe refrigerator', 'solid doors', 'cetlus culus'","'self contained 304 stainless steel', 'stainless steel'",,,"'72 cu', '602.00 Pound(s)'","'9 adjustable', '60 1', '11 3', '54 - 85 cu. ft.'",,'galvanized',,,"'hinged / swing'_'deluxe refrigerator', 'solid doors', 'cetlus culus'_'self contained 304 stainless steel', 'stainless steel'___'72 cu', '602.00 Pound(s)'_'9 adjustable', '60 1', '11 3', '54 - 85 cu. ft.'__'galvanized'__"
cdi_7013,14671402,,"'waste chute', 'made in'",'stainless steel',,,,'not be',,'22 gauge',,,"_'waste chute', 'made in'_'stainless steel'____'not be'__'22 gauge'__"
cdi_7014,14684442,"'draft beer cooler', 'barrel or 5 straight', 'top', 'flat top, stainless steel', 'stationary'",'floor self',,,'stainless steel','550.00 Pound(s)','5',,,,,"'draft beer cooler', 'barrel or 5 straight', 'top', 'flat top, stainless steel', 'stationary'_'floor self'___'stainless steel'_'550.00 Pound(s)'_'5'____"
cdi_7015,14689648,,"'edge', 'built in'",,,,'65.00 Pound(s)','49 l',,"'tapered', 'rectangle'",,'raw bar',"_'edge', 'built in'____'65.00 Pound(s)'_'49 l'__'tapered', 'rectangle'__'raw bar'"
cdi_7016,14705420,'deep pans each compartment digital',"'not voided', 'includes'",,,,"'12 x 20', '512.00 Pound(s)'",,,,,,"'deep pans each compartment digital'_'not voided', 'includes'____'12 x 20', '512.00 Pound(s)'_____"
cdi_7017,14707379,"'deep pans with', 'top', 'self contained refrigeration', 'drawers'",,'stainless steel','rear mounted',,'267.00 Pound(s)','8 - 9 pan',,,,,"'deep pans with', 'top', 'self contained refrigeration', 'drawers'__'stainless steel'_'rear mounted'__'267.00 Pound(s)'_'8 - 9 pan'____"
cdi_7018,14722263,"'deep pans with', 'top', 'self contained refrigeration', 'doors'",,,'rear mounted',,'267.00 Pound(s)','8 - 9 pan',,,,,"'deep pans with', 'top', 'self contained refrigeration', 'doors'___'rear mounted'__'267.00 Pound(s)'_'8 - 9 pan'____"
cdi_7019,14733538,"'electric full', 'two speed motor'",'controls with','timer',,,'1180.00 Pound(s)','60 minute','legs',,,,"'electric full', 'two speed motor'_'controls with'_'timer'___'1180.00 Pound(s)'_'60 minute'_'legs'___"
cdi_7020,14733546,"'electric full', 'two speed motor'",'controls with','timer',,,'1100.00 Pound(s)','60 minute','legs',,,,"'electric full', 'two speed motor'_'controls with'_'timer'___'1100.00 Pound(s)'_'60 minute'_'legs'___"
cdi_7021,14743184,'shelf cutting board 18ga stainless steel','fixed brackets','stainless',,,,,,,,,'shelf cutting board 18ga stainless steel'_'fixed brackets'_'stainless'________
cdi_7022,14744355,'knob non threaded','mixer hobart',,,,,'hcm300 hcm450',,,,,'knob non threaded'_'mixer hobart'_____'hcm300 hcm450'____
cdi_7023,14745422,"'full height doors', 'control'",,'self contained refrigeration stainless steel',,'one','425.00 Pound(s)','24 - 37 cu. ft.',,,,,"'full height doors', 'control'__'self contained refrigeration stainless steel'__'one'_'425.00 Pound(s)'_'24 - 37 cu. ft.'____"
cdi_7024,14746696,'canned heat holder cast iron','not included','canned heat approved','with handle 1 wood cover 1',,,,'for indoor',,,,'canned heat holder cast iron'_'not included'_'canned heat approved'_'with handle 1 wood cover 1'____'for indoor'___
cdi_7025,14746949,'top sold separately','bearing aluminum',,,,,,,,,'lazy','top sold separately'_'bearing aluminum'_________'lazy'
cdi_7026,14746968,,'only',,,,,,'dia polished',,,'compote dish cover',_'only'______'dia polished'___'compote dish cover'
cdi_7027,14746969,'compote dish',,,,,,,,,,,'compote dish'__________
cdi_7028,14746985,'compote dish',,,,,,,,,,,'compote dish'__________
cdi_7029,14746986,,'only',,,,,,'dia polished',,,'compote dish cover',_'only'______'dia polished'___'compote dish cover'
cdi_7030,14757725,,'fixed brackets',,,,,,,,,,_'fixed brackets'_________
cdi_7031,14757769,,'fixed brackets',,'stainless shelf',,,,,,,,_'fixed brackets'__'stainless shelf'_______
cdi_7032,14757790,,'fixed brackets',,'stainless shelf',,,,,,,,_'fixed brackets'__'stainless shelf'_______
cdi_7033,14757851,'white','plain saddle',,'statue horse',,,,,,,,'white'_'plain saddle'__'statue horse'_______
cdi_7034,14757855,"'h blue', 'glaze'",'with saddle',,,,'11 3',,,,,'statue horse',"'h blue', 'glaze'_'with saddle'____'11 3'_____'statue horse'"
cdi_7035,14757859,'antique',,,,,,,,,,,'antique'__________
cdi_7036,14757869,'for display only',,,,,,,,,,,'for display only'__________
cdi_7037,14757871,'for display',,,,'only',,,,'blue',,,'for display'____'only'____'blue'__
cdi_7038,14757877,,,,'for display','only','18 h',,,,,,___'for display'_'only'_'18 h'_____
cdi_7039,14757878,"'serpent', 'with yellow dots for display only'",,,,,,,,,,,"'serpent', 'with yellow dots for display only'__________"
cdi_7040,14757896,'xian foot soldier',,,,,,,,,,'statue','xian foot soldier'__________'statue'
