ids,wor_author,half_author,wor_binding,half_binding,wor_id,half_id,wor_isbn,half_isbn,wor_pages,half_pages,wor_pubdate,half_pubdate,wor_publisher,half_publisher,wor_title,half_title,label
wor_45332_half_2509,Yu Aid,Yu Aida,Paperback,,wor_45332,half_2509,9781934876923,9781934876923,576,576,(22 Feb 2011),"Feb. 1st, 2011",Tor/Seven Seas ,Seven Seas,Gunslinger Girl Omnibus Collection 1: v. 1-3,Gunslinger Girl Omnibus Collection 1,1
wor_35053_half_889,Doug TenNapel,Doug TenNapel,Hardback,,wor_35053,half_889,9780606230001,9780545210287,266,266,(1 Jul 2010),"Jul. 1st, 2010",Turtleback Books ,Graphix,Ghostopolis,Ghostopolis,0
wor_30197_half_1401,Susan Beth Pfeffer,Susan Beth Pfeffer,Paperback,,wor_30197,half_1401,9780547550282,9780547550282,239,239,(18 Apr 2011),"Apr. 18th, 2011",Houghton Mifflin ,Graphia Books,THE World We Live in,This World We Live in,1
wor_33314_half_633,Megan Whalen Turner,Megan Whalen Turner,,Paperback,wor_33314,half_633,9781538428474,9780060824976,-1,280,(16 May 2017),"Dec. 27th, 2005",Greenwillow Books ,Eos,The Thief,The Thief,0
wor_47644_half_2893,Beth Goobie,Beth Goobie,Paperback,Paperback,wor_47644,half_2893,9781551433479,9781551433479,128,105,(1 Apr 2005),"May. 1st, 2005","Orca Book Publishers,Canada ",Orca Book s,Something Girl,Something Girl,1
wor_39056_half_1454,Marilyn E. Gootman,Marilyn E. Gootman,Paperback,,wor_39056,half_1454,9781575421704,9781575421704,128,118,(1 May 2005),"Apr. 15th, 2005","Free Spirit Publishing Inc.,U.S. ",Free Spirit Publishing,When a Friend Dies: A Book for Teens About Grieving and Healing,When a Friend Dies,1
wor_28275_half_33,Rick Riordan,Rick Riordan,Paperback,Paperback,wor_28275,half_33,9780141346809,9781423113461,400,576,(4 Jul 2013),"Apr. 3rd, 2012",Penguin Books Ltd ,Hyperion Books,Percy Jackson and the Lightning Thief,"The Heroes of Olympus, The, Book One",0
wor_36657_half_1655,Lynne Rae Perkins,Lynne Rae Perkins,Paperback,,wor_36657,half_1655,9780060092740,9780060092740,352,337,(15 Jan 2008),"Dec. 26th, 2007",HarperCollins Publishers Inc ,HarperTrophy,Criss Cross,Criss Cross,1
wor_44795_half_2408,Vicki Cobb,Vicki Cobb,Paperback,,wor_44795,half_2408,9780062377296,9780064460026,256,224,(5 Jul 2016),"Nov. 14th, 1984",HarperCollins ,HarperCollins,Science Experiments You Can Eat,Science Experiments You Can Eat,0
wor_40721_half_1742,Lynne Ewing,Lynne Ewing,Paperback,Paperback,wor_40721,half_1742,9780064406499,9780064406499,96,96,(3 Dec 1998),"Dec. 20th, 1997",HarperCollins Publishers Inc ,HarperCollins,Drive-by,Drive-By,1
wor_35784_half_1961,Heather Brewer,Heather Brewer,Hardback,,wor_35784,half_1961,9780606153614,9780142416471,313,313,(10 Aug 2010),"Aug. 10th, 2010",Turtleback Books ,Speak,Eleventh Grade Burns,Eleventh Grade Burns,0
wor_31558_half_393,Sheila Burnford,Sheila Burnford,Hardback,,wor_31558,half_393,9780884110996,9780440413240,-1,148,(12 Dec 1987),"Jan. 22nd, 1997",Amereon Limited ,Yearling Books,Incredible Journey,The Incredible Journey,0
wor_35964_half_1159,Cate Tiernan,Cate Tiernan,Paperback,,wor_35964,half_1159,9780142420119,9780142420119,720,720,(8 Dec 2011),"Dec. 8th, 2011",Speak ,Speak,"Sweep: Reckoning, Full Circle, and Night's Child",Sweep,1
wor_31434_half_662,Mark Forman,M. L. Forman,Hardback,,wor_31434,half_662,9781609088927,9781609089115,494,384,(1 Feb 2012),"Jan. 24th, 2012",Shadow Mountain ,Shadow Mountain,"Adventurer's Wanted, Book 3: Albreck's Tomb","Adventurer's Wanted, Book 2",0
wor_12798_half_1010,Herge Herge,Herge,Paperback,Paperback,wor_12798,half_1010,9780316358354,9780316358354,62,62,(30 Apr 1975),"Apr. 30th, 1975","Little, Brown & Company ","Little, Brown Books for Young Readers",The Adventures of Tintin: Black Island,The Adventures of Tintin,1
wor_46847_half_2782,Philip de Souz,Philip de Souza,Hardback,,wor_46847,half_2782,9781613835487,9780763641993,32,32,(1 Mar 2009),"Mar. 1st, 2009",Perfection Learning ,Candlewick Press (MA),The Roman News,The Roman News,0
wor_27071_half_2584,Doris Anderson,M. T. Anderson,Paperback,Paperback,wor_27071,half_2584,9781447401513,9780152053949,22,188,(15 Apr 2011),"Apr. 30th, 2006",Read Books ,Harcourt Paperbacks,"Simplified Systems of Sewing Styling - Lesson Three, Cutting",Whales on Stilts,0
wor_31188_half_773,Irene Hunt,Irene Hunt,Paperback,,wor_31188,half_773,9780425182796,9780425182796,192,192,(8 Jan 2002),"Jan. 8th, 2002",Berkley Books ,Berkley,The Lottery Rose,The Lottery Rose the Lottery Rose,1
wor_41751_half_1910,Stormie Omartian,Stormie Omartian,Paperback,,wor_41751,half_1910,9780736910217,9780736901901,128,203,(1 Feb 2002),"Jul. 1st, 2005","Harvest House Publishers,U.S. ",Harvest House s,The Power of a Praying Nation,The Power of a Praying Teen,0
wor_28448_half_832,Sharon M. Draper,Sharon M. Draper,Hardback,,wor_28448,half_832,9780689842320,9781416907015,304,330,(15 Aug 2003),"Jul. 6th, 2010",Simon & Schuster ,Simon Pulse,The Battle of Jericho,Just Another Hero,0
wor_48562_half_3060,Mavis Jukes,Mavis Jukes,Paperback,,wor_48562,half_3060,9780679890270,9780679890270,72,80,(15 Oct 1998),"Sep. 8th, 1998",Random House USA Inc ,Alfred A. Knopf,Growing Up - Its A Girl Thing,Growing Up: It's a Girl Thing,1
wor_42101_half_1959,Gloria D Miklowitz,Gloria D. Miklowitz,Hardback,,wor_42101,half_1959,9780812448542,9780440994060,158,176,(1 Oct 1986),"Oct. 1st, 1986",Perfection Learning ,Laurel Leaf Library,The War Between the Classes,The War Between the Classes,0
wor_34971_half_1009,Esther Hautzig,Esther Hautzig,Hardback,,wor_34971,half_1009,9780812463729,9780064470278,243,256,(1 Jun 1987),"Jun. 30th, 1987",Perfection Learning ,Harper Teen,The Endless Steppe,The Endless Steppe,0
wor_32786_half_570,Courtney Summers,Courtney Summers,Paperback,,wor_32786,half_570,9780312656744,9780312656744,336,326,(13 Jul 2012),"Jun. 19th, 2012",Griffin Publishing ,St. Martin's Griffin,This is Not a Test,This Is Not a Test,1
wor_6863_half_1555,Susan Hill,Susan Cooper,Paperback,Paperback,wor_6863,half_1555,9780140034912,9781416949954,208,244,(25 Oct 1973),"Sep. 30th, 2007",Penguin Books Ltd ,Aladdin Paperbacks,I'm the King of the Castle,The Dark Is Rising,0
wor_28441_half_356,Sharon M. Draper,Sharon M. Draper,Paperback,,wor_28441,half_356,9780689842092,9780689842092,336,336,(1 May 2001),"May. 1st, 2001",Simon Pulse ,Simon Pulse,Romiette and Julio,Romiette and Julio,1
wor_37058_half_1207,Nikki Carter,Nikki Carter,Paperback,,wor_37058,half_1207,9780758272706,9780758272706,250,240,(13 Dec 2012),"Nov. 1st, 2012",Kensington Publishing ,K-Teen/Dafina,Time To Shine: A Fab Life Novel,Time to Shine,1
wor_28387_half_13,Gary Paulsen,Gary Paulsen,Paperback,,wor_28387,half_13,9781416936473,9781416936473,186,186,(14 Jun 2008),"Jan. 1st, 2007",Simon & Schuster ,Simon & Schuster Books for Young Readers,Hatchet,Hatchet,1
wor_1457_half_1246,"Lois Lowry, Suzanne Pavlos",Lois Lowry,Paperback,,wor_1457,half_1246,9780764585104,9780439463560,64,64,(1 Jun 1999),"Jul. 31st, 2003",Houghton Mifflin Harcourt Publishing Company ,Scholastic Reference,The Giver,The Giver,0
wor_31570_half_395,Karen Blumenthal,Karen Blumenthal,Paperback,,wor_31570,half_395,9781250014450,9781250014450,320,320,(1 Mar 2012),"Feb. 14th, 2012",St Martin's Press ,Feiwel & Friends,Steve Jobs: The Man Who Thought Different,Steve Jobs,1
wor_35459_half_941,Amir AA Abrams,Amir Abrams,Paperback,,wor_35459,half_941,9780758273567,9780758273567,328,256,(27 Nov 2012),"Dec. 1st, 2012",Kensington Publishing ,Kensington Publishing Corporation,Crazy Love,Crazy Love,1
wor_33416_half_871,Aimee Carter,Aimee Carter,Paperback,,wor_33416,half_871,9781848450783,9780373210459,304,304,(6 Apr 2012),"Mar. 27th, 2012",HarperCollins Publishers ,Harlequin Teen,Goddess Interrupted,Goddess Interrupted,0
wor_37784_half_2845,Dana Reinhardt,Dana Reinhardt,Hardback,,wor_37784,half_2845,9780385739542,9780385739559,224,216,(12 Jul 2011),"Jul. 10th, 2012",Wendy Lamb Books ,Ember,The Summer I Learned to Fly,The Summer I Learned to Fly,0
wor_46635_half_2750,Stephanie Kate Strohm,Stephanie Kate Strohm,Paperback,,wor_46635,half_2750,9780547564593,9780547564593,204,204,(1 Aug 2012),"May. 8th, 2012",Houghton Mifflin ,Graphia Books,Pilgrims Don't Wear Pink,Pilgrims Don't Wear Pink,1
wor_28500_half_85,Laurie Halse Anderson,Laurie Halse Anderson,Hardback,,wor_28500,half_85,9780756910570,9780689848919,251,256,(1 Mar 2002),"Mar. 1st, 2002",Perfection Learning ,Aladdin Paperbacks,"Fever, 1793",Fever 1793,0
wor_8699_half_1322,"Hans Richter, Edite Kroll",Hans Peter Richter,Paperback,,wor_8699,half_1322,9780140322057,9780140322057,160,149,(27 Aug 1987),"May. 1st, 1987",Penguin Books Ltd ,Penguin Putnam Books for Young Readers,Friedrich,Friedrich,1
wor_36656_half_1137,Lynne Rae Perkins,Lynne Rae Perkins,Paperback,,wor_36656,half_1137,9780061870927,9780061870927,384,352,(20 Apr 2012),"Apr. 10th, 2012",HarperCollins Publishers Inc ,Greenwillow Books,As Easy as Falling Off the Face of the Earth,As Easy as Falling Off the Face of the Earth,1
wor_6694_half_3090,Pierce Tamora,Tamora Pierce,Paperback,,wor_6694,half_3090,9780590554091,9780590554091,251,251,(24 Jun 2006),"Sep. 1st, 1999",Scholastic US ,Scholastic,Circle of Magic #2: Tris's Book,Tris's Book,1
wor_28730_half_150,Trenton Lee Stewart,Trenton Lee Stewart,Hardback,Paperback,wor_28730,half_150,9780316464918,9780316045506,528,391,(2 May 2017),"Oct. 5th, 2010","Little, Brown Books for Young Readers ","Little, Brown Books for Young Readers",The Mysterious Benedict Society,The Mysterious Benedict Society and the Prisoner's Dilemma,0
wor_29804_half_2753,Mawi Asgedom,Mawi Asgedom,Paperback,,wor_29804,half_2753,9780316736893,9780316736893,176,152,(3 Sep 2003),"Sep. 3rd, 2003","Little, Brown & Company ","Little, Brown Books for Young Readers",The Code: The Five Secrets to Teen Success,The Code,1
wor_38221_half_1321,Rachel Hawkins,Rachel Caine,Paperback,,wor_38221,half_1321,9781407189093,9780451237934,304,400,(3 May 2018),"Oct. 2nd, 2012",Scholastic ,New American Library,Royals,Black Dawn,0
wor_33436_half_1602,Harry Mazer,Harry Mazer,Paperback,,wor_33436,half_1602,9781416938965,9781416938965,148,160,(1 Feb 2013),"Feb. 5th, 2013",Simon & Schuster ,Simon & Schuster Books for Young Readers,Please Somebody Tell Me Who I Am,"Somebody, Please Tell Me Who I Am",1
wor_44988_half_2442,Jenny Hubbard,Jenny Hubbard,Paperback,,wor_44988,half_2442,9780385740562,9780385740562,183,183,(12 Jun 2012),"Jun. 12th, 2012",Random House USA Inc ,Ember,Paper Covers Rock,Paper Covers Rock,1
wor_29120_half_459,Rosemary Sutcliff,Rosemary Sutcliff,Hardback,,wor_29120,half_459,9781857155204,9780374419301,304,304,(24 Sep 2015),"Sep. 30th, 1993",Everyman ,Farrar Straus Giroux,The Eagle of the Ninth,The Eagle of the Ninth,0
wor_6844_half_609,"Susan Hill, John Lawrence",Susan Hill,Paperback,,wor_6844,half_609,9781567921892,9781567921892,138,144,(1 Jun 2002),"Dec. 31st, 2001",David R. Godine Publisher ,David R. Godine,The Woman in Black: A Ghost Story,The Woman in Black,1
wor_39974_half_1619,Neil Ardley,Neil Ardley,Hardback,,wor_39974,half_1619,9780789449214,9780756619183,120,119,(27 Dec 2000),"Apr. 1st, 2006",DK Publishing (Dorling Kindersley) ,DK Publishing (Dorling Kindersley),101 Great Science Experiments,101 Great Science Experiments,0
wor_29447_half_123,Anthony Horowitz,Anthony Horowitz,Paperback,Paperback,wor_29447,half_123,9781406360196,9780142406113,272,234,(2 Apr 2015),"Feb. 16th, 2006",Walker Books Ltd ,Puffin Books,Stormbreaker,Stormbreaker,0
wor_37622_half_1265,Joyce Moyer Hostetter,Joyce Moyer Hostetter,Paperback,,wor_37622,half_1265,9781611880960,9781590788356,400,197,(10 Sep 2013),"Aug. 1st, 2010",The Story Plant ,Calkins Creek Books,Blue,Blue,0
wor_35534_half_958,Frank Beddor,Frank Beddor,Hardback,Paperback,wor_35534,half_958,9780803731554,9780142409411,371,358,(21 Aug 2007),"Aug. 21st, 2007",Penguin Putnam Inc ,Speak,"Seeing Redd: The Looking Glass Wars, Book Two",The Looking Glass Wars,0
wor_33925_half_720,Michael Ende,Michael Ende,Paperback,,wor_33925,half_720,9780141354972,9780140386332,528,448,(3 Jul 2014),"Jan. 1st, 1993",Penguin Books Ltd ,Puffin Books,The Neverending Story,The Neverending Story,0
wor_1462_half_971,Lois Lowry,Lois Lenski,Paperback,,wor_1462,half_971,9780307976086,9780064461627,178,320,(14 Feb 2012),"Feb. 18th, 1995",Ember ,HarperTrophy,The Silent Boy,Indian Captive,0
wor_15684_half_2346,Lois Duncan,Lois Duncan,Paperback,,wor_15684,half_2346,9780595427659,9780440983248,100,208,(28 Feb 2007),"Oct. 31st, 1977",iUniverse ,Laurel Leaf Library,Seasons of the Heart,Summer of Fear,0
wor_33534_half_665,Elizabeth Borton de Trevino,Elizabeth Borton de Trevino,Hardback,,wor_33534,half_665,9780756990213,9780312380052,180,180,(1 Apr 2008),"Apr. 29th, 2008",Perfection Learning ,Square Fish,"I, Juan de Pareja","I, Juan de Pareja",0
wor_33691_half_2359,Rick Yancey,Rick Yancey,Paperback,,wor_33691,half_2359,9781416984535,9781416984511,560,424,(4 Sep 2012),"Sep. 13th, 2011",Simon & Schuster Books for Young Readers ,Simon & Schuster Books for Young Readers,The Isle of Blood,The Curse of the Wendigo,0
wor_39358_half_1513,Darynda Jones,Darynda Jones,Paperback,,wor_39358,half_1513,9780312625214,9780312625214,320,320,(25 Mar 2013),"Mar. 5th, 2013",Griffin Publishing ,St. Martin's Griffin,"Death, Doom, and Detention","Death, Doom, and Detention",1
wor_32758_half_2862,David Levithan,David Levithan,Paperback,,wor_32758,half_2862,9781405264433,9780142409121,256,163,(14 May 2006),"Oct. 18th, 2007",Egmont UK Ltd ,Speak,Two Boys Kissing,Marly's Ghost,0
wor_28385_half_13,Gary Paulsen,Gary Paulsen,Hardback,,wor_28385,half_13,9780756979119,9781416936473,186,186,(1 Jan 2007),"Jan. 1st, 2007",Perfection Learning ,Simon & Schuster Books for Young Readers,Hatchet,Hatchet,0
wor_28685_half_32,Scott O'Dell,Scott O'Dell,,,wor_28685,half_32,9780307243164,9780440439882,4,192,(10 May 2005),"Feb. 28th, 1987",Listening Library (Audio) ,Yearling Books,Island of the Blue Dolphins,Island of the Blue Dolphins,0
wor_33302_half_1751,Megan Whalen Turner,Megan Whalen Turner,Paperback,Paperback,wor_33302,half_1751,9780062642981,9780060835798,432,387,(28 Feb 2017),"Jun. 12th, 2007",HarperCollins Publishers Inc ,Eos,The King of Attolia,The King of Attolia,0
wor_15622_half_2724,Nathaniel Hawthorne,Nathaniel Hawthorne,Paperback,,wor_15622,half_2724,9781847494214,9780812504835,240,277,(15 Jun 2015),"Aug. 15th, 1989",Alma Books Ltd ,Tor Classics,The Scarlet Letter,The Scarlet Letter,0
wor_28876_half_894,Roland Cotton Smith,Roland Smith,Paperback,,wor_28876,half_894,9781331845270,9780152026967,68,304,(3 Dec 2018),"Sep. 1st, 2008",Forgotten Books ,Houghton Mifflin Harcourt (HMH),Preaching as a Fine Art,The Captain's Dog,0
wor_21593_half_986,H. G. Wells,H. G. Wells,Paperback,,wor_21593,half_986,9780008190033,9780553213515,144,128,(26 Jan 2017),"Jan. 1st, 1984",HarperCollins Publishers ,Bantam Classics,The Time Machine,The Time Machine,0
wor_10951_half_1233,Julie Anne Peters,Julie Anne Peters,Paperback,,wor_10951,half_1233,9780316702751,9780316009850,272,250,(14 Jul 2005),"May. 4th, 2005","Little, Brown & Company ",Megan Tingley Books,Keeping You a Secret,Keeping You a Secret,0
wor_44705_half_1345,Eoin Colfer,Eoin Colfer,Paperback,,wor_44705,half_1345,9780786848829,9780786848829,112,263,(2 Oct 2007),"Oct. 2nd, 2007",Hyperion ,Hyperion Books for Children,Artemis Fowl: The Graphic Novel,Artemis Fowl,1
wor_40405_half_1686,Minfong Ho,Minfong Ho,Paperback,,wor_40405,half_1686,9780374412296,9780374412296,163,163,(1 Sep 1993),"Sep. 1st, 1993",Farrar Straus Giroux ,Farrar Straus Giroux,The Clay Marble,The Clay Marble,1
wor_42722_half_2050,Lauren DeStefano,Lauren DeStefano,Paperback,,wor_42722,half_2050,9780007387007,9781442409088,352,368,(28 Feb 2013),"Feb. 12th, 2013",HarperCollins Publishers ,Simon & Schuster Books for Young Readers,Fever,Fever,0
wor_6578_half_1993,Jane Austen,Jane Yolen,Paperback,,wor_6578,half_1993,9780553212730,9781596432796,448,160,(1 Jan 1920),"Apr. 13th, 2010",Bantam Doubleday Dell Publishing Group Inc ,First Second,Emma,Foiled,0
wor_46979_half_2800,Daria Snadowsky,Daria Snadowsky,Paperback,,wor_46979,half_2800,9780440239444,9780440239444,264,264,(23 Sep 2008),"Sep. 23rd, 2008",Random House USA Inc ,Delacorte Press Books for Young Readers,Anatomy of a Boyfriend,Anatomy of a Boyfriend,1
wor_44315_half_2312,Trent Reedy,Trent Reedy,Paperback,,wor_44315,half_2312,9780545261265,9780545261265,272,208,(26 Feb 2014),"Jul. 1st, 2012",Scholastic US ,Arthur A. Levine Books,Words in the Dust,Words in the Dust,1
wor_41536_half_1878,Jonathan Chesner,Jonathan Chesner,Paperback,,wor_41536,half_1878,9781575423869,9781575423869,160,160,(8 Nov 2012),"Apr. 9th, 2012","Free Spirit Publishing Inc.,U.S. ",Free Spirit Publishing,ADHD in HD,ADHD in HD,1
wor_17342_half_1702,"Neil Gaiman, Charles Vess",Neil Gaiman,Paperback,,wor_17342,half_1702,9781401292034,9780061238987,192,239,(23 Jul 2019),"Apr. 29th, 2008",DC Comics ,Eos,Sandman Volume 10: The Wake 30th Anniversary Edition,Interworld,0
wor_46876_half_2787,Arturo De Ros,Arturo De Rosa,Paperback,,wor_46876,half_2787,9780844270562,9780844270562,64,58,(1 Nov 2001),"Jan. 1st, 1988",McGraw-Hill Education - Europe ,McGraw-Hill/Glencoe,Casa Embrujada,La Casa Embrujada,1
wor_3887_half_154,Gary Paulsen,Gary Paulsen,Paperback,,wor_3887,half_154,9780440411307,9780307929617,32,132,(1 Oct 1995),"Mar. 13th, 2012",Bantam Doubleday Dell Publishing Group Inc ,Ember,Dog Team,The River,0
wor_37738_half_1276,Jonathan Stroud,Jonathan Stroud,Paperback,Paperback,wor_37738,half_1276,9780786836543,9780786852550,562,462,(31 Jan 2006),"May. 3rd, 2004",Hyperion ,Hyperion Books for Children,The Bartimaeus Trilogy: Golems Eye Bk. 2: The Golem's Eye,The Amulet of Samarkand,0
wor_34339_half_776,Moira Young,Moira Young,Paperback,,wor_34339,half_776,9781407124261,9781442429994,544,459,(4 Jan 2012),"Jan. 3rd, 2012",Scholastic ,Margaret K. McElderry Books,Blood Red Road,Blood Red Road,0
wor_42326_half_1988,Swati Avasthi,Swati Avasthi,Paperback,,wor_42326,half_1988,9780375863417,9780375863417,288,288,(24 Jan 2012),"Jan. 24th, 2012",Ember ,Ember,Split,Split,1
wor_42844_half_2066,David Clement-Davies,David Clement-Davies,Paperback,,wor_42844,half_2066,9780330483858,9780142408742,512,465,(7 Jun 2002),"Aug. 16th, 2007",Pan Macmillan ,Puffin Books,The Sight,The Sight,0
wor_43459_half_2160,Randi Barrow,Randi Barrow,Paperback,,wor_43459,half_2160,9780545206334,9780545206334,232,256,(1 Jan 2013),"Jan. 1st, 2013",Scholastic Paperbacks ,Scholastic Paperbacks,Saving Zasha,Saving Zasha,1
wor_47446_half_2858,Laura Whitcomb,Laura Whitcomb,Paperback,,wor_47446,half_2858,9780618585328,9780618585328,288,288,(1 Sep 2005),"Sep. 1st, 2005",Houghton Mifflin Harcourt Publishing Company ,Graphia Books,A Certain Slant of Light,A Certain Slant of Light,1
wor_39119_half_1474,Mari Mancusi,Mari Mancusi,Paperback,,wor_39119,half_1474,9780425253038,9780425253038,241,256,(4 Sep 2012),"Sep. 4th, 2012",Penguin Putnam Inc ,Berkley Publishing Group,Blood Forever,Blood Forever,1
wor_39729_half_1587,Jade Parker,Jade Parker,Paperback,,wor_39729,half_1587,9780439026949,9780439026949,256,230,(1 Jul 2007),"May. 31st, 2007",Scholastic US ,Scholastic,To Catch a Pirate,To Catch a Pirate,1
wor_33069_half_600,L. Frank Baum,L. Frank Baum,Hardback,,wor_33069,half_600,9781786750914,9780451530295,192,240,(7 Feb 2019),"Oct. 3rd, 2006",Palazzo Editions Ltd ,Signet Classics,The Wonderful Wizard of Oz,The Wonderful Wizard of Oz,0
wor_45670_half_2560,Lawrence Treat,Lawrence Treat,Paperback,,wor_45670,half_2560,9780879234058,9780879234058,80,80,(12 Oct 2006),"Jun. 30th, 2003",David R. Godine Publisher Inc ,David R. Godine,Crime and Puzzlement: 24 Solve-them-yourself Picture Mysteries Bk.1,Crime and Puzzlement,1
wor_36007_half_1039,Steven Herrick,Steven Herrick,Paperback,,wor_36007,half_1039,9780702231339,9780689868672,216,188,(5 Jun 2000),"Apr. 27th, 2004",University of Queensland Press ,Simon Pulse,The Simple Gift,The Simple Gift,0
wor_28571_half_2493,Madeleine L'Engle,Madeleine L'Engle,Paperback,,wor_28571,half_2493,9780312368586,9780312379315,373,230,(1 May 2007),"Sep. 2nd, 2008",St Martin's Press ,Square Fish,An Acceptable Time,Meet the Austins,0
wor_18636_half_645,"Antoine De Saint-Exupery, Odeon Livre",Antoine De Saint-Exupery,Paperback,,wor_18636,half_645,9781645740117,9782070612758,42,113,(3 May 2019),"Mar. 1st, 2007",Odeon Livre ,Editions Gallimard,The Little Prince for Young Children,Le Petit Prince,0
