ids,ban_author,bx_author,ban_binding,bx_binding,ban_id,bx_id,ban_isbn,bx_isbn,ban_pages,bx_pages,ban_pubdate,bx_pubdate,ban_publisher,bx_publisher,ban_title,bx_title,label
ban_1387_bx_35409,Terry Brooks,Terry Brooks,,,ban_1387,bx_35409,9780345424648,9780345424648,408,-1,6/28/99,1999,Random House Publishing Group,Del Rey Books,A Knight of the Word,A Knight of the Word,1
ban_1238_bx_142595,Lois Duncan,Lois Duncan,,,ban_1238,bx_142595,9780316098991,9780671639709,200,-1,10/5/10,1987,"Little, Brown Books for Young Readers",Pocket Books,I Know What You Did Last Summer,I Know What You Did Last Summer,0
ban_2566_bx_198788,Victor Hugo,Victor Hugo,,,ban_2566,bx_198788,9780553213706,9780486285641,384,-1,2/28/81,1995,Random House Publishing Group,Dover Publications,The Hunchback of Notre Dame,The Hunchback of Notre Dame,0
ban_1977_bx_53123,Tamora Pierce,Tamora Pierce,,,ban_1977,bx_53123,9780590396431,9780590396431,312,-1,4/28/02,2002,"Scholastic, Inc.",Scholastic,Street Magic,The Circle Opens #2: Street Magic,1
ban_16175_bx_9048,,Lars Klander,paperback,,ban_16175,bx_9048,9781576104170,9781576104170,700,-1,"December 10, 1999",1999, Coriolis Group,Coriolis Group Books,Access 2000 Client/Server Solutions: The In-depth Guide to Developing Access Client/Server Systems,Access 2000 Client/Server Solutions: The In-depth Guide to Developing Access Client/Server Systems,1
ban_9849_bx_156813,Dale Dougherty# Arnold Robbins,Dale Dougherty,,,ban_9849,bx_156813,9781565922259,9781565922259,434,-1,,1997,"O'Reilly Media, Incorporated",O'Reilly,sed and awk,sed awk,1
ban_392_bx_49194,Irene Hunt,Irene Hunt,,,ban_392,bx_49194,9780425182789,9780425102411,224,-1,1/28/02,1987,Penguin Publishing Group,Berkley Publishing Group,Across Five Aprils,Across Five Aprils,0
ban_1758_bx_4861,Stephen King,Stephen King,,,ban_1758,bx_4861,9780451167804,9780451132345,416,-1,8/1/81,1984,Penguin Publishing Group,Signet Book,Firestarter,Firestarter,0
ban_375_bx_65206,Kevyn Aucoin,Kevyn Aucoin,,,ban_375,bx_65206,9780316286855,9780316286855,160,-1,9/2/99,1999,"Little, Brown and Company","Little, Brown",Making Faces,Making Faces,1
ban_1272_bx_1950,Anne McCaffrey,Anne McCaffrey,,,ban_1272,bx_1950,9781481425803,9780553234602,256,-1,2/24/15,1977,Saga Press,Bantam Books,Dragonsong,Dragonsong,0
ban_489_bx_101990,Julie Kagawa,Julie Kistler,,,ban_489,bx_101990,9780373210084,9780373259083,368,-1,2/1/10,2000,Harlequin,Harlequin,The Iron King,Just A Little Fling,0
ban_2867_bx_270241,Paramahansa Yogananda,Paramahansa Yogananda,,,ban_2867,bx_270241,9780876120798,9780876120828,592,-1,12/28/1978,1994,Self-Realization Fellowship,Self-Realization Fellowship Publishers,Autobiography of a Yogi,Autobiography of a Yogi,0
ban_13997_bx_261913,Donald E. Knuth,Donald E. Knuth,,,ban_13997,bx_261913,9780201896848,9780201896848,762,-1,,1997,Addison-Wesley,Addison-Wesley Professional,The Art of Computer Programming Volume 2 / Edition 3,"Art of Computer Programming, Volume 2: Seminumerical Algorithms",1
ban_558_bx_142210,Michael Crichton,Michael Dobbs,,,ban_558,bx_142210,9780061703157,9780002254120,384,-1,10/28/08,1997,HarperCollins Publishers,HarperCollins Publishers,The Andromeda Strain,The Buddha of Brewer Street,0
ban_16973_bx_225972,,Seth White,paperback,,ban_16973,bx_225972,9780201433289,9780201433289,1059,-1,"June 11, 1999",1999, Pearson Education,Addison-Wesley Professional,JDBC,JDBC,1
ban_2877_bx_22875,Benjamin Franklin,Benjamin Franklin,,,ban_2877,bx_22875,9780486290737,9780486290737,144,-1,06/07/1996,1996,Dover Publications,Dover Publications,The Autobiography of Benjamin Franklin,The Autobiography of Benjamin Franklin,1
ban_5460_bx_214919,"Kenneth McLeish, Valerie McLeish",Kenneth McLeish,,,ban_5460,bx_214919,9780747512196,9780747554493,320,-1,09/24/1992,2001,Bloomsbury UK,Bloomsbury,Bloomsbury Good Reading Guide to Biography and Autobiography: One Good Book Leads to Another,Bloomsbury Good Reading Guide,0
ban_17448_bx_42085,John Kaufeld,John  Kaufeld,paperback,,ban_17448,bx_42085,9780764500480,9780764500480,384,-1,"January 16, 1997",1997, For Dummies,For Dummies,Access 97 for Windows For Dummies,Access 97 for Windows for Dummies,1
ban_2087_bx_86800,Meg Cabot,Meg Cabot,,,ban_2087,bx_86800,9780061479892,9780739439722,416,-1,3/25/08,2004,HarperCollins Publishers,HarperCollins Publishers Inc.,All-American Girl,Boy Meets Girl,0
ban_9274_bx_117834,Donald E. Knuth,Donald E. Knuth,,,ban_9274,bx_117834,9780201038040,9780201038224,883,-1,,1981,Addison-Wesley,Addison-Wesley Pub Co,"The Art of Computer Programming, Volume 4A: Combinatorial Algorithms, Part 1","The Art of Computer Programming, Volume 2: Seminumerical Algorithms",0
ban_31_bx_1298,Louisa May Alcott,Louisa May Alcott,,,ban_31,bx_1298,9781593081089,9780140390698,528,-1,3/1/04,1989,Barnes & Noble,Penguin Books,Little Women,Little Women,0
ban_1633_bx_53373,Aaron Allston,Aaron Allston,,,ban_1633,bx_53373,9780553579000,9780553579000,352,-1,2/2/99,1999,Random House Publishing Group,Bantam,Star Wars X-Wing #7: Solo Command,Solo Command,1
ban_2690_bx_265727,Naomi Shihab Nye,Naomi Shihab Nye,,,ban_2690,bx_265727,9780689825231,9780689801495,272,-1,6/28/99,1997,Simon Pulse,Simon  Schuster Children's Publishing,Habibi,Habibi,0
ban_3091_bx_171680,Benjamin Franklin,Benjamin Franklin,,,ban_3091,bx_171680,9780553904987,9780679726135,384,-1,04/29/2008,1990,Random House Publishing Group,Vintage Books USA,The Autobiography and Other Writings,The Autobiography,0
ban_4487_bx_171715,Benjamin Franklin,Benjamin Franklin,,,ban_4487,bx_171715,9781330154151,9780781285223,260,-1,06/24/2015,1947,FB c Ltd,Reprint Services Corp,Life of Benjamin Franklin: On the Basis of His Autobiography,Letters and Papers of Benjamin Franklin and Richard Jackson,0
ban_916_bx_40288,Lewis Carroll,Lewis Carroll,,,ban_916,bx_40288,9780393932348,9780721409672,400,-1,4/19/13,1986,"Norton, W. W. & Company, Inc.",Penguin U S A,Alice in Wonderland,Alice in Wonderland,0
ban_3272_bx_122832,Sir Alex Ferguson,Alex Ferguson,,,ban_3272,bx_122832,9780340728567,9780340728567,531,-1,08/01/2000,2002,"Hodder  Stoughton, Ltd.",Trafalgar Square,Managing My Life: My Autobiography,Managing My Life: My Autobiography,1
ban_3447_bx_270055,Marguerite Sechehaye,Marguerite Sechehaye,,,ban_3447,bx_270055,9780452011335,9780452011335,192,-1,11/28/1994,1994,Penguin Publishing Group,Plume Books,Autobiography of a Schizophrenic Girl: The True Story of Renee,"Autobiography of a Schizophrenic Girl: The True Story of \Renee\""""",1
ban_8265_bx_143345,Adobe Creative Team,Adobe Creative Team,,,ban_8265,bx_143345,9780321949721,9780321193759,312,-1,,2003,Adobe Press,Adobe Press,Adobe Photoshop Elements 12 Classroom in a Book,Adobe Photoshop CS Classroom in a Book,0
ban_3603_bx_202186,William Carlos Williams,William Carlos Williams,,,ban_3603,bx_202186,9780811202268,9780811209991,1,-1,01/28/1967,1986,New Directions Publishing Corporation,New Directions Publishing Corporation,The Autobiography of William Carlos Williams,The Collected Poems of William Carlos Williams: 1909-1939,0
ban_1184_bx_54897,Laurie Halse Anderson,Laurie Halse Anderson,,,ban_1184,bx_54897,9780142400012,9780670035663,240,-1,9/15/03,2002,Penguin Young Readers Group,Viking Children's Books,Catalyst,Catalyst,0
ban_116_bx_94135,Lewis Carroll,Lewis Carroll,,,ban_116,bx_94135,9781593080150,9780140383515,320,-1,1/1/04,1998,Barnes & Noble,Puffin Books,Alice's Adventures in Wonderland and Through the Looking Glass,"Alice's Adventures in Wonderland and Through the Looking-Glass: And, Through the Looking-Glass",0
ban_3257_bx_228173,Johann Wolfgang von Goethe,Johann Wolfgang von Goethe,,,ban_3257,bx_228173,2940013543041,9780691043449,-1,-1,11/26/2011,1995,Library of Alexandria,Princeton University Press,Autobiography: Johann Wolfgang von Goethe,Wilhelm Meister's Apprenticeship: Johann Wolfgang von Goethe,0
ban_1316_bx_77683,Greg Bear,Greg Bear,,,ban_1316,bx_77683,9780345435408,9780812531671,336,-1,5/1/01,1988,Random House Publishing Group,Tor Books,Star Wars Rogue Planet,Forge of God,0
ban_2454_bx_97600,Robin L. Graham,Robin L. Graham,,,ban_2454,bx_97600,9780060920470,9780060920470,240,-1,3/28/91,1991,HarperCollins Publishers,Perennial,Dove,Dove,1
ban_1761_bx_105106,Robert Jordan,Robert Jordan,,,ban_1761,bx_105106,9780765337832,9780312857691,784,-1,3/31/15,1998,Tom Doherty Associates,Tor Books,The Gathering Storm: Book Twelve of the Wheel of Time,The Path of Daggers : Book Eight of 'The Wheel of Time',0
ban_2084_bx_68716,Brian Jacques,Brian Jacques,,,ban_2084,bx_68716,9780441004164,9780399229145,384,-1,2/28/97,1996,Penguin Publishing Group,Philomel Books,Outcast of Redwall,Outcast of Redwall,0
ban_1931_bx_105703,Aaron Allston,Aaron Allston,,,ban_1931,bx_105703,9780345428684,9780345428684,384,-1,5/28/02,2002,Random House Publishing Group,Del Rey Books,Star Wars The New Jedi Order #12: Enemy Lines II: Rebel Stand,Enemy Lines II: Rebel Stand,1
ban_2887_bx_242468,LeTourneau,Robert Gilmour Letourneau,,,ban_2887,bx_242468,9780802438188,9780802438188,296,-1,06/28/1967,1967,Moody Publishers,Moody Publishers,Mover of Men and Mountains: The Autobiography,Mover of Men and Mountains: The Autobiography,1
ban_564_bx_132188,Isaac Asimov,Isaac Asimov,,,ban_564,bx_132188,9780553382563,9780517361115,256,-1,4/29/08,1987,Random House Publishing Group,Random House Value Publishing,"I, Robot",Isaac Asimovs Book Of Facts,0
ban_3725_bx_239603,William B. Saxbe,William B. Saxbe,,,ban_3725,bx_239603,9781612779003,9780873386685,-1,-1,06/15/2000,2000,Kent State University Press,Kent State University Press,I've Seen The Elephant: An Autobiography,I'Ve Seen the Elephant: An Autobiography,0
ban_7360_bx_2812,Neal Stephenson,Neal Stephenson,,,ban_7360,bx_2812,9780380815937,9780380815937,160,-1,,1999,HarperCollins Publishers,Perennial,In the Beginning...Was the Command Line,In the Beginning...was the Command Line,1
ban_1766_bx_17072,Helen Keller,Helen Keller,,,ban_1766,bx_17072,9781512092974,9780893753689,78,-1,5/8/15,1980,CreateSpace Publishing,Troll Communications,The Story of My Life,Story of My Life,0
ban_1610_bx_12854,Margaret Craven,Margaret Craven,,,ban_1610,bx_12854,9780440343691,9780440343691,160,-1,1/28/80,1993,Random House Publishing Group,Laurel,I Heard the Owl Call My Name,I Heard the Owl Call My Name,1
ban_1181_bx_44580,Darren Shan,Darren Shan,,,ban_1181,bx_44580,9780316605106,9780316605106,272,-1,6/1/02,2002,"Little, Brown Books for Young Readers","Little, Brown",A Living Nightmare,A Living Nightmare,1
ban_1482_bx_258209,Bruce Brooks,Bruce Brooks,,,ban_1482,bx_258209,9780064405645,9780064405645,288,-1,1/28/96,1996,HarperCollins Publishers,HarperTrophy,Moves Make the Man,The Moves Make the Man,1
ban_7718_bx_141510,Laurence D. Smith,Laurence D. Smith,,,ban_7718,bx_141510,9780486202471,9780486202471,160,-1,,1955,Dover Publications,Dover Publications,Cryptography: The Science of Secret Writing,Cryptography : The Science of Secret Writing,1
ban_1184_bx_61699,Laurie Halse Anderson,Laurie Halse Anderson,,,ban_1184,bx_61699,9780142400012,9780142400012,240,-1,9/15/03,2003,Penguin Young Readers Group,Speak,Catalyst,Catalyst,1
ban_3843_bx_149497,Nicci Mackay,Nicci Mackay,,,ban_3843,bx_149497,9781780572987,9780684852980,192,-1,08/12/2011,1998,"Mainstream Publishing Company, Limited",Simon  Schuster,Spoken in Whispers: The Autobiography of a Horse Whisperer,SPOKEN IN WHISPERS: THE AUTOBIOGRAPHY OF A HORSE WHISPERER,0
ban_2460_bx_27863,Brian Jacques,Brian Jacques,,,ban_2460,bx_27863,9780441008728,9780399235900,368,-1,8/28/01,2000,Penguin Publishing Group,Philomel Books,Lord Brocktree,Lord Brocktree,0
ban_54_bx_36608,J. R. R. Tolkien,J. R. R. Tolkien,,,ban_54,bx_36608,9780547928227,9780395071229,320,-1,9/18/12,1938,Houghton Mifflin Harcourt,Houghton Mifflin Company,The Hobbit,The Hobbit,0
ban_12046_bx_111901,John Hagel,John Hagel III,,,ban_12046,bx_111901,9780875847597,9780875847597,235,-1,,1997,Harvard Business Review Press,Harvard Business School Press,Net Gain: Expanding Markets through Virtual Communities: Expanding Markets through Virtual Communities,Net Gain: Expanding Markets Through Virtual Communities,1
ban_14671_bx_194011,,Dave Ensor,paperback,,ban_14671,bx_194011,9781565923614,9781565923614,136,-1,"September 11, 1997",1997, O'Reilly Media,O'Reilly,Oracle8 Design Tips,Oracle8 Design Tips,1
ban_3242_bx_14389,G. K. Chesterton,G. K. Chesterton,,,ban_3242,bx_14389,9781586170714,9780898704440,336,-1,04/01/2006,1993,Ignatius Press,Ignatius Press,The Autobiography of G. K. Chesterton,The Everlasting Man,0
ban_371_bx_151242,Paul Fleischman,Paul Fleischman,,,ban_371,bx_151242,9780064472074,9780060274719,112,-1,12/28/04,1997,HarperCollins Publishers,HarperCollins,Seedfolks,Seedfolks,0
ban_10814_bx_150092,Peter Norvig,Peter Norvig,,,ban_10814,bx_150092,9781558601918,9781558601918,946,-1,,1991,Elsevier Science,Morgan Kaufmann,Paradigms of Artificial Intelligence Programming: Case Studies in Common Lisp / Edition 1,Paradigms of Artificial Intelligence Programming : Case Studies in Common Lisp,1
ban_770_bx_98410,Arthur Conan Doyle,Sir Arthur Conan Doyle,,,ban_770,bx_98410,9780486474915,9780192835086,240,-1,10/22/09,1998,Dover Publications,Oxford University Press,The Adventures of Sherlock Holmes,The Adventures of Sherlock Holmes,0
ban_3458_bx_90627,"The lady Chablis, The Lady Chablis, Theodore Bouloukos",The lady Chablis,,,ban_3458,bx_90627,9780671520953,9780671520953,208,-1,08/28/1997,1997,Atria Books,Atria,Hiding My Candy: The Autobiography of the Grand Empress of Savannah,Hiding My Candy,1
ban_92_bx_140295,J. K. Rowling,J. K. Rowling,,,ban_92,bx_140295,9780439136365,9785845105127,448,-1,9/11/01,2000,"Scholastic, Inc.",Rossmen,Harry Potter and the Prisoner of Azkaban,Garri Potter i filosofskii kamen',0
ban_53_bx_43656,Margaret Atwood,Margaret Atwood,,,ban_53,bx_43656,9780385490818,9780816141722,320,-1,3/28/98,1987,Knopf Doubleday Publishing Group,Thorndike Pr,The Handmaid's Tale,The Handmaid's Tale,0
ban_1912_bx_164,Willa Cather,Willa Cather,,,ban_1912,bx_164,9780395755143,9780395755143,272,-1,9/28/95,1995,Houghton Mifflin Harcourt,Mariner Books,My Antonia,My Antonia,1
ban_2699_bx_68716,Brian Jacques,Brian Jacques,,,ban_2699,bx_68716,9780441006946,9780399229145,384,-1,3/28/00,1996,Penguin Publishing Group,Philomel Books,Mariel of Redwall,Outcast of Redwall,0
ban_1231_bx_2996,Orson Scott Card,Orson Scott Card,,Paperback,ban_1231,bx_2996,9780765370624,9780812533552,352,-1,10/1/13,1986,Tom Doherty Associates,Tor Books,Ender's Game,Ender's Game,0
ban_670_bx_1571,J. R. R. Tolkien,J.R.R. TOLKIEN,,,ban_670,bx_1571,9780345339706,9780345339706,480,-1,8/28/86,1986,Random House Publishing Group,Del Rey,Fellowship of the Ring,The Fellowship of the Ring,1
ban_1637_bx_1664,Terry Brooks,Terry Brooks,,,ban_1637,bx_1664,9780345396532,9780345396525,448,-1,1/28/97,1996,Random House Publishing Group,Ballantine Books,First King of Shannara,First King of Shannara,0
ban_3225_bx_104953,Yukichi Fukuzawa,Yukichi Fukuzawa,,,ban_3225,bx_104953,9780231139878,9780231083737,480,-1,01/02/2007,1980,Columbia University Press,Columbia University Press,The Autobiography of Yukichi Fukuzawa / Edition 1,Autobiography of Yukichi Fukuzawa,0
ban_6917_bx_325,Dave Barry,Dave Barry,,,ban_6917,bx_325,9780449912300,9780449912300,224,-1,,1997,Random House Publishing Group,Ballantine Books,Dave Barry in Cyberspace,Dave Barry in Cyberspace,1
ban_996_bx_51765,Katherine Paterson,Katherine Paterson,,,ban_996,bx_51765,9780064403689,9780690040784,272,-1,3/28/90,1980,HarperCollins Publishers,HarperCollins,Jacob Have I Loved,Jacob Have I Loved,0
ban_1113_bx_7682,Stephen King,Stephen King,,,ban_1113,bx_7682,9780451161352,9780670451937,320,-1,8/28/82,1981,Penguin Publishing Group,Viking Books,Cujo,Cujo,0
ban_11337_bx_234104,Jesse James Garrett,Jesse James Garrett,,,ban_11337,bx_234104,9780735712027,9780735712027,208,-1,,2002,Peachpit Press,New Riders,The Elements of User Experience: User-Centered Design for the Web,The Elements of User Experience: User-Centered Design for the Web,1
ban_2079_bx_53090,Michael A. Stackpole,Michael A. Stackpole,,,ban_2079,bx_53090,9780553568028,9780553568028,368,-1,5/28/96,1998,Random House Publishing Group,Bantam,Star Wars X-Wing #2: Wedge's Gamble,Wedge's Gamble,1
ban_573_bx_9581,Carson McCullers,Carson McCullers,,,ban_573,bx_9581,9780618526413,9780618526413,368,-1,4/21/04,2004,Houghton Mifflin Harcourt,Houghton Mifflin Co,The Heart Is a Lonely Hunter,The Heart Is a Lonely Hunter,1
ban_3190_bx_139437,Anna J. Michener,Anna J. Michener,,,ban_3190,bx_139437,9780226524030,9780226524030,256,-1,09/28/1999,1999,University of Chicago Press,University of Chicago Press,Becoming Anna: The Autobiography of a Sixteen-Year-Old / Edition 2,Becoming Anna: The Autobiography of a Sixteen-Year-Old,1
ban_10438_bx_258400,Dan Gookin,Dan Gookin,,,ban_10438,bx_258400,9780764503610,9781568846460,384,-1,,1996,Wiley,John Wiley  Sons Inc,DOS For Dummies,DOS for Dummies,0
ban_2574_bx_17614,Jack Canfield,Jack Canfield,,,ban_2574,bx_17614,9781623611194,9781558746589,352,-1,8/28/12,1999,"Backlist, LLC - a unit of Chicken Soup of the Soul Publishing LLC",Health Communications,Chicken Soup for the Teenage Soul on Tough Stuff: Stories of Tough Times and Lessons Learned,Chicken Soup for the Golfer's So,0
ban_1398_bx_54831,Terry Pratchett,Terry Pratchett,,,ban_1398,bx_54831,9780060012359,9780060012366,368,-1,4/29/03,2003,HarperCollins Publishers,HarperCollins,The Amazing Maurice and His Educated Rodents,The Wee Free Men,0
ban_1731_bx_60069,David James Duncan,David James Duncan,,,ban_1731,bx_60069,9780553378498,9780553563146,656,-1,6/28/96,1993,Random House Publishing Group,Bantam Books,The Brothers K,The Brothers K,0
ban_577_bx_24284,C. S. Lewis,C. S. Lewis,,,ban_577,bx_24284,9780064471077,9780064471077,288,-1,3/28/02,1994,HarperCollins Publishers,HarperCollins,The Voyage of the Dawn Treader,The Voyage of the Dawn Treader,1
ban_177_bx_93217,Stephen Crane,Stephen Crane,,,ban_177,bx_93217,9781511827836,9781853260841,108,-1,4/22/15,1999,CreateSpace Publishing,Lb May  Assoc Inc,The Red Badge of Courage,The Red Badge of Courage,0
ban_1425_bx_12358,William Shakespeare,William Shakespeare,,,ban_1425,bx_12358,9780486406589,9780486278025,96,-1,10/13/98,1993,Dover Publications,Dover Publications,The Tempest,Macbeth,0
ban_2824_bx_85726,Roddy Doyle,Roddy Doyle,,,ban_2824,bx_85726,9780140233902,9780140233902,288,-1,1/28/95,1995,Penguin Publishing Group,Penguin Books,Paddy Clarke Ha Ha Ha,Paddy Clarke Ha Ha Ha,1
ban_13120_bx_76549,Paul J. Deitel# Harvey M. Deitel# Abbey Deitel,Harvey M. Deitel,,,ban_13120,bx_76549,9780133439854,9780130895714,819,-1,,2000,Prentice Hall,Prentice Hall,C++11 for Programmers / Edition 2,C++ How to Program,0
ban_2419_bx_131452,Robin McKinley,Robin McKinley,,,ban_2419,bx_131452,9780698119598,9780698119598,352,-1,5/28/02,2002,Penguin Young Readers Group,Firebird,The Outlaws of Sherwood,The Outlaws of Sherwood,1
ban_979_bx_142590,Lewis Carroll,Lewis Carroll,,,ban_979,bx_142590,9780141321073,9780812504187,176,-1,6/19/08,1992,Penguin Young Readers Group,Tor Books,Alice's Adventures in Wonderland,Alice's Adventures in Wonderland,0
ban_628_bx_118056,James Frey,James Gurney,,,ban_628,bx_118056,9780062332592,9780060280079,496,-1,6/9/15,1999,HarperCollins Publishers,HarperCollins Publishers,Endgame: The Calling,Dinotopia: First Flight : Book and Board Game,0
ban_10661_bx_240638,John Haugeland,John Haugeland,,,ban_10661,bx_240638,9780262581530,9780262581530,486,-1,,1997,MIT Press,Bradford Books,"Mind Design II: Philosophy, Psychology, and Artificial Intelligence / Edition 2","Mind Design II: Philosophy, Psychology, and Artificial Intelligence",1
