ids,label,bx_author,half_author,bx_binding,half_binding,bx_id,half_id,bx_isbn,half_isbn,bx_pages,half_pages,bx_pubdate,half_pubdate,bx_publisher,half_publisher,bx_title,half_title
bx_114394_half_2202,1,Alison Hart,Alison Hart,,,bx_114394,half_2202,9780375802638,9780375802638,-1,272,2001,"Mar. 27th, 2001",Random House Children's Books,Random House Children's Books,Shadow Horse,Shadow Horse
bx_115085_half_1840,1,David Gardner,David Gardner,,,bx_115085,half_1840,9780743229968,9780743229968,-1,256,2002,"Jul. 16th, 2002",Fireside,Fireside Books,The Motley Fool Investment Guide for Teens : 8 Steps to Having More Money Than Your Parents Ever Dreamed Of,The Motley Fool Investment Guide for Teens
bx_115086_half_1509,1,Walter Dean Myers,Walter Dean Myers,,,bx_115086,half_1509,9780590486682,9780590486682,-1,266,1998,,Scholastic,Scholastic,Slam!,Slam!
bx_115756_half_2637,1,Richard E. Peck,Richard Peck,,,bx_115756,half_2637,9780553271997,9780553271997,-1,192,1983,"Mar. 1st, 1983",Laurel-Leaf Books,Laurel Leaf Library,Something for Joey,Something for Joey
bx_116887_half_156,1,Mawi Asgedom,Mawi Asgedom,,,bx_116887,half_156,9780316826204,9780316826204,-1,176,2002,"Sep. 1st, 2002",Megan Tingley,"Little, Brown Books for Young Readers",Of Beetles and Angels : A Boy's Remarkable Journey from a Refugee Camp to Harvard,Of Beetles & Angels
bx_117016_half_225,1,James Howe,James Howe,,,bx_117016,half_225,9780689839566,9780689839566,-1,266,2003,"May. 1st, 2003",Aladdin,Atheneum Books for Young Readers,The Misfits,The Misfits
bx_118914_half_939,1,Robert Cormier,Robert Cormier,,,bx_118914,half_939,9780440229711,9780440229711,-1,176,2003,"May. 13th, 2003",Laurel-Leaf Books,Laurel Leaf Library,The Rag and Bone Shop: A Novel,The Rag and Bone Shop
bx_119965_half_2952,1,Francesca Lia Block,Christina Angarola,,,bx_119965,half_2952,9780763610340,9780763610340,-1,160,2001,"Feb. 1st, 2001",Candlewick Press (MA),Candlewick Press (MA),When I Was Your Age: Original Stories About Growing Up,"When I Was Your Age, Volume One"
bx_121928_half_508,1,FARLEY MOWAT,Farley Mowat,,,bx_121928,half_508,9780440413615,9780440413615,-1,91,1996,"Mar. 30th, 1996",Yearling,Yearling Books,Owls in the Family,Owls in the Family
bx_123405_half_294,1,Hans Magnus Enzensberger,Hans Magnus Enzensberger,,,bx_123405,half_294,9780805062991,9780805062991,-1,262,2000,"May. 1st, 2000",Metropolitan Books,Metropolitan Books,The Number Devil: A Mathematical Adventure,The Number Devil
bx_126256_half_2871,1,Terri Farley,Terri Farley,,,bx_126256,half_2871,9780064410854,9780064410854,-1,224,2002,"Jul. 23rd, 2002",Avon,Avon Books,The Wild One,The Wild One
bx_130045_half_2815,1,Inge Auerbacher,Inge Auerbacher,,,bx_130045,half_2815,9780140364019,9780140364019,-1,96,1993,"Feb. 1st, 1993",Puffin Books,Puffin Books,I Am a Star: Child of the Holocaust,I Am a Star
bx_130939_half_1959,1,Gloria Miklowitz,Gloria D. Miklowitz,,,bx_130939,half_1959,9780440994060,9780440994060,-1,176,1986,"Oct. 1st, 1986",Laure Leaf,Laurel Leaf Library,The War Between the Classes,The War Between the Classes
bx_132019_half_617,1,Bernard Evslin,Bernard Evlsin,,,bx_132019,half_617,9780590441100,9780590441100,-1,128,1995,"Jan. 1st, 1995",Scholastic,Scholastic Paperbacks,The Greek Gods,The Greek Gods
bx_132182_half_1347,1,Jean Craighead George,Jean Craighead George,,,bx_132182,half_1347,9780064402125,9780064402125,-1,160,1987,"Oct. 23rd, 1987",HarperTrophy,HarperTrophy,The Talking Earth,The Talking Earth
bx_133210_half_1819,1,Julie Anne Peters,Julie Anne Peters,,,bx_133210,half_1819,9780316734899,9780316734899,-1,208,2003,"May. 7th, 2003",Megan Tingley,"Little, Brown Books for Young Readers","Define \Normal\""""","Define ""Normal"""
bx_134769_half_2077,1,James Berry,James R. Berry,,,bx_134769,half_2077,9780064405232,9780064405232,-1,83,1994,"Jan. 30th, 1994",HarperTrophy,HarperTrophy,Ajeemah and His Son,Ajeemah and His Son
bx_135519_half_970,1,Darren Shan,Darren Shan,,Paperback,bx_135519,half_970,9780316606080,9780316606080,-1,240,2003,"Apr. 1st, 2003","Little, Brown","Little, Brown Young Readers",Cirque Du Freak #3: Tunnels of Blood : Book 3 in the Saga of Darren Shan,Tunnels of Blood
bx_135524_half_496,1,J. K. Rowling,J. K. Rowling,,Paperback,bx_135524,half_496,9788478886562,9788478886562,-1,289,2000,"Mar. 6th, 2001",Lectorum Publications,Lectorum Publications,Harry Potter y la camara secreta,Harry Potter y la Camara Secreta = Harry Potter and the Chamber of Secrets
bx_136066_half_2224,1,D.J. MacHale,D. J. MacHale,,,bx_136066,half_2224,9780743437349,9780743437349,-1,384,2003,"Sep. 1st, 2003",Aladdin,Aladdin Paperbacks,The Reality Bug,The Reality Bug
bx_137027_half_1290,1,Felice Holman,Felice Holman,,,bx_137027,half_1290,9780689710667,9780689710667,-1,117,1986,"May. 31st, 1986",Aladdin,Aladdin Paperbacks,Slake's Limbo,Slake's Limbo
bx_137919_half_1982,1,Virginia Hamilton,Virginia Hamilton,,,bx_137919,half_1982,9780590454360,9780590454360,-1,128,1993,"Jan. 1st, 1992",Scholastic,Scholastic Paperbacks,Cousins,Cousins
bx_138885_half_169,1,Rosa Parks,Rosa Parks,,,bx_138885,half_169,9780141301204,9780141301204,-1,192,1999,"Jan. 1st, 1999",Puffin Books,Puffin Books,Rosa Parks: My Story,Rosa Parks
bx_140608_half_1178,1,Herge,Herge,,Paperback,bx_140608,half_1178,9780316358446,9780316358446,-1,62,1975,"Sep. 30th, 1975","Little, Brown","Little, Brown Books for Young Readers",Land of Black Gold,Land of the Black Gold
bx_141219_half_1025,1,GARY SOTO,Gary Soto,,,bx_141219,half_1025,9780440210245,9780440210245,-1,160,1991,"Aug. 1st, 1991",Laure Leaf,Laurel Leaf Library,A Summer Life,A Summer Life
bx_143293_half_676,1,Chris Crutcher,Chris Crutcher,,,bx_143293,half_676,9780060507831,9780060507831,-1,208,2002,"Nov. 5th, 2002",HarperTempest,Greenwillow Books,Athletic Shorts : Six Short Stories,Athletic Shorts
bx_143935_half_1276,1,Jonathan Stroud,Jonathan Stroud,,Paperback,bx_143935,half_1276,9780786852550,9780786852550,-1,462,2004,"May. 3rd, 2004",Miramax Kids,Hyperion Books for Children,The Amulet of Samarkand,The Amulet of Samarkand
bx_143948_half_2545,1,Yoko Kawashima Watkins,Yoko Kawashima Watkins,,,bx_143948,half_2545,9780689806568,9780689806568,-1,224,1996,"Apr. 1st, 1996",Simon Pulse,Simon Pulse,"My Brother, My Sister, and I","My Brother, My Sister, and I"
bx_147631_half_1960,1,Ruud Van Der Rol,Ruud Van Der Rol,,,bx_147631,half_1960,9780140369267,9780140369267,-1,113,1995,"May. 1st, 1995",Puffin Books,Puffin Books,Anne Frank: Beyond the Diary : A Photographic Remembrance,Anne Frank Beyond the Diary
bx_149676_half_895,1,Sarah Dessen,Sarah Dessen,,,bx_149676,half_895,9780142501559,9780142501559,-1,345,2004,"Mar. 8th, 2004",Speak,Speak,This Lullaby,This Lullaby
bx_151069_half_1385,1,Terry Deary,Terry Deary,,,bx_151069,half_1385,9780439083874,9780439083874,-1,192,1999,"Oct. 31st, 1999",Scholastic,Scholastic Paperbacks,Top 10 Shakespeare Stories,Top Ten Shakespeare Stories
bx_151072_half_671,1,Marvin Terban,Marvin Terban,,Paperback,bx_151072,half_671,9780590494557,9780590494557,-1,144,1994,"Aug. 1st, 1994",Scholastic,Scholastic,Checking Your Grammar,Checking Your Grammar
bx_151916_half_891,1,Marjorie Kinnan Rawlings,Marjorie Kinnan Rawlings,,,bx_151916,half_891,9780689846236,9780689846236,-1,528,2001,"Sep. 1st, 2001",Aladdin,Aladdin Paperbacks,The Yearling,The Yearling
bx_152963_half_210,1,Wendelin Van Draanen,Wendelin Van Draanen,,,bx_152963,half_210,9780375825446,9780375825446,-1,224,2003,"May. 13th, 2003",Alfred A. Knopf,Ember,Flipped,Flipped
bx_153203_half_1560,1,David Macaulay,David Macaulay,,,bx_153203,half_1560,9780395316689,9780395316689,-1,80,1981,"Oct. 26th, 1981",Houghton Mifflin/Walter Lorraine Books,Houghton Mifflin Harcourt (HMH),Cathedral : The Story of Its Construction,Cathedral
bx_153206_half_1813,1,David Macaulay,David Macaulay,,,bx_153206,half_1813,9780395329207,9780395329207,-1,74,1982,"Oct. 25th, 1982",Houghton Mifflin/Walter Lorraine Books,Houghton Mifflin Harcourt (HMH),Castle,Castle
bx_154577_half_1518,1,Isabel Allende,Isabel Allende,,,bx_154577,half_1518,9780060535032,9780060535032,-1,406,2004,"May. 1st, 2004",Rayo,HarperTrophy,City of the Beasts,City of the Beasts
bx_154970_half_2427,1,D.J. MacHale,D. J. MacHale,,,bx_154970,half_2427,9780743437332,9780743437332,-1,352,2003,"May. 1st, 2003",Aladdin,Aladdin Paperbacks,The Never War,The Never War
bx_155090_half_2095,1,Arvella Whitmore,Arvella Whitmore,,,bx_155090,half_2095,9780141303192,9780141303192,-1,192,2001,"Jan. 29th, 2001",Puffin Books,Puffin Books,Trapped Between the Lash and the Gun: A Boy's Journey,Trapped Between Lash and Gun
bx_156346_half_457,1,Dean Hughes,Dean Hughes,,,bx_156346,half_457,9780689860218,9780689860218,-1,230,2003,"May. 1st, 2003",Simon Pulse,Simon Pulse,Soldier Boys,Soldier Boys
bx_156952_half_758,1,JENNIFER ARMSTRONG,Jennifer Armstrong,,,bx_156952,half_758,9780375810497,9780375810497,-1,144,2000,"Sep. 12th, 2000",Crown Books for Young Readers,Crown Books for Young Readers,Shipwreck at the Bottom of the World : The Extraordinary True Story of Shackleton and the Endurance,Shipwreck at the Bottom of the World
bx_160206_half_1729,1,Barbara M. Walker,Barbara M. Walker,,,bx_160206,half_1729,9780064460903,9780064460903,-1,240,1989,"Sep. 7th, 1989",HarperTrophy,HarperTrophy,The Little House Cookbook : Frontier Foods from Laura Ingalls Wilder's Classic Stories,The Little House Cookbook
bx_160731_half_2325,1,Nat Hentoff,Nat Hentoff,,,bx_160731,half_2325,9780440918141,9780440918141,-1,176,1983,"Jul. 1st, 1983",Laure Leaf,Laurel Leaf Library,The Day They Came to Arrest the Book,The Day They Came to Arrest the Book
bx_161946_half_2288,1,Ivars  Peterson,Ivars Peterson,,,bx_161946,half_2288,9780471315704,9780471315704,-1,128,1999,"Oct. 14th, 1999",Wiley,Jossey-Bass,Math Trek : Adventures in the Math Zone,Math Trek
bx_164796_half_622,1,Ruth Minsky Sender,Ruth Minsky Sender,,,bx_164796,half_622,9780689813214,9780689813214,-1,256,1997,"Aug. 1st, 1997",Simon Pulse,Simon Pulse,The Cage,The Cage
bx_165408_half_1980,1,Susan Cooper,Susan Cooper,,Paperback,bx_165408,half_1980,9780689840357,9780689840357,-1,208,2000,"Nov. 1st, 2000",Aladdin,Margaret K. McElderry Books,"Over Sea, Under Stone","Over Sea, Under Stone"
bx_166424_half_261,1,Karen Hesse,Karen Hesse,,,bx_166424,half_261,9780439272001,9780439272001,-1,176,2003,"Feb. 1st, 2003",Scholastic Paperbacks,Scholastic Paperbacks,Witness,Witness
bx_166610_half_591,1,Andrea Warren,Andrea Warren,,,bx_166610,half_591,9780060007676,9780060007676,-1,160,2002,"Sep. 17th, 2002",HarperTrophy,HarperCollins,Surviving Hitler : A Boy in the Nazi Death Camps,Surviving Hitler
bx_167448_half_808,1,Seymour Reit,Seymour Reit,,Paperback,bx_167448,half_808,9780152164270,9780152164270,-1,144,2001,"Aug. 1st, 2001",Gulliver Books Paperbacks,Graphia Books,"Behind Rebel Lines: The Incredible Story of Emma Edmonds, Civil War Spy",Behind Rebel Lines
bx_169895_half_2012,1,Joseph Bruchac,Joseph Bruchac,,,bx_169895,half_2012,9780439280686,9780439280686,-1,199,2001,"Sep. 1st, 2001",Scholastic Signature,Scholastic Signature,Sacajawea: The Story of Bird Woman and the Lewis and Clark Expedition,Sacajawea
bx_175791_half_3079,1,Rosemary Sutcliff,Rosemary Sutcliff,,,bx_175791,half_3079,9780140371499,9780140371499,-1,272,1994,"Nov. 1st, 1994",Puffin Books,Puffin Books,The Sword and the Circle: King Arthur and the Knights of the Round Table,The Sword and the Circle
bx_176355_half_2560,1,Lawrence Treat,Lawrence Treat,,,bx_176355,half_2560,9780879234058,9780879234058,-1,80,1981,"Jun. 30th, 2003",David R. Godine Publisher,David R. Godine,Crime and Puzzlement,Crime and Puzzlement
bx_177226_half_1800,1,Catherine Clark,Catherine Clark,,,bx_177226,half_1800,9780060097578,9780060097578,-1,176,2002,"Sep. 30th, 2002",HarperEntertainment,HarperEntertainment,"Gilmore Girls: I Do, Don't I?",Gilmore Girls
bx_177704_half_654,1,Harry Mazer,Harry Mazer,,,bx_177704,half_654,9780689841606,9780689841606,-1,112,2002,"Nov. 1st, 2002",Aladdin,Simon & Schuster Books for Young Readers,A Boy at War: A Novel of Pearl Harbor,A Boy at War
bx_177877_half_1989,1,Terri Farley,Terri Farley,,,bx_177877,half_1989,9780060537265,9780060537265,-1,224,2003,,Avon,HarperCollins,Phantom Stallion #8: Golden Ghost,Phantom Stallion #8
bx_177880_half_2383,1,Terri Farley,Terri Farley,,,bx_177880,half_2383,9780060561574,9780060561574,-1,234,2003,"Nov. 30th, 2003",Avon,Avon Books,Phantom Stallion #9: Gift Horse,Gift Horse
bx_177893_half_2613,1,Terri Farley,Terri Farley,,,bx_177893,half_2613,9780064410885,9780064410885,-1,240,2002,,Avon,Avon Books,The Renegade,The Renegade
bx_180537_half_1742,1,Lynne Ewing,Lynne Ewing,Paperback,Paperback,bx_180537,half_1742,9780064406499,9780064406499,-1,96,1998,"Dec. 20th, 1997",HarperTrophy,HarperCollins,Drive-By,Drive-By
bx_181558_half_2425,1,Jan Greenberg,Jan Greenberg,,,bx_181558,half_2425,9780440419174,9780440419174,-1,132,2003,"Jan. 14th, 2003",Yearling Books,Yearling Books,Vincent Van Gogh: Portrait of an Artist,Vincent Van Gogh
bx_183160_half_1203,1,Ann Rinaldi,Ann Rinaldi,,Paperback,bx_183160,half_1203,9780152046842,9780152046842,-1,336,2003,"Jul. 1st, 2003",Gulliver Books Paperbacks,Graphia Books,The Secret of Sarah Revere,The Secret of Sarah Revere
bx_185600_half_98,1,Gary Soto,Gary Soto,,,bx_185600,half_98,9780440211709,9780440211709,-1,176,1992,"Feb. 1st, 1992",Laure Leaf,Laurel Leaf Library,Living Up the Street: Narrative Recollections,Living Up the Street
bx_186856_half_2082,1,CLAMP,CLAMP,,,bx_186856,half_2082,9780345470584,9780345470584,-1,208,2004,"Apr. 27th, 2004",Del Rey,Del Rey Books,"Xxxholic, Vol. 1",Xxxholic
bx_187030_half_1204,1,Terry Pratchett,Terry Pratchett,,,bx_187030,half_1204,9780060012380,9780060012380,-1,375,2004,"May. 25th, 2004",HarperTrophy,HarperTrophy,The Wee Free Men,The Wee Free Men
bx_187041_half_396,1,W. R. Philbrick,Rodman Philbrick,,,bx_187041,half_396,9780590579643,9780590579643,-1,176,1998,"Oct. 1st, 1998",Point Signature,Scholastic Paperbacks,Max the Mighty,Max the Mighty
bx_187052_half_1215,1,Lisi Harrison,Lisi Harrison,,,bx_187052,half_1215,9780316701297,9780316701297,-1,224,2004,"May. 5th, 2004","Little, Brown",Poppy Books,The Clique,The Clique
bx_187704_half_2857,1,Irene Hunt,Irene Hunt,,,bx_187704,half_2857,9780425101537,9780425101537,-1,185,1992,"Oct. 15th, 1986",Berkley Publishing Group,Berkley Publishing Group,Lottery Rose,The Lottery Rose
bx_190039_half_1119,1,Gail Giles,Gail Giles,,,bx_190039,half_1119,9780689858000,9780689858000,-1,215,2003,"Sep. 1st, 2003",Simon Pulse,Simon Pulse,Shattering Glass,Shattering Glass
bx_190172_half_1270,1,TAMORA PIERCE,Tamora Pierce,Paperback,Paperback,bx_190172,half_1270,9780375814716,9780375814716,-1,431,2003,"Aug. 26th, 2003",Random House Books for Young Readers,Random House Books for Young Readers,Lady Knight,Lady Knight
bx_190453_half_996,1,Monica Hughes,Monica Hughes,,,bx_190453,half_996,9780671866921,9780671866921,-1,192,1993,"Jun. 30th, 1993",Simon Pulse,Simon Pulse,Invitation to the Game,Invitation to the Game
bx_191359_half_2914,1,Markus Zusak,Markus Zusak,,,bx_191359,half_2914,9780439389501,9780439389501,-1,250,2004,"Jun. 1st, 2004",Push,Push,Getting The Girl,Getting the Girl
bx_191415_half_1153,1,Melvin Burgess,Melvin Burgess,,,bx_191415,half_1153,9780060521875,9780060521875,-1,384,2003,"May. 31st, 2003",Avon,Avon Books,Smack,Smack
bx_191422_half_2673,1,Iain Lawrence,Iain Lawrence,,,bx_191422,half_2673,9780440418122,9780440418122,-1,212,2003,"May. 13th, 2003",Laurel-Leaf Books,Laurel Leaf Library,Lord of the Nutcracker Men,Lord of the Nutcracker Men
bx_192610_half_1632,1,Lee J. Ames,Lee J. Ames,,,bx_192610,half_1632,9780385195195,9780385195195,-1,64,1985,"Mar. 12th, 1985",Doubleday Books,Broadway Books,Draw 50 Animals,Draw 50 Animals
bx_193066_half_1009,1,Esther Hautzig,Esther Hautzig,,,bx_193066,half_1009,9780064470278,9780064470278,-1,256,1987,"Jun. 30th, 1987",HarperTrophy,Harper Teen,The Endless Steppe : Growing Up in Siberia,The Endless Steppe
bx_193512_half_2809,1,Klutz Press,Klutz Press,,,bx_193512,half_2809,9781570540813,9781570540813,-1,62,1997,"Mar. 31st, 1997",Klutz Press,Klutz,Coin Magic,Coin Magic [With Double-Headed Quarter]
bx_194344_half_1008,1,GARY PAULSEN,Gary Paulsen,,,bx_194344,half_1008,9780440219736,9780440219736,-1,192,1999,"Aug. 10th, 1999",Laurel Leaf,Laurel Leaf Library,Sarny,Sarny
bx_194981_half_647,1,Andrew Clements,Andrew Clements,,,bx_194981,half_647,9780142400760,9780142400760,-1,251,2004,"Mar. 8th, 2004",Puffin Books,Puffin Books,Things Not Seen,Things Not Seen
bx_197353_half_2238,1,Justin Lookadoo,Justin Lookadoo,,,bx_197353,half_2238,9780800759117,9780800759117,-1,221,2003,"Aug. 1st, 2003",Fleming H. Revell Company,Fleming H. Revell Company,Dateable: Are You? Are They?,Dateable
bx_198226_half_2002,1,Cherie Bennett,Cherie Bennett,,,bx_198226,half_2002,9780316174688,9780316174688,-1,192,2002,"Dec. 1st, 2002","Little, Brown","Little, Brown Books for Young Readers",Flight,Flight
bx_199299_half_3024,1,Jim Haskins,James Haskins,,,bx_199299,half_3024,9780590459136,9780590459136,-1,196,1997,"Feb. 1st, 1997",Scholastic,Scholastic Paperbacks,Black Eagles: African Americans in Aviation,Black Eagles
bx_202577_half_3076,1,Holly Black,Holly Black,,,bx_202577,half_3076,9780689867040,9780689867040,-1,331,2004,"Mar. 23rd, 2004",Simon Pulse,Simon Pulse,Tithe : A Modern Faerie Tale,Tithe
bx_203131_half_3012,1,Paula Fox,Paula Fox,,,bx_203131,half_3012,9780689839702,9780689839702,-1,224,2000,"Dec. 1st, 2000",Aladdin,Aladdin Paperbacks,One-Eyed Cat,One-Eyed Cat
bx_203246_half_2109,1,Virginia Euwer Wolff,Virginia Euwer Wolff,,,bx_203246,half_2109,9780590898003,9780590898003,-1,230,2000,"Apr. 1st, 2000",Scholastic Signature,Scholastic Signature,Bat 6,Bat 6
bx_203775_half_260,1,J. K. Rowling,J. K. Rowling,,Paperback,bx_203775,half_260,9788478886548,9788478886548,-1,502,1999,"Mar. 6th, 2001",Lectorum Publications,Lectorum Publications,Harry Potter y la piedra filosofal,Harry Potter y la Piedra Filosofal = Harry Potter and the Sorcerer's Stone
bx_204998_half_865,1,Patricia C. Wrede,Patricia C. Wrede,,Paperback,bx_204998,half_865,9780152045661,9780152045661,-1,212,2002,"Nov. 1st, 2002",Magic Carpet Books,Harcourt Brace and Company,"Dealing with Dragons: The Enchanted Forest Chronicles, Book One",Dealing with Dragons
bx_207903_half_2887,1,Karen Cushman,Karen Cushman,,,bx_207903,half_2887,9780440418221,9780440418221,-1,176,2002,"Mar. 12th, 2002",Yearling Books,Yearling Books,Matilda Bone,Matilda Bone
bx_207921_half_1200,1,Roland Smith,Roland Smith,,,bx_207921,half_1200,9780786813346,9780786813346,-1,188,1999,"Jan. 1st, 1900",Hyperion Books for Children,Hyperion Books for Children,Sasquatch,Sasquatch
bx_208124_half_1243,1,Pam Conrad,Pam Conrad,,,bx_208124,half_1243,9780064403092,9780064403092,-1,144,1991,"Apr. 15th, 1991",HarperTrophy,HarperCollins,My Daniel,My Daniel
bx_211369_half_1833,1,Jane Yolen,Jane Yolen,,,bx_211369,half_1833,9780152164447,9780152164447,-1,192,2001,"Mar. 1st, 2001",Magic Carpet Books,Harcourt Brace and Company,Twelve Impossible Things Before Breakfast: Stories,Twelve Impossible Things Before Breakfast
bx_212965_half_1913,1,Walter Dean Myers,Walter Dean Myers,,,bx_212965,half_1913,9780064409308,9780064409308,-1,224,2003,"Apr. 1st, 2003",Amistad,Amistad Press,Handbook for Boys : A Novel,Handbook for Boys
bx_213775_half_2548,1,Sonya Sones,Sonya Sones,,,bx_213775,half_2548,9780064462181,9780064462181,-1,160,2001,"Jan. 23rd, 2001",HarperTempest,HarperTempest,Stop Pretending: What Happened When My Big Sister Went Crazy,Stop Pretending
bx_215724_half_469,1,SUZANNE FISHER STAPLES,Suzanne Fisher Staples,,,bx_215724,half_469,9780440238560,9780440238560,-1,240,2003,"Aug. 12th, 2003",Laurel Leaf,Laurel Leaf Library,Shabanu : Daughter of the Wind,Shabanu
bx_215829_half_2890,1,ROBERT NEWTON PECK,Robert Newton Peck,,,bx_215829,half_2890,9780679886969,9780679886969,-1,176,1997,,Random House Books for Young Readers,Random House Children's Books,A Part of the Sky,A Part of the Sky
bx_217695_half_288,1,Paul Fleischman,Paul Fleischman,,,bx_217695,half_288,9780064405881,9780064405881,-1,128,1995,"Mar. 31st, 1995",HarperTrophy,HarperTrophy,Bull Run,Bull Run
bx_218312_half_2098,1,Lee J. Ames,Lee J. Ames,,,bx_218312,half_2098,9780385176422,9780385176422,-1,64,1984,"Apr. 2nd, 1986",Broadway Books,Broadway Books,Draw 50 Horses,Draw 50 Horses
bx_220501_half_1967,1,Yoshiko Uchida,Yoshiko Uchida,,,bx_220501,half_1967,9780689716720,9780689716720,-1,144,1993,"Apr. 30th, 1993",Aladdin,Aladdin Paperbacks,A Jar of Dreams,A Jar of Dreams
bx_220566_half_2055,1,Tamora Pierce,Tamora Pierce,,Paperback,bx_220566,half_2055,9780679889199,9780679889199,-1,432,2002,"Aug. 31st, 2002",Random House Children's Books,Laurel Leaf Library,Squire,Squire
bx_222529_half_2734,1,Mary E. Pearson,Mary E. Pearson,,,bx_222529,half_2734,9780152045692,9780152045692,-1,240,2002,"Oct. 1st, 2002",Harcourt Paperbacks,Graphia Books,Scribbler of Dreams,Scribbler of Dreams
