ids,label,ban_author,half_author,ban_binding,half_binding,ban_id,half_id,ban_isbn,half_isbn,ban_pages,half_pages,ban_pubdate,half_pubdate,ban_publisher,half_publisher,ban_title,half_title
ban_2250_half_2895,1,Diana Wynne Jones,Diana Wynne Jones,,,ban_2250,half_2895,9780142407226,9780142407226,256,234,10/5/06,"Oct. 5th, 2006",Penguin Young Readers Group,Puffin Books,The Tough Guide to Fantasyland: The Essential Guide to Fantasy Travel,The Tough Guide to Fantasyland
ban_2266_half_900,1,Gordon Korman,Gordon Korman,,,ban_2266,half_900,9780786856978,9780786856978,224,213,6/28/05,"Jun. 13th, 2005",Disney-Hyperion,Hyperion Books for Children,"Jake, Reinvented","Jake, Reinvented"
ban_2267_half_1923,1,Ann Rinaldi,Ann Rinaldi,,Paperback,ban_2267,half_1923,9780152050771,9780152050771,304,281,3/1/04,"Mar. 1st, 2004",Houghton Mifflin Harcourt,Gulliver Books,Cast Two Shadows: The American Revolution in the South,Cast Two Shadows
ban_2272_half_2087,1,Jon Scieszka,Jon Scieszka,,,ban_2272,half_2087,9780670011445,9780670011445,272,272,4/10/08,"Apr. 10th, 2008",Penguin Young Readers Group,Viking Children's Books,Guys Write for Guys Read: Boys' Favorite Authors Write about Being Boys,Guys Write for Guys Read
ban_2275_half_1807,1,Terry Pratchett,Terry Pratchett,,,ban_2275,half_1807,9780061433030,9780061433030,370,367,9/22/09,"Sep. 22nd, 2009",HarperCollins Publishers,HarperCollins,Nation,Nation
ban_2290_half_2392,1,L. A. Meyer,Louis A. Meyer,,Paperback,ban_2290,half_2392,9780152054595,9780152054595,495,495,1/31/11,"Jun. 1st, 2004",Houghton Mifflin Harcourt,Harcourt Paperbacks,"Curse of the Blue Tattoo: Being an Account of the Misadventures of Jacky Faber, Midshipman and Fine Lady",Curse of the Blue Tattoo
ban_2304_half_320,1,Suzanne Collins,Suzanne Collins,,,ban_2304,half_320,9788427202139,9788427202139,407,407,3/1/12,"Mar. 1st, 2012","Lectorum Publications, Inc.",Molino,En llamas,En Llamas = Catching Fire
ban_2315_half_1716,1,Neta Lohnes Frazier,Neta Lohnes Frazier,,Paperback,ban_2315,half_1716,9781402736179,9781402736179,208,193,8/28/06,"Aug. 1st, 2006",Sterling,Sterling Publishing (NY),The Stout-Hearted Seven: Orphaned on the Oregon Trail,The Stout-Hearted Seven
ban_2316_half_3029,1,Susane Colasanti,Susane Colasanti,,,ban_2316,half_3029,9780142411551,9780142411551,336,310,5/1/08,"May. 1st, 2008",Penguin Young Readers Group,Speak,When It Happens,When It Happens
ban_2320_half_1623,1,Ann Shoket,Ann Shoket,,,ban_2320,half_1623,9780762441938,9780762441938,192,187,7/5/11,"Jul. 5th, 2011",Running Press Book Publishers,Running Press Book s,Seventeen Ultimate Guide to Style: How to Find Your Perfect Look,Seventeen Ultimate Guide to Style
ban_2327_half_1787,1,Jacob Boas,Jacob Boas,,,ban_2327,half_1787,9780312535674,9780312535674,208,196,3/17/09,"Mar. 17th, 2009",Square Fish,Square Fish,We Are Witnesses: Five Diaries of Teenagers Who Died in the Holocaust,We Are Witnesses
ban_2330_half_1096,1,Caragh M. O'Brien,Caragh M. O'Brien,,,ban_2330,half_1096,9780312674724,9780312674724,384,362,10/11/11,"Oct. 11th, 2011",Square Fish,Square Fish,Birthmarked,Birthmarked
ban_2334_half_1364,1,Kiersten White,Kiersten White,,,ban_2334,half_1364,9780061985874,9780061985874,368,342,7/24/12,"Jul. 24th, 2012",HarperCollins Publishers,Harper Teen,Supernaturally,Supernaturally
ban_2341_half_2200,1,Madeleine L'Engle,Madeleine L'Engle,,,ban_2341,half_2200,9780312379353,9780312379353,352,340,9/2/08,"Sep. 2nd, 2008",Square Fish,Square Fish,A Ring of Endless Light,A Ring of Endless Light
ban_2343_half_2456,1,Marlene Perez,Marlene Perez,,,ban_2343,half_2456,9780152062163,9780152062163,208,192,5/4/09,"May. 1st, 2009",Houghton Mifflin Harcourt,Graphia Books,Dead Is So Last Year,Dead Is So Last Year
ban_2345_half_2360,1,Tamora Pierce,Tamora Pierce,,,ban_2345,half_2360,9780545052658,9780545052658,320,312,8/1/10,"Aug. 1st, 2010","Scholastic, Inc.",Scholastic Inc.,Melting Stones,Melting Stones
ban_2372_half_694,1,Roald Dahl,Roald Dahl,,,ban_2372,half_694,9780141304700,9780141304700,240,225,5/28/00,"May. 1st, 2000",Penguin Young Readers Group,Puffin Books,The Wonderful Story of Henry Sugar,"The Wonderful Story of Henry Sugar, and Six More"
ban_2388_half_2495,1,Julian Houston,Julian Houston,,,ban_2388,half_2495,9780618884056,9780618884056,288,282,1/14/08,"Jan. 14th, 2008",Houghton Mifflin Harcourt,Graphia Books,New Boy,New Boy
ban_2395_half_2284,1,Carolyn Meyer,Carolyn Meyer,,Paperback,ban_2395,half_2284,9780152164560,9780152164560,240,227,4/28/01,"Apr. 1st, 2001",Houghton Mifflin Harcourt,Gulliver Books,"Mary, Bloody Mary","Mary, Bloody Mary"
ban_2411_half_1328,1,Emily Seife,Emily Seife,,,ban_2411,half_1328,9780545457828,9780545457828,128,128,2/7/12,"Feb. 7th, 2012","Scholastic, Inc.",Scholastic Press,The Hunger Games Tribute Guide,The Hunger Games Tribute Guide
ban_2424_half_3004,1,Gary Paulsen,Gary Paulsen,,Paperback,ban_2424,half_3004,9780440412700,9780440412700,112,112,10/28/96,"Oct. 7th, 1996",Random House Children's Books,Yearling Books,Call Me Francis Tucket,Call Me Francis Tucket
ban_2431_half_2995,1,Cara Lynn Shultz,Cara Lynn Shultz,,,ban_2431,half_2995,9780373210503,9780373210503,384,371,3/27/12,"Mar. 27th, 2012",Harlequin,Harlequin Teen,Spellcaster,Spellcaster
ban_2435_half_1283,1,Eleanor Ramrath Garner,Eleanor Ramrath Garner,,,ban_2435,half_1283,9781561452965,9781561452965,288,269,10/28/03,"Oct. 1st, 2003","Peachtree Publishing, Inc.",Peachtree s,Eleanor's Story: An American Girl in Hitler's Germany,Eleanor's Story
ban_2436_half_2118,1,Evelyn Raab,Evelyn Raab,,,ban_2436,half_2118,9781554078240,9781554078240,216,216,8/17/11,"Aug. 17th, 2011","Firefly Books, Limited",Firefly Books,Clueless in the Kitchen: A Cookbook for Teens,Clueless in the Kitchen
ban_2440_half_2311,1,Georgina Bloomberg,Catherine Hapka,,,ban_2440,half_2311,9781599909097,9781599909097,256,256,11/13/12,"Nov. 13th, 2012",Bloomsbury USA,Bloomsbury U.S.A. Children's Books,Off Course,Off Course
ban_2447_half_1322,1,Hans Peter Richter,Hans Peter Richter,,,ban_2447,half_1322,9780140322057,9780140322057,160,149,5/28/87,"May. 1st, 1987",Penguin Young Readers Group,Penguin Putnam Books for Young Readers,Friedrich,Friedrich
ban_2454_half_2832,1,Robin L. Graham,Robin Lee Graham,,,ban_2454,half_2832,9780060920470,9780060920470,240,240,3/28/91,"Mar. 27th, 1991",HarperCollins Publishers,William Morrow & Company,Dove,Dove
ban_2457_half_2377,1,Suzanne Fisher Staples,Suzanne Fisher Staples,,,ban_2457,half_2377,9780312377762,9780312377762,304,281,4/1/08,"Apr. 1st, 2008",Square Fish,Square Fish,Under the Persimmon Tree,Under the Persimmon Tree
ban_2458_half_1740,1,Karen Hesse,Karen Hesse,,,ban_2458,half_1740,9780312535629,9780312535629,208,182,2/17/09,"Feb. 17th, 2009",Square Fish,Square Fish,Phoenix Rising,Phoenix Rising
ban_2459_half_2798,1,Isabel Allende,Isabel Allende,,,ban_2459,half_2798,9780060591717,9780060591717,432,420,9/7/04,"Sep. 7th, 2004",HarperCollins Publishers,Rayo,El reino del dragon de oro,El Reino del Dragon de Oro
ban_2462_half_2850,1,S. Beth Atkin,S. Beth Atkin,,,ban_2462,half_2850,9780316056205,9780316056205,96,96,4/1/00,"Apr. 1st, 2000","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",Voices from the Fields: Children of Migrant Farmworkers Tell Their Stories,Voices from the Fields
ban_2465_half_1995,1,Sean Covey,Sean Covey,,,ban_2465,half_1995,9780684870601,9780684870601,384,384,11/16/99,"Nov. 16th, 1999",Touchstone,Fireside Books,Daily Reflections for Highly Effective Teens,Daily Reflections for Highly Effective Teens
ban_2467_half_2636,1,Amy Efaw,Amy Efaw,,,ban_2467,half_2636,9780142415900,9780142415900,368,350,12/2/10,"Dec. 2nd, 2010",Penguin Young Readers Group,Speak,After,After
ban_2476_half_2978,1,L. Divine,L. Divine,,,ban_2476,half_2978,9780758231178,9780758231178,256,270,2/1/11,"Feb. 1st, 2011",Kensington,Dafina Books,The Meltdown,The Meltdown
ban_2477_half_2088,1,Tera Lynn Childs,Tera Lynn Childs,,,ban_2477,half_2088,9780062001825,9780062001825,384,384,9/4/12,"Sep. 4th, 2012",HarperCollins Publishers,Katherine Tegen Books,Sweet Venom,Sweet Venom
ban_2478_half_1148,1,Lauren Myracle,Lauren Myracle,,,ban_2478,half_1148,9780810987883,9780810987883,234,219,4/1/05,"Apr. 1st, 2005","Abrams, Harry N., Inc.",Amulet Books,Ttyl: Talk to You Later,Ttyl
ban_2481_half_2035,1,Cat Patrick,Cat Patrick,,,ban_2481,half_2035,9780316094603,9780316094603,288,288,5/1/12,"May. 1st, 2012","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",Forgotten,Forgotten
ban_2497_half_2164,1,Jana Oliver,Jana Oliver,,,ban_2497,half_2164,9780312614805,9780312614805,368,368,3/27/12,"Mar. 27th, 2012",St. Martin's Press,St. Martin's Griffin,Forgiven,Forgiven
ban_2498_half_2080,1,Carol Chu,Carol Chu,,,ban_2498,half_2080,9780547553955,9780547553955,128,128,3/6/12,"Mar. 6th, 2012",Houghton Mifflin Harcourt,Graphia Books,The Fashion Coloring Book,The Fashion Coloring Book
ban_2499_half_2797,1,Kelly Link,Kelly Link,,,ban_2499,half_2797,9780142416723,9780142416723,416,404,6/10/10,"Jun. 10th, 2010",Penguin Young Readers Group,Speak,Pretty Monsters,Pretty Monsters
ban_2500_half_920,1,J. A. London,J. A. London,,,ban_2500,half_920,9780062020666,9780062020666,338,368,12/26/12,"Dec. 26th, 2012",HarperCollins Publishers,Harper Teen,Blood-Kissed Sky,Blood-Kissed Sky
ban_2508_half_3082,1,Lucia Capacchione,Lucia Capacchione,,,ban_2508,half_3082,9781564145727,9781564145727,196,196,11/28/01,"Nov. 30th, 2001","Career Press, Incorporated",New Page Books,"Creative Journal for Teens, 2nd Ed.","Creative Journal for Teens, 2nd Ed."
ban_2514_half_457,1,Dean Hughes,Dean Hughes,,,ban_2514,half_457,9780689860218,9780689860218,240,230,4/2/03,"May. 1st, 2003",Simon Pulse,Simon Pulse,Soldier Boys,Soldier Boys
ban_2520_half_2583,1,Paula Morris,Paula Morris,,,ban_2520,half_2583,9780545042147,9780545042147,320,309,8/1/10,"Aug. 1st, 2010","Scholastic, Inc.",Point,Ruined,Ruined
ban_2524_half_3045,1,Thalia Chaltas,Thalia Chaltas,,,ban_2524,half_3045,9780142415108,9780142415108,368,368,2/23/10,"Feb. 23rd, 2010",Penguin Young Readers Group,Speak,Because I Am Furniture,Because I Am Furniture
ban_2540_half_1260,1,Tamora Pierce,Tamora Pierce,,Paperback,ban_2540,half_1260,9781416903376,9781416903376,384,384,5/28/05,"May. 31st, 2005",Simon Pulse,Simon Pulse,Emperor Mage,Emperor Mage
ban_2545_half_2615,1,Meg Cabot,Meg Cabot,,,ban_2545,half_2615,9780060755881,9780060755881,320,288,7/3/07,"Jul. 3rd, 2007",HarperCollins Publishers,Harper Teen,Avalon High,Avalon High
ban_2547_half_2003,1,Marlene Perez,Marlene Perez,,,ban_2547,half_2003,9780547607344,9780547607344,240,240,3/6/12,"Mar. 6th, 2012",Houghton Mifflin Harcourt,Graphia Books,Dead Is a Battlefield,Dead Is a Battlefield
ban_2551_half_2198,1,Scott O'Dell,Scott O'Dell,,,ban_2551,half_2198,9780618747832,9780618747832,272,272,9/4/06,"Sep. 1st, 2006",Houghton Mifflin Harcourt,Houghton Mifflin Harcourt (HMH),The King's Fifth,The King's Fifth
ban_2553_half_2561,1,Lauren Myracle,Lauren Myracle,,,ban_2553,half_2561,9780810992795,9780810992795,256,240,2/21/07,"Feb. 1st, 2007","Abrams, Harry N., Inc.",ABRAMS,Ttfn: Ta-Ta for Now,Ttfn
ban_2557_half_2493,1,Madeleine L'Engle,Madeleine L'Engle,,,ban_2557,half_2493,9780312379315,9780312379315,240,230,9/2/08,"Sep. 2nd, 2008",Square Fish,Square Fish,Meet the Austins,Meet the Austins
ban_2595_half_1991,1,Ben Mikaelsen,Ben Mikaelsen,,,ban_2595,half_1991,9780060090067,9780060090067,240,230,8/23/05,"Aug. 23rd, 2005",HarperCollins Publishers,HarperTempest,Tree Girl,Tree Girl
ban_2598_half_2618,1,LouAnne Johnson,LouAnne Johnson,,,ban_2598,half_2618,9780375859038,9780375859038,208,197,5/10/11,"May. 10th, 2011",Random House Children's Books,Ember,Muchacho,Muchacho
ban_2600_half_2315,1,Ann Rinaldi,Ann Rinaldi,,Paperback,ban_2600,half_2315,9780152053932,9780152053932,352,336,3/1/05,"Mar. 1st, 2005",Houghton Mifflin Harcourt,Gulliver Books,Hang a Thousand Trees with Ribbons: The Story of Phillis Wheatley,Hang a Thousand Trees with Ribbons
ban_2603_half_2626,1,Margaret Bechard,Margaret Bechard,,,ban_2603,half_2626,9780689862687,9780689862687,176,176,12/1/03,"Dec. 2nd, 2003",Simon Pulse,Simon Pulse,Hanging on to Max,Hanging on to Max
ban_2605_half_2246,1,James A. Owen,James A. Owen,,,ban_2605,half_2246,9781416912286,9781416912286,352,326,10/23/07,"Sep. 1st, 2007",Simon & Schuster Books For Young Readers,Simon Pulse,"Here, There Be Dragons","Here, There Be Dragons"
ban_2607_half_2079,1,Caroline B. Cooney,Caroline B. Cooney,,,ban_2607,half_2079,9780590444798,9780590444798,208,201,7/28/97,"Jul. 1st, 1997","Scholastic, Inc.",Scholastic,Flight #116 is Down,Flight #116 is Down!
ban_2609_half_956,1,Sharon Flake,Sharon G. Flake,,,ban_2609,half_956,9781423100171,9781423100171,208,195,7/26/11,"Jul. 26th, 2011",Disney-Hyperion,Jump at the Sun,You Don't Even Know Me: Stories and Poems About Boys,You Don't Even Know Me
ban_2612_half_2772,1,Naomi Shihab Nye,Naomi Shihab Nye,,,ban_2612,half_2772,9780060504045,9780060504045,160,142,3/15/05,"Mar. 15th, 2005",HarperCollins Publishers,HarperTempest,19 Varieties of Gazelle: Poems of the Middle East,19 Varieties of Gazelle
ban_2633_half_2747,1,Kate De Goldi,Kate De Goldi,,,ban_2633,half_2747,9780763658489,9780763658489,256,245,5/8/12,"May. 8th, 2012",Candlewick Press,Candlewick Press (MA),The 10 p.m. Question,The 10 PM Question
ban_2651_half_2885,1,Francesca Lia Block,Francesca Lia Block,,,ban_2651,half_2885,9780062007407,9780062007407,478,496,9/28/10,"Sep. 28th, 2010",HarperCollins Publishers,Harper Teen,Dangerous Angels: The Weetzie Bat Books,Dangerous Angels
ban_2659_half_1268,1,Brigid Kemmerer,Brigid Kemmerer,,,ban_2659,half_1268,9780758272829,9780758272829,432,432,8/28/12,"Sep. 1st, 2012",Kensington,K-Teen,Spark,Spark
ban_2666_half_2937,1,Gemma Halliday,Gemma Halliday,,,ban_2666,half_2937,9780062003324,9780062003324,288,288,4/24/12,"Apr. 24th, 2012",HarperCollins Publishers,Harper Teen,Social Suicide,Social Suicide
ban_2681_half_2807,1,Martine Leavitt,Martine Leavitt,,,ban_2681,half_2807,9781590789490,9781590789490,224,216,10/1/12,"Oct. 1st, 2012",Highlights Press,Boyds Mills Press,Keturah and Lord Death,Keturah and Lord Death
ban_2688_half_2207,1,Lauren Barnholdt,Lauren Barnholdt,,,ban_2688,half_2207,9781416913184,9781416913184,304,304,6/26/07,"Jun. 1st, 2007",Simon Pulse,Simon Pulse,Two-Way Street,Two-Way Street
ban_2690_half_1055,1,Naomi Shihab Nye,Naomi Shihab Nye,,,ban_2690,half_1055,9780689825231,9780689825231,272,272,6/28/99,"Jun. 1st, 1999",Simon Pulse,Simon Pulse,Habibi,Habibi
ban_2691_half_1114,1,Julia Alvarez,Julia Alvarez,,,ban_2691,half_1114,9780375815454,9780375815454,192,192,4/20/04,"Apr. 13th, 2004",Random House Children's Books,Laurel Leaf Library,Antes de ser libres,Antes de Ser Libres
ban_2696_half_2051,1,Candace Bushnell,Candace Bushnell,,Paperback,ban_2696,half_2051,9780061728921,9780061728921,416,389,4/26/11,"Apr. 26th, 2011",HarperCollins Publishers,Balzer & Bray/Harperteen,The Carrie Diaries,The Carrie Diaries
ban_2701_half_2969,1,Wendelin Van Draanen,Wendelin Van Draanen,,,ban_2701,half_2969,9780307975973,9780307975973,256,250,4/10/12,"Apr. 10th, 2012",Random House Children's Books,Ember,Runaway,Runaway
ban_2702_half_1182,1,Sara Zarr,Sara Zarr,,,ban_2702,half_1182,9780316036054,9780316036054,368,368,10/30/12,"Oct. 30th, 2012","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",How to Save a Life,How to Save a Life
ban_2707_half_2281,1,Edith Pattou,Edith Pattou,,,ban_2707,half_2281,9780152052218,9780152052218,528,507,5/1/05,"May. 1st, 2005",Houghton Mifflin Harcourt,Harcourt Brace and Company,East,East
ban_2708_half_2445,1,Steve Kluger,Steve Kluger,,,ban_2708,half_2445,9780142413432,9780142413432,416,403,2/19/09,"Mar. 1st, 2009",Penguin Young Readers Group,Speak,"My Most Excellent Year: A Novel of Love, Mary Poppins, and Fenway Park",My Most Excellent Year
ban_2716_half_1776,1,Anne Isaacs,Anne Isaacs,,,ban_2716,half_1776,9780590603645,9780590603645,192,188,10/1/02,"Oct. 1st, 2002","Scholastic, Inc.",Scholastic Signature,Torn Thread,Torn Thread
ban_2726_half_1391,1,Dan Savage,Dan Savage,,,ban_2726,half_1391,9780452297616,9780452297616,352,338,1/25/12,"Jan. 25th, 2012",Penguin Publishing Group,Plume Books,"It Gets Better: Coming Out, Overcoming Bullying, and Creating a Life Worth Living",It Gets Better
ban_2727_half_2272,1,Cory Doctorow,Cory Doctorow,,,ban_2727,half_2272,9780765333841,9780765333841,496,496,9/4/12,"Sep. 4th, 2012","Doherty, Tom Associates, LLC",Tor Books,For the Win,For the Win
ban_2755_half_2786,1,Karen Ann Hopkins,Karen Ann Hopkins,,,ban_2755,half_2786,9780373210541,9780373210541,400,380,6/26/12,"Jun. 26th, 2012",Harlequin,Harlequin Teen,Temptation,Temptation
ban_2764_half_1513,1,Darynda Jones,Darynda Jones,,,ban_2764,half_1513,9780312625214,9780312625214,320,320,3/5/13,"Mar. 5th, 2013",St. Martin's Press,St. Martin's Griffin,"Death, Doom, and Detention","Death, Doom, and Detention"
ban_2771_half_2571,1,Diana Wynne Jones,Diana Wynne Jones,,,ban_2771,half_2571,9780142420140,9780142420140,496,438,4/12/12,"Apr. 12th, 2012",Penguin Young Readers Group,Firebird,Fire and Hemlock,Fire and Hemlock
ban_2788_half_1875,1,Natasha Friend,Natasha Friend,,,ban_2788,half_1875,9781571316516,9781571316516,172,172,10/10/04,"Sep. 16th, 2004",Milkweed Editions,Milkweed Editions,Perfect,Perfect
ban_2810_half_2355,1,Margarita Engle,Margarita Engle,,,ban_2810,half_2355,9780312608712,9780312608712,384,353,3/16/10,"Mar. 16th, 2010",Square Fish,Square Fish,The Surrender Tree: Poems of Cuba's Struggle for Freedom,The Surrender Tree/El Arbol de La Rendicion
ban_2811_half_1988,1,Swati Avasthi,Swati Avasthi,,,ban_2811,half_1988,9780375863417,9780375863417,288,288,1/24/12,"Jan. 24th, 2012",Random House Children's Books,Ember,Split,Split
ban_2816_half_1922,1,Annie Thoms,Annie Thoms,,,ban_2816,half_1922,9780060517182,9780060517182,245,228,8/20/02,"Aug. 20th, 2002",HarperCollins Publishers,HarperTempest,With Their Eyes: September 11th: The View from a High School at Ground Zero,With Their Eyes: September 11th
ban_2827_half_1240,1,Kashmira Sheth,Kashmira Sheth,,,ban_2827,half_1240,9780786838608,9780786838608,304,272,3/17/09,"Mar. 1st, 2009",Disney-Hyperion,Hyperion Books,Keeping Corner,Keeping Corner
ban_2831_half_1367,1,Susane Colasanti,Susane Colasanti,,,ban_2831,half_1367,9780142414354,9780142414354,320,290,5/14/09,"May. 14th, 2009",Penguin Young Readers Group,Speak,Take Me There,Take Me There
ban_2832_half_2881,1,Pete Hautman,Pete Hautman,,,ban_2832,half_2881,9781416908166,9781416908166,208,198,10/25/05,"Oct. 25th, 2005",Simon & Schuster Books For Young Readers,Simon Pulse,Godless,Godless
ban_2833_half_1957,1,Christopher Paul Curtis,Christopher Paul Curtis,,,ban_2833,half_1957,9780440413318,9780440413318,288,259,5/9/06,"May. 9th, 2006",Random House Children's Books,Laurel Leaf Library,Bucking the Sarge,Bucking the Sarge
ban_2838_half_960,1,Patty Blount,Patty Blount,,,ban_2838,half_960,9781402273377,9781402273377,304,291,8/1/12,"Aug. 1st, 2012",Sourcebooks,Sourcebooks Fire,Send,Send
ban_2848_half_1332,1,Jennifer Brown,Jennifer Brown,,,ban_2848,half_1332,9780316086967,9780316086967,384,364,5/15/12,"May. 15th, 2012","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",Bitter End,Bitter End
ban_2849_half_2463,1,Andrew Fukuda,Andrew Fukuda,,,ban_2849,half_2463,9781250005298,9781250005298,304,304,12/24/12,"Jan. 22nd, 2013",St. Martin's Press,St. Martin's Griffin,The Hunt,The Hunt
ban_2850_half_2362,1,Jeyn Roberts,Jeyn Roberts,,,ban_2850,half_2362,9781442423527,9781442423527,327,352,9/4/12,"Sep. 4th, 2012",Simon & Schuster Books For Young Readers,Simon & Schuster Books for Young Readers,Dark Inside,Dark Inside
ban_2853_half_3064,1,Ni-Ni Simone,Ni-Ni Simone,,,ban_2853,half_3064,9780758241894,9780758241894,240,240,4/1/10,"Apr. 1st, 2010",Kensington,K-Teen,Teenage Love Affair,Teenage Love Affair
ban_2856_half_2783,1,Jake Wizner,Jake Wizner,,,ban_2856,half_2783,9780375855948,9780375855948,304,287,10/28/08,"Oct. 28th, 2008",Random House Children's Books,Random House Books for Young Readers,Spanking Shakespeare,Spanking Shakespeare
