ids,label,ban_author,wor_author,ban_binding,wor_binding,ban_id,wor_id,ban_isbn,wor_isbn,ban_pages,wor_pages,ban_pubdate,wor_pubdate,ban_publisher,wor_publisher,ban_title,wor_title
ban_2135_wor_44636,1,Clemence McLaren,Clemence McLaren,,Paperback,ban_2135,wor_44636,9780689873973,9780689873973,208,208,8/31/04,(1 Feb 2005),Simon Pulse,Simon & Schuster ,Inside the Walls of Troy,Inside the Walls of Troy: A Novel of the Women who Lived the Trojan War
ban_2156_wor_31315,1,Ellen Schreiber,Ellen Schreiber,,Paperback,ban_2156,wor_31315,9780061778988,9780061778988,208,179,4/21/09,(2 May 2009),HarperCollins Publishers,HarperCollins Publishers Inc ,Dance with a Vampire,Vampire Kisses 4: Dance with a Vampire
ban_2157_wor_36512,1,Anna Carey,Anna Carey,,Paperback,ban_2157,wor_36512,9780062048554,9780062048554,358,384,4/2/13,(15 Apr 2013),HarperCollins Publishers,HarperCollins Publishers Inc ,Once,Once: An Eve Novel
ban_2158_wor_40691,1,Francesca Lia Block,Francesca Lia Block,,Paperback,ban_2158,wor_40691,9780060736255,9780060736255,128,128,7/6/04,(15 Sep 2004),HarperCollins Publishers,HarperCollins Publishers Inc ,Weetzie Bat,Weetzie Bat
ban_2164_wor_31667,1,Lisi Harrison,Lisi Harrison,,Paperback,ban_2164,wor_31667,9780316115056,9780316115056,224,193,3/7/07,(7 Mar 2007),"Little, Brown Books for Young Readers",Poppy Books ,It's Not Easy Being Mean,It's Not Easy Being Mean
ban_2165_wor_44765,1,Cameron Dokey,Cameron Dokey,,Paperback,ban_2165,wor_44765,9781442422834,9781442422834,640,640,2/7/12,(7 Feb 2012),Simon Pulse,Simon & Schuster ,Once: Before Midnight; Golden; Wild Orchid,Once: Before Midnight; Golden; Wild Orchid
ban_2169_wor_41879,1,Carolyn Meyer,Carolyn Meyer,,Paperback,ban_2169,wor_41879,9780152050863,9780152050863,240,230,1/1/09,(1 May 2004),Houghton Mifflin Harcourt,Harcourt Children's Books ,Doomed Queen Anne,Doomed Queen Anne: A Young Royals Book
ban_2170_wor_40144,1,Gloria Skurzynski,Gloria Skurzynski,,Paperback,ban_2170,wor_40144,9781442416819,9781442416819,528,508,3/8/11,(8 Mar 2011),Atheneum Books for Young Readers,Simon & Schuster ,Afterwar,Afterwar
ban_2173_wor_30638,1,Katherine Applegate,Katherine Applegate,,Paperback,ban_2173,wor_30638,9781416990949,9781416990949,211,240,1/26/10,(12 Mar 2010),Simon Pulse,Simon & Schuster ,Spring Break,Spring Break
ban_2174_wor_43591,1,April Lindner,April Lindner,,Paperback,ban_2174,wor_43591,9780316084192,9780316084192,400,416,9/5/11,(3 Oct 2011),"Little, Brown Books for Young Readers","Little, Brown & Company ",Jane,Jane
ban_2180_wor_33699,1,Rick Yancey,Rick Yancey,,Paperback,ban_2180,wor_33699,9781481425506,9781481425506,576,576,6/30/15,(30 Jun 2015),Saga Press,Gallery / Saga Press ,The Isle of Blood,The Isle of Blood
ban_2191_wor_32768,1,David Levithan,Scholastic,,Paperback,ban_2191,wor_32768,9780545798679,9780545798679,304,304,12/30/14,(21 May 2015),"Scholastic, Inc.",Scholastic US ,21 Proms,21 Proms
ban_2196_wor_38396,1,Susane Colasanti,Susane Colasanti,,Paperback,ban_2196,wor_38396,9780142426333,9780142426333,240,230,4/23/13,(4 Jul 2013),Penguin Young Readers Group,Penguin Putnam Inc ,Keep Holding On,Keep Holding On
ban_2201_wor_31392,1,Robert Cormier,Robert Cormier,,Paperback,ban_2201,wor_31392,9780440229711,9780440229711,176,176,5/13/03,(13 Jul 2003),Random House Children's Books,Random House USA Inc ,The Rag and Bone Shop,The Rag and Bone Shop
ban_2207_wor_1640,1,Michael A. Stackpole,Michael A. Stackpole,,Paperback,ban_2207,wor_1640,9780345428547,9780345428547,304,292,2/1/00,(1 Jan 1920),Random House Publishing Group,Random House USA Inc ,Star Wars The New Jedi Order #2: Dark Tide I: Onslaught,Star Wars: The New Jedi Order - Dark Tide: Onslaught
ban_2209_wor_10713,1,David Eddings,David Eddings,,Paperback,ban_2209,wor_10713,9780345335708,9780345335708,384,416,12/28/85,(30 Sep 1991),Random House Publishing Group,Random House USA Inc ,Castle of Wizardry,Castle of Wizardry
ban_2219_wor_33439,1,Harry Mazer,Harry Mazer,,Paperback,ban_2219,wor_33439,9780440947974,9780440947974,192,190,1/28/81,(15 Jan 1981),Random House Children's Books,Bantam Doubleday Dell Publishing Group Inc ,The Last Mission,The Last Mission
ban_2222_wor_42972,1,Jodi Meadows,Jodi Meadows,,Paperback,ban_2222,wor_42972,9780062060761,9780062060761,374,374,1/2/13,(2 Jan 2013),HarperCollins Publishers,HarperCollins Publishers Inc ,Incarnate,Incarnate
ban_2224_wor_34159,1,Geoff Herbach,Geoff Herbach,,Paperback,ban_2224,wor_34159,9781402277917,9781402277917,320,320,5/7/13,(7 May 2013),Sourcebooks,"Sourcebooks, Inc ",I'm With Stupid,I'm with Stupid
ban_2229_wor_36511,1,Anna Carey,Anna Carey,,Paperback,ban_2229,wor_36511,9780062048585,9780062048585,336,336,12/17/13,(2 Jan 2014),HarperCollins Publishers,HarperCollins Publishers Inc ,Rise,Rise
ban_2231_wor_40209,1,Kimberly Derting,Kimberly Derting,,Paperback,ban_2231,wor_40209,9780062082206,9780062082206,384,360,4/16/13,(16 Apr 2013),HarperCollins Publishers,HarperCollins ,The Last Echo,The Last Echo
ban_2236_wor_34160,1,Geoff Herbach,Geoff Herbach,,Paperback,ban_2236,wor_34160,9781402265075,9781402265075,304,320,5/1/12,(1 May 2012),Sourcebooks,"Sourcebooks, Inc ",Nothing Special,Nothing Special
ban_2237_wor_44762,1,Cameron Dokey,Cameron Dokey,,Paperback,ban_2237,wor_44762,9781416971689,9781416971689,224,224,2/10/09,(1 Apr 2009),Simon Pulse,Simon & Schuster ,Wild Orchid: A Retelling of the Ballad of Mulan,"Wild Orchid: A Retelling of ""The Ballad of Mulan"""
ban_2251_wor_1375,1,Diane Duane,Diane Duane,,Paperback,ban_2251,wor_1375,9780152162382,9780152162382,370,368,6/28/01,(1 Jun 2001),Houghton Mifflin Harcourt Publishing,Houghton Mifflin ,A Wizard Abroad: The Fourth Book in the Young Wizards Series,A Wizard Abroad
ban_2260_wor_16429,1,Ann Brashares,Ann Brashares,,Paperback,ban_2260,wor_16429,9780385736831,9780385736831,256,256,7/14/15,(14 Jul 2015),Random House Children's Books,Ember ,The Here and Now,The Here and Now
ban_2262_wor_34976,1,Carl Deuker,Carl Deuker,,Paperback,ban_2262,wor_34976,9780544439559,9780544439559,288,288,4/7/15,(1 Jul 2015),Houghton Mifflin Harcourt,Houghton Mifflin ,High Heat,High Heat
ban_2265_wor_29305,1,Todd Strasser,Todd Strasser,,Paperback,ban_2265,wor_29305,9781442457225,9781442457225,272,272,2/3/15,(1 Mar 2015),Simon & Schuster Books For Young Readers,Simon & Schuster ,No Place,No Place
ban_2276_wor_5647,1,James Kahn,James Kahn,,Paperback,ban_2276,wor_5647,9780345307675,9780345307675,192,224,5/28/83,(31 Dec 1992),Random House Publishing Group,Random House USA Inc ,Star Wars Episode VI: Return of the Jedi,Return of the Jedi
ban_2277_wor_8446,1,Brian Jacques,Brian Jacques,,Paperback,ban_2277,wor_8446,9780441007738,9780441007738,368,340,1/30/01,(1 Feb 2001),Penguin Publishing Group,Penguin Putnam Inc ,The Legend of Luke,The Legend of Luke
ban_2279_wor_45643,1,Sarah Rees Brennan,Sarah Rees Brennan,,Paperback,ban_2279,wor_45643,9780375871054,9780375871054,384,384,9/22/15,(22 Sep 2015),Random House Children's Books,Ember ,Unmade,Unmade
ban_2283_wor_47389,1,Kelly Creagh,Kelly Creagh,,Paperback,ban_2283,wor_47389,9781442402065,9781442402065,464,429,8/27/13,(27 Aug 2013),Atheneum Books for Young Readers,Atheneum Books for Young Readers ,Enshadowed,Enshadowed: A Nevermore Book
ban_2284_wor_42848,1,David Clement-Davies,David Clement-Davies,,Paperback,ban_2284,wor_42848,9780142408735,9780142408735,512,498,8/16/07,(16 Aug 2007),Penguin Young Readers Group,Penguin Putnam Inc ,Fire Bringer,Fire Bringer
ban_2287_wor_40204,1,Kimberly Derting,Kimberly Derting,,Paperback,ban_2287,wor_40204,9781442422025,9781442422025,352,323,10/30/12,(30 Oct 2012),Margaret K. McElderry Books,Simon & Schuster ,The Pledge,The Pledge
ban_2297_wor_41714,1,Anna Godbersen,Anna Godbersen,,Paperback,ban_2297,wor_41714,9780061962677,9780061962677,416,389,8/2/11,(2 Aug 2011),HarperCollins Publishers,HarperCollins Publishers Inc ,Bright Young Things,Bright Young Things
ban_2299_wor_21643,1,Mercedes Lackey,Mercedes Lackey,,Paperback,ban_2299,wor_21643,9780765317629,9780765317629,352,352,7/5/11,(5 Jul 2011),Tom Doherty Associates,St Martin's Press ,Conspiracies,Shadow Grail #2: Conspiracies
ban_2311_wor_17614,1,Lurlene McDaniel,Lurlene N McDaniel,,Paperback,ban_2311,wor_17614,9781581960037,9781581960037,136,136,9/15/03,(1 Jan 2010),Lerner Publishing Group,Lerner Publishing Group ,Six Months to Live,Six Months to Live
ban_2324_wor_34704,1,Sherri L. Smith,Sherri L. Smith,,Paperback,ban_2324,wor_34704,9780147509963,9780147509963,352,352,3/6/14,(14 Apr 2003),Penguin Young Readers Group,Penguin Putnam Inc ,Orleans,Orleans
ban_2325_wor_44988,1,Jenny Hubbard,Jenny Hubbard,,Paperback,ban_2325,wor_44988,9780385740562,9780385740562,192,183,6/12/12,(12 Jun 2012),Random House Children's Books,Random House USA Inc ,Paper Covers Rock,Paper Covers Rock
ban_2327_wor_40995,1,Jacob Boas,Jacob Boas,,Paperback,ban_2327,wor_40995,9780312535674,9780312535674,208,196,3/17/09,(28 Apr 2009),Square Fish,St Martin's Press ,We Are Witnesses: Five Diaries of Teenagers Who Died in the Holocaust,We Are Witnesses: Five Diaries of Teenagers Who Died in the Holocaust
ban_2330_wor_36382,1,Caragh M. O'Brien,Caragh M O'Brien,,Paperback,ban_2330,wor_36382,9780312674724,9780312674724,384,362,10/11/11,(11 Oct 2011),Square Fish,St Martin's Press ,Birthmarked,Birthmarked
ban_2347_wor_31652,1,Lisi Harrison,Lisi Harrison,,Paperback,ban_2347,wor_31652,9780316115063,9780316115063,272,272,7/2/07,(2 Jul 2007),"Little, Brown Books for Young Readers","Little, Brown & Company ",Sealed with a Diss,Sealed with a Diss: A Clique Novel
ban_2357_wor_39764,1,Cecily von Ziegesar,Cecily Von Ziegesar,,Paperback,ban_2357,wor_39764,9780316735124,9780316735124,256,256,5/11/05,(1 May 2005),"Little, Brown Books for Young Readers","Little, Brown & Company ",Nobody Does It Better,Nobody Does it Better: No. 7: A Gossip Girl Novel
ban_2361_wor_48470,1,Claudia Gray,Claudia Gray,,Paperback,ban_2361,wor_48470,9780062278975,9780062278975,384,384,11/3/15,(3 Dec 2015),HarperCollins Publishers,HarperCollins Publishers Inc ,A Thousand Pieces of You,A Thousand Pieces of You
ban_2370_wor_44144,1,Robert Liparulo,Robert Liparulo,,Paperback,ban_2370,wor_44144,9781595547293,9781595547293,310,320,9/29/09,(1 Sep 2009),"Nelson, Thomas, Inc.",Thomas Nelson Publishers ,Gatekeepers,Gatekeepers
ban_2373_wor_34144,1,David Lubar,David Lubar,,Paperback,ban_2373,wor_34144,9780765379146,9780765379146,256,256,6/16/15,(1 Jun 2015),Tom Doherty Associates,St Martin's Press ,Hidden Talents,Hidden Talents
ban_2378_wor_31665,1,Lisi Harrison,Lisi Harrison,,Paperback,ban_2378,wor_31665,9780316222327,9780316222327,304,304,5/13/14,(13 May 2014),"Little, Brown Books for Young Readers","Little, Brown & Company ",Pretenders,Pretenders: Number 1 in series
ban_2385_wor_10905,1,Dave Wolverton,Dave Wolverton,,Paperback,ban_2385,wor_10905,9780553569377,9780553569377,384,400,4/28/95,(1 Aug 1995),Random House Publishing Group,Bantam Doubleday Dell Publishing Group Inc ,Star Wars The Courtship of Princess Leia,Star Wars: Courtship Of Princess Leia
ban_2390_wor_15692,1,Lois Duncan,Lois Duncan,,Paperback,ban_2390,wor_15692,9780316098984,9780316098984,240,211,4/19/11,(19 Apr 2011),"Little, Brown Books for Young Readers","Little, Brown & Company ",Down a Dark Hall,Down a Dark Hall
ban_2392_wor_46376,1,Brodi Ashton,Brodi Ashton,,Paperback,ban_2392,wor_46376,9780062071200,9780062071200,368,368,12/23/14,(23 Dec 2014),HarperCollins Publishers,Balzer & Bray/Harperteen ,Evertrue: An Everneath Novel,Evertrue
ban_2395_wor_41882,1,Carolyn Meyer,Carolyn Meyer,,Paperback,ban_2395,wor_41882,9780152164560,9780152164560,240,227,4/28/01,(1 Apr 2001),Houghton Mifflin Harcourt,Gulliver Books ,"Mary, Bloody Mary","Mary, Bloody Mary"
ban_2396_wor_48632,1,School Specialty Publishing,Singapore Asian Publishers,,Paperback,ban_2396,wor_48632,9780768240061,9780768240061,128,128,6/1/09,(1 Jun 2009),Frank Schaffer Publications,Frank Schaffer Publications ,"Singapore Math Practice, Level 6B","Math Practice, Grade 7"
ban_2401_wor_33654,1,Mary E. Pearson,Mary E Pearson,,Paperback,ban_2401,wor_33654,9781250040053,9781250040053,320,320,2/18/14,(18 Feb 2014),Square Fish,Square Fish ,Fox Forever: The Jenna Fox Chronicles,Fox Forever: The Jenna Fox Chronicles
ban_2410_wor_32437,1,Christopher Pike,Christopher Pike,,Paperback,ban_2410,wor_32437,9781442405967,9781442405967,789,789,7/6/10,(1 Oct 2010),Simon Pulse,Simon & Schuster ,Remember Me: Remember Me; The Return; The Last Story,Remember Me
ban_2419_wor_4506,1,Robin McKinley,Robin McKinley,,Paperback,ban_2419,wor_4506,9780698119598,9780698119598,352,282,5/28/02,(1 May 2002),Penguin Young Readers Group,Penguin Putnam Inc ,The Outlaws of Sherwood,The Outlaws of Sherwood
ban_2430_wor_48235,1,Cara Lynn Shultz,Cara Lynn Shultz,,Paperback,ban_2430,wor_48235,9780373210305,9780373210305,352,344,6/21/11,(28 Jun 2011),Harlequin,HarperCollins Publishers ,Spellbound,Spellbound
ban_2436_wor_43195,1,Evelyn Raab,Evelyn Raab,,Paperback,ban_2436,wor_43195,9781554078240,9781554078240,216,216,8/17/11,(13 Oct 2011),"Firefly Books, Limited",Firefly Books Ltd ,Clueless in the Kitchen: A Cookbook for Teens,Clueless in the Kitchen: A Cookbook For Teens
ban_2438_wor_21091,1,Ted Dekker,Ted Dekker,,Paperback,ban_2438,wor_21091,9781595548610,9781595548610,278,278,4/13/10,(12 Apr 2010),"Nelson, Thomas, Inc.",Thomas Nelson Publishers ,Renegade,Renegade
ban_2443_wor_32709,1,Kendare Blake,Kendare Blake,,Paperback,ban_2443,wor_32709,9780765334473,9780765334473,368,368,9/8/15,(8 Sep 2015),Tom Doherty Associates,Tor Teen ,Mortal Gods,Mortal Gods
ban_2445_wor_43665,1,Lauren Barnholdt,Lauren Barnholdt,,Paperback,ban_2445,wor_43665,9781442434615,9781442434615,320,285,6/4/13,(4 Jun 2013),Simon Pulse,Simon Pulse ,The Thing About the Truth,Thing About the Truth
ban_2446_wor_30654,1,Katherine Applegate,Katherine Applegate,,Paperback,ban_2446,wor_30654,9780062340825,9780062340825,448,448,7/7/15,(7 Jul 2015),HarperCollins Publishers,Harperteen ,The Islanders: Volume 4: Lucas Gets Hurt and Aisha Goes Wild,The Islanders: Volume 4: Lucas Gets Hurt and Aisha Goes Wild
ban_2447_wor_8699,1,Hans Peter Richter,"Hans Richter, Edite Kroll",,Paperback,ban_2447,wor_8699,9780140322057,9780140322057,160,160,5/28/87,(27 Aug 1987),Penguin Young Readers Group,Penguin Books Ltd ,Friedrich,Friedrich
ban_2453_wor_12097,1,David Eddings,David Eddings,,Paperback,ban_2453,wor_12097,9780345335456,9780345335456,320,305,2/28/86,(1 Jan 1999),Random House Publishing Group,Random House USA Inc ,Magician's Gambit,Magician's Gambit
ban_2454_wor_47259,1,Robin L. Graham,Robin Lee Graham,,Paperback,ban_2454,wor_47259,9780060920470,9780060920470,240,240,3/28/91,(1 Jun 1991),HarperCollins Publishers,HarperCollins Publishers Inc ,Dove,"""Dove"""
ban_2456_wor_30938,1,Robert Lipsyte,Robert Lipsyte,,Paperback,ban_2456,wor_30938,9780064470797,9780064470797,240,195,3/28/03,(4 Mar 2003),HarperCollins Publishers,HarperCollins Publishers Inc ,The Brave,The Brave
ban_2457_wor_14269,1,Suzanne Fisher Staples,Suzanne Fisher Staples,,Paperback,ban_2457,wor_14269,9780312377762,9780312377762,304,281,4/1/08,(1 Apr 2008),Square Fish,Square Fish ,Under the Persimmon Tree,Under the Persimmon Tree
ban_2458_wor_1316,1,Karen Hesse,Karen Hesse,,Paperback,ban_2458,wor_1316,9780312535629,9780312535629,208,182,2/17/09,(14 Apr 2010),Square Fish,Palgrave USA ,Phoenix Rising,Phoenix Rising
ban_2462_wor_47415,1,S. Beth Atkin,S Beth Atkin,,Paperback,ban_2462,wor_47415,9780316056205,9780316056205,96,96,4/1/00,(7 Jan 2001),"Little, Brown Books for Young Readers","Little, Brown & Company ",Voices from the Fields: Children of Migrant Farmworkers Tell Their Stories,Voices from the Fields: Children of Migrant Farmworkers Tell Their Stories
ban_2470_wor_46375,1,Brodi Ashton,Brodi Ashton,,Paperback,ban_2470,wor_46375,9780062071170,9780062071170,384,360,12/23/13,(23 Dec 2013),HarperCollins Publishers,Balzer & Bray/Harperteen ,Everbound,Everbound
ban_2488_wor_31308,1,Ellen Schreiber,Ellen Schreiber,,Paperback,ban_2488,wor_31308,9780061986543,9780061986543,224,224,12/23/13,(23 Dec 2013),HarperCollins Publishers,Katherine Tegen Books ,Full Moon Kisses: A Full Moon Novel,Full Moon Kisses
ban_2489_wor_940,1,Vonda McIntyre,Vonda N. McIntyre,,Paperback,ban_2489,wor_940,9780553571745,9780553571745,413,413,11/28/95,(1 Feb 1996),Random House Publishing Group,Bantam Doubleday Dell Publishing Group Inc ,Star Wars The Crystal Star,Star Wars: Crystal Star
ban_2492_wor_39762,1,Cecily von Ziegesar,Cecily Von Ziegesar,,Paperback,ban_2492,wor_39762,9780316011839,9780316011839,224,190,9/15/06,(4 Oct 2006),"Little, Brown Books for Young Readers",Poppy Books ,Would I Lie to You,Gossip Girl #10: Would I Lie To You: A Gossip Girl Novel
ban_2498_wor_42942,1,Carol Chu,Carol Chu,,Paperback,ban_2498,wor_42942,9780547553955,9780547553955,128,128,3/6/12,(7 Mar 2012),Houghton Mifflin Harcourt,Houghton Mifflin Harcourt Publishing Company ,The Fashion Coloring Book,Fashion Coloring Book
ban_2499_wor_46977,1,Kelly Link,Kelly Link,,Paperback,ban_2499,wor_46977,9780142416723,9780142416723,416,404,6/10/10,(30 Sep 2013),Penguin Young Readers Group,Penguin Putnam Inc ,Pretty Monsters,Pretty Monsters
ban_2508_wor_48717,1,Lucia Capacchione,Lucia Capacchione,,Paperback,ban_2508,wor_48717,9781564145727,9781564145727,196,192,11/28/01,(31 Jan 2002),"Career Press, Incorporated",Career Press ,"Creative Journal for Teens, 2nd Ed.",The Creative Journal for Teens: Making Friends with Yourself
ban_2509_wor_44916,1,Tyndale,,,Paperback,ban_2509,wor_44916,9781414324630,9781414324630,1514,1468,6/18/12,(18 Jun 2012),Tyndale House Publishers,Tyndale House Publishers ,Teen Life Application Study Bible NLT,NLT Teen Life Application Study Bible
ban_2528_wor_39110,1,Mari Mancusi,Mari Mancusi,,Paperback,ban_2528,wor_39110,9780142415092,9780142415092,256,256,6/24/10,(24 Jun 2010),Penguin Young Readers Group,Penguin Putnam Inc ,Gamer Girl,Gamer Girl
ban_2535_wor_28264,1,Markus Zusak,Markus Zusak,,Paperback,ban_2535,wor_28264,9780545542593,9780545542593,512,499,11/26/13,(26 Nov 2013),"Scholastic, Inc.",Arthur A. Levine Books ,Underdogs,Underdogs
ban_2541_wor_3922,1,Sherry Garland,Sherry Garland,,Paperback,ban_2541,wor_3922,9780152000981,9780152000981,288,288,4/28/94,(29 Apr 1994),Houghton Mifflin Harcourt,Houghton Mifflin ,Song of the Buffalo Boy,Song of the Buffalo Boy
ban_2546_wor_38756,1,Melissa Darnell,Melissa Darnell,,Paperback,ban_2546,wor_38756,9780373210879,9780373210879,384,372,8/27/13,(27 Aug 2013),Harlequin,Harlequin Teen ,Consume,Consume
ban_2547_wor_35422,1,Marlene Perez,Marlene Perez,,Paperback,ban_2547,wor_35422,9780547607344,9780547607344,240,240,3/6/12,(6 Mar 2012),Houghton Mifflin Harcourt,Houghton Mifflin ,Dead Is a Battlefield,Dead Is a Battlefield
ban_2551_wor_28689,1,Scott O'Dell,Scott O'Dell,,Paperback,ban_2551,wor_28689,9780618747832,9780618747832,272,272,9/4/06,(1 Sep 2006),Houghton Mifflin Harcourt,Houghton Mifflin ,The King's Fifth,The King's Fifth
ban_2554_wor_46389,1,Krista McGee,Krista McGee,,Paperback,ban_2554,wor_46389,9781401688745,9781401688745,320,320,1/7/14,(7 Jan 2014),"Nelson, Thomas, Inc.",Thomas Nelson Publishers ,Luminary,Luminary
ban_2555_wor_48477,1,Claudia Gray,Claudia Gray,,Paperback,ban_2555,wor_48477,9780061961212,9780061961212,416,416,3/4/14,(27 Mar 2014),HarperCollins Publishers,HarperCollins Publishers Inc ,Spellcaster,Spellcaster
ban_2560_wor_31988,1,Nancy Holder,Nancy Holder,,Paperback,ban_2560,wor_31988,9781416971177,9781416971177,672,672,12/23/08,(1 Mar 2009),Simon Pulse,Simon & Schuster ,Legacy & Spellbound (Wicked Series,Wicked 2: Legacy Spellbound
ban_2561_wor_39765,1,Cecily von Ziegesar,Cecily Von Ziegesar,,Paperback,ban_2561,wor_39765,9780316735162,9780316735162,256,227,9/30/04,(15 Jul 2016),"Little, Brown Books for Young Readers","Little, Brown & Company ",You're the One That I Want,You'RE the One That I Want: No. 6: A Gossip Girl Novel
ban_2568_wor_33730,1,Jana Oliver,Jana Oliver,,Paperback,ban_2568,wor_33730,9780312614799,9780312614799,320,339,8/30/11,(30 Aug 2011),St. Martin's Press,St Martin's Press ,Soul Thief,Soul Thief
ban_2593_wor_38175,1,Claire LaZebnik,Claire LaZebnik,,Paperback,ban_2593,wor_38175,9780062252302,9780062252302,368,368,4/21/15,(25 May 2015),HarperCollins Publishers,HarperCollins Publishers Inc ,Wrong About the Guy,Wrong About the Guy
